canonical_category_id,canonical_breadcrumb,depth,merged_count,merged_category_ids,source_roots
6406908,Haushaltsgeräte > Kleingeräte Küche,2,1,6406908,Haushaltsgeräte
6406909,Haushaltsgeräte > Kleingeräte Küche > Entsafter & Saftpressen,3,1,6406909,Haushaltsgeräte
6406910,Haushaltsgeräte > Kleingeräte Küche > Fritteusen,3,1,6406910,Haushaltsgeräte
6406911,Haushaltsgeräte > Kleingeräte Küche > Nudelmaschinen,3,1,6406911,Haushaltsgeräte
6406912,Haushaltsgeräte > Kleingeräte Küche > Standmixer,3,1,6406912,Haushaltsgeräte
6406701,Haushaltsgeräte > Klimaanlagen & Heizgeräte,2,1,6406701,Haushaltsgeräte
6407269,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Ventilatoren & Luftbehandlung,3,1,6407269,Haushaltsgeräte
6407270,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Ventilatoren & Luftbehandlung > Stand- & Tischventilatoren,4,1,6407270,Haushaltsgeräte
6406913,Haushaltsgeräte > Staubsauger & Zubehör,2,1,6406913,Haushaltsgeräte
6406914,Haushaltsgeräte > Staubsauger & Zubehör > Staubsauger,3,1,6406914,Haushaltsgeräte
6406915,Haushaltsgeräte > Staubsauger & Zubehör > Staubsaugerzubehör,3,1,6406915,Haushaltsgeräte
6406916,Haushaltsgeräte > Waschmaschinen & Trockner,2,1,6406916,Haushaltsgeräte
6406917,Haushaltsgeräte > Waschmaschinen & Trockner > Waschmaschinen- & Trocknerteile,3,1,6406917,Haushaltsgeräte
6406702,Haustierbedarf,1,1,6406702,Haustierbedarf
6406703,Haustierbedarf > Fische & Aquarien,2,1,6406703,Haustierbedarf
6406918,Haustierbedarf > Hunde,2,1,6406918,Haustierbedarf
6406919,Haustierbedarf > Hunde > Hundeboxen & -käfige,3,1,6406919,Haustierbedarf
6406920,Haustierbedarf > Katzen,2,1,6406920,Haustierbedarf
6406921,Haustierbedarf > Katzen > Kratzbäume & Möbel,3,1,6406921,Haustierbedarf
6406922,Haustierbedarf > Katzen > Näpfe & Trinkbrunnen,3,1,6406922,Haustierbedarf
6406704,Haustierbedarf > Vogelkäfige & Volieren,2,1,6406704,Haustierbedarf
6406705,Heimwerker,1,1,6406705,Heimwerker
6406706,Heimwerker > Bad & Küche,2,1,6406706,Heimwerker
6407271,Heimwerker > Bad & Küche > Armaturen,3,1,6407271,Heimwerker
6407272,Heimwerker > Bad & Küche > Armaturen > Waschtischarmaturen,4,1,6407272,Heimwerker
6406923,Heimwerker > Bad & Küche > Bad,3,1,6406923,Heimwerker
6407273,Heimwerker > Bad & Küche > Badaccessoires,3,1,6407273,Heimwerker
6407274,Heimwerker > Bad & Küche > Badaccessoires > Handtuchhalter,4,1,6407274,Heimwerker
6407275,Heimwerker > Bad & Küche > Badarmaturen,3,1,6407275,Heimwerker
6407276,Heimwerker > Bad & Küche > Badarmaturen > Waschtischarmaturen,4,1,6407276,Heimwerker
6406924,Heimwerker > Bad & Küche > Küche,3,1,6406924,Heimwerker
6407277,Heimwerker > Bad & Küche > Küche > Küchenarmaturen,4,1,6407277,Heimwerker
6406925,Heimwerker > Elektromaterial,2,1,6406925,Heimwerker
6406926,"Heimwerker > Elektromaterial > Steckdosen, Schalter & Zubehör",3,1,6406926,Heimwerker
6407522,"Heimwerker > Elektromaterial > Steckdosen, Schalter & Zubehör > Smart-Steckdosen, -Wandschalter & -Zwischenstecker",4,1,6407522,Heimwerker
6407523,"Heimwerker > Elektromaterial > Steckdosen, Schalter & Zubehör > Smart-Steckdosen, -Wandschalter & -Zwischenstecker > Smart-Wandschalter",5,1,6407523,Heimwerker
6407278,Heimwerker > Erneuerbare Energie,2,1,6407278,Heimwerker
6407279,Heimwerker > Erneuerbare Energie > Solarenergie,3,1,6407279,Heimwerker
6407280,Heimwerker > Erneuerbare Energie > Solarenergie > Solarmodule,4,1,6407280,Heimwerker
6406927,"Heimwerker > Farben, Lasuren & Lacke",2,1,6406927,Heimwerker
6406928,"Heimwerker > Farben, Lasuren & Lacke > Holzschutzmittel",3,1,6406928,Heimwerker
6406929,"Heimwerker > Farben, Tapeten & Zubehör",2,1,6406929,Heimwerker
6406930,"Heimwerker > Farben, Tapeten & Zubehör > Tapeten, Werkzeuge & Zubehör",3,1,6406930,Heimwerker
6407281,"Heimwerker > Heizen, Klima & Sanitär",2,1,6407281,Heimwerker
6407282,"Heimwerker > Heizen, Klima & Sanitär > Heizungs-, Klima- & Sanitärprüfgeräte",3,1,6407282,Heimwerker
6407283,"Heimwerker > Heizen, Klima & Sanitär > Heizungs-, Klima- & Sanitärprüfgeräte > Rohrinstallations-Sets",4,1,6407283,Heimwerker
6407284,"Heimwerker > Heizen, Klima & Sanitär > Wasser",3,1,6407284,Heimwerker
6407285,"Heimwerker > Heizen, Klima & Sanitär > Wasser > Pumpen & Wasserfiltersysteme",4,1,6407285,Heimwerker
6407286,"Heimwerker > Heizen, Klima & Sanitär > Wasser > Ventile",4,1,6407286,Heimwerker
6406931,Heimwerker > Schrankbeschläge & -teile,2,1,6406931,Heimwerker
6406932,Heimwerker > Schrankbeschläge & -teile > Schubladenschienen,3,1,6406932,Heimwerker
6406933,"Heimwerker > Schwimmbecken, Saunen & Außenwhirlpools",2,1,6406933,Heimwerker
6406934,"Heimwerker > Schwimmbecken, Saunen & Außenwhirlpools > Schwimmbeckenbedarf",3,1,6406934,Heimwerker
6406935,Heimwerker > Werkzeuge,2,1,6406935,Heimwerker
6406936,Heimwerker > Werkzeuge > Elektrowerkzeug- & Druckluftgerät-Zubehör,3,1,6406936,Heimwerker
6407287,Heimwerker > Werkzeuge > Elektrowerkzeug- & Druckluftgerät-Zubehör > Bohrer-Bits,4,1,6407287,Heimwerker
6406937,Heimwerker > Werkzeuge > Elektrowerkzeuge,3,1,6406937,Heimwerker
6407288,Heimwerker > Werkzeuge > Elektrowerkzeuge > Schleifmaschinen,4,1,6407288,Heimwerker
6406938,Heimwerker > Werkzeuge > Handwerkzeuge,3,1,6406938,Heimwerker
6407289,Heimwerker > Werkzeuge > Handwerkzeuge > Messer,4,1,6407289,Heimwerker
6407290,Heimwerker > Werkzeuge > Handwerkzeuge > Schraubenschlüssel,4,1,6407290,Heimwerker
6407524,Heimwerker > Werkzeuge > Handwerkzeuge > Schraubenschlüssel > Steckschlüssel,5,1,6407524,Heimwerker
6407291,Heimwerker > Werkzeuge > Handwerkzeuge > Seilzüge & Winden,4,1,6407291,Heimwerker
6406939,Heimwerker > Werkzeuge > Messwerkzeuge & Messgeräte,3,1,6406939,Heimwerker
6407292,Heimwerker > Werkzeuge > Messwerkzeuge & Messgeräte > Messschieber,4,1,6407292,Heimwerker
6406943,Kleidung & Accessoires,1,7,6406662|6406801|6406943|6407008|6407000|6467105|6407003,Bekleidung|Bekleidung & Accessoires|Kleidung & Accessoires|Mode|Mode & Accessoires|Mode & Bekleidung
6467202,Kleidung & Accessoires > Bademäntel,2,1,6467202,Mode & Accessoires
6467321,Kleidung & Accessoires > Bademoden,2,1,6467321,Mode & Accessoires
6467322,Kleidung & Accessoires > Bademoden > Bikinis,3,1,6467322,Mode & Accessoires
6467377,Kleidung & Accessoires > Bademoden > Bikinis > Bikini-Oberteile,4,1,6467377,Mode & Accessoires
6467406,Kleidung & Accessoires > Berufsbekleidung,2,1,6467406,Mode & Accessoires
6467141,Kleidung & Accessoires > Businesskleidungen,2,1,6467141,Mode & Accessoires
6467395,Kleidung & Accessoires > Businesskleidungen > Blazer,3,1,6467395,Mode & Accessoires
6467142,Kleidung & Accessoires > Businesskleidungen > Hosenanzüge,3,1,6467142,Mode & Accessoires
6406944,Kleidung & Accessoires > Damen,2,2,6406804|6406944,Bekleidung|Kleidung & Accessoires
6407525,Kleidung & Accessoires > Damen > Damen-Accessoires,3,1,6407525,Kleidung & Accessoires
6407526,Kleidung & Accessoires > Damen > Damen-Accessoires > Sonnenbrillen & Zubehör,4,1,6407526,Kleidung & Accessoires
6407527,Kleidung & Accessoires > Damen > Damen-Accessoires > Sonnenbrillen & Zubehör > Sonnenbrillen,5,1,6407527,Kleidung & Accessoires
6467276,Kleidung & Accessoires > Damen > Damenmode,3,1,6467276,Kleidung & Accessoires
6467277,Kleidung & Accessoires > Damen > Damenmode > Leggings,4,1,6467277,Kleidung & Accessoires
6406945,Kleidung & Accessoires > Damen > Damenschuhe,3,1,6406945,Kleidung & Accessoires
6407293,Kleidung & Accessoires > Damen > Damenschuhe > Halbschuhe & Ballerinas,4,1,6407293,Kleidung & Accessoires
6407294,Kleidung & Accessoires > Damen > Damenschuhe > Sneaker,4,1,6407294,Kleidung & Accessoires
6407295,Kleidung & Accessoires > Damen > Damenschuhe > Stiefel & Stiefeletten,4,1,6407295,Kleidung & Accessoires
6406805,Kleidung & Accessoires > Damen > Röcke,3,1,6406805,Bekleidung
6407296,Kleidung & Accessoires > Damen > Unterwäsche,3,1,6407296,Kleidung & Accessoires
6407196,Kleidung & Accessoires > Damen > Unterwäsche & Nachtwäsche,3,1,6407196,Bekleidung
6407197,Kleidung & Accessoires > Damen > Unterwäsche & Nachtwäsche > Schlafanzüge & Pyjamas,4,1,6407197,Bekleidung
6407297,Kleidung & Accessoires > Damen > Unterwäsche > Slips & Strings,4,1,6407297,Kleidung & Accessoires
6418474,Kleidung & Accessoires > Damen-Accessoires,2,1,6418474,Kleidung & Accessoires
6418475,Kleidung & Accessoires > Damen-Accessoires > Gürtel,3,1,6418475,Kleidung & Accessoires
6406946,Kleidung & Accessoires > Damenbekleidung,2,3,6406682|6406946|6407004,Damenbekleidung|Kleidung & Accessoires|Mode & Bekleidung
6406683,Kleidung & Accessoires > Damenbekleidung > Blazer,3,1,6406683,Damenbekleidung
6407005,Kleidung & Accessoires > Damenbekleidung > Hosen,3,1,6407005,Mode & Bekleidung
6407298,"Kleidung & Accessoires > Damenbekleidung > Jacken, Mäntel & Westen",3,1,6407298,Kleidung & Accessoires
6407299,"Kleidung & Accessoires > Damenbekleidung > Jacken, Mäntel & Westen > Mäntel",4,1,6407299,Kleidung & Accessoires
6406947,Kleidung & Accessoires > Damenbekleidung > Jeans,3,1,6406947,Kleidung & Accessoires
6418666,Kleidung & Accessoires > Damenbekleidung > Leggings,3,1,6418666,Damenbekleidung
6406684,Kleidung & Accessoires > Damenbekleidung > Mäntel,3,1,6406684,Damenbekleidung
6407300,Kleidung & Accessoires > Damenbekleidung > Pullover & Strickjacken,3,1,6407300,Kleidung & Accessoires
6407301,Kleidung & Accessoires > Damenbekleidung > Pullover & Strickjacken > Pullover,4,1,6407301,Kleidung & Accessoires
6406948,Kleidung & Accessoires > Damenmode,2,4,6407193|6406840|6467401|6406948,Bekleidung & Accessoires|Damen|Damenmode|Kleidung & Accessoires
6467402,Kleidung & Accessoires > Damenmode > Bodysuits,3,1,6467402,Damenmode
6406949,Kleidung & Accessoires > Damenmode > Hosen,3,1,6406949,Kleidung & Accessoires
6418459,Kleidung & Accessoires > Damenmode > Hosen & Leggings,3,1,6418459,Kleidung & Accessoires
6418460,Kleidung & Accessoires > Damenmode > Hosen & Leggings > Leggings,4,1,6418460,Kleidung & Accessoires
6407302,Kleidung & Accessoires > Damenmode > Jacken & Mäntel,3,1,6407302,Kleidung & Accessoires
6407303,Kleidung & Accessoires > Damenmode > Jacken & Mäntel > Daunenjacken,4,1,6407303,Kleidung & Accessoires
6407304,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche,3,4,6407194|6406841|6406688|6407304,Bekleidung & Accessoires|Damen|Damenwäsche & Nachtwäsche|Kleidung & Accessoires
6407305,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > BHs,4,1,6407305,Kleidung & Accessoires
6406689,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > BHs & Bustiers,4,2,6406842|6406689,Damen|Damenwäsche & Nachtwäsche
6407306,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > Shapewear,4,1,6407306,Kleidung & Accessoires
6407195,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > Slips,4,1,6407195,Bekleidung & Accessoires
6407528,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > Unterwäsche,4,1,6407528,Kleidung & Accessoires
6407529,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > Unterwäsche > Strings & Tangas,5,1,6407529,Kleidung & Accessoires
6406663,Kleidung & Accessoires > Hemden,2,1,6406663,Bekleidung
6406950,Kleidung & Accessoires > Herren,2,4,6406802|6406806|6406950|6407009,Bekleidung & Accessoires|Bekleidung|Kleidung & Accessoires|Mode
6407369,Kleidung & Accessoires > Herren > Hemden & Oberteile,3,1,6407369,Mode
6407370,Kleidung & Accessoires > Herren > Hemden & Oberteile > Poloshirts,4,1,6407370,Mode
6407307,Kleidung & Accessoires > Herren > Herren-Accessoires,3,1,6407307,Kleidung & Accessoires
6407308,Kleidung & Accessoires > Herren > Herren-Accessoires > Geldbörsen & Etuis,4,1,6407308,Kleidung & Accessoires
6407309,Kleidung & Accessoires > Herren > Herren-Accessoires > Handschuhe & Fäustlinge,4,1,6407309,Kleidung & Accessoires
6406951,Kleidung & Accessoires > Herren > Herrenmode,3,1,6406951,Kleidung & Accessoires
6407310,Kleidung & Accessoires > Herren > Herrenmode > Pullover & Strick,4,1,6407310,Kleidung & Accessoires
6407530,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden,4,1,6407530,Kleidung & Accessoires
6407531,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden > Freizeithemden & Shirts,5,1,6407531,Kleidung & Accessoires
6407532,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden > Poloshirts,5,1,6407532,Kleidung & Accessoires
6407533,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden > T-Shirts,5,1,6407533,Kleidung & Accessoires
6407311,Kleidung & Accessoires > Herren > Herrenmode > Unterwäsche,4,1,6407311,Kleidung & Accessoires
6407312,Kleidung & Accessoires > Herren > Herrenschuhe,3,1,6407312,Kleidung & Accessoires
6407313,Kleidung & Accessoires > Herren > Herrenschuhe > Hausschuhe,4,1,6407313,Kleidung & Accessoires
6407314,Kleidung & Accessoires > Herren > Herrenschuhe > Sandalen,4,1,6407314,Kleidung & Accessoires
6407315,Kleidung & Accessoires > Herren > Herrenschuhe > Sneaker,4,1,6407315,Kleidung & Accessoires
6407316,Kleidung & Accessoires > Herren > Herrenschuhe > Stiefel,4,1,6407316,Kleidung & Accessoires
6406807,Kleidung & Accessoires > Herren > Hosen,3,2,6406807|6407010,Bekleidung|Mode
6407198,Kleidung & Accessoires > Herren > Hosen > Cargohosen,4,2,6407198|6475154,Bekleidung|Mode
6407199,Kleidung & Accessoires > Herren > Hosen > Jogginghosen,4,1,6407199,Bekleidung
6407200,Kleidung & Accessoires > Herren > Hosen > Trainingshosen,4,1,6407200,Bekleidung
6407201,Kleidung & Accessoires > Herren > Jacken & Mäntel,3,1,6407201,Bekleidung
6407202,Kleidung & Accessoires > Herren > Jacken & Mäntel > Mäntel,4,1,6407202,Bekleidung
6406808,Kleidung & Accessoires > Herren > Poloshirts,3,1,6406808,Bekleidung
6406803,Kleidung & Accessoires > Herren > Socken,3,1,6406803,Bekleidung & Accessoires
6406809,Kleidung & Accessoires > Herren > Sweatshirts & Hoodies,3,1,6406809,Bekleidung
6407317,Kleidung & Accessoires > Herren > Unterwäsche,3,3,6407203|6407317|6407371,Bekleidung|Kleidung & Accessoires|Mode
6407318,Kleidung & Accessoires > Herren > Unterwäsche > Boxershorts,4,2,6407318|6407372,Kleidung & Accessoires|Mode
6407204,Kleidung & Accessoires > Herren > Unterwäsche > Boxershorts & Slips,4,1,6407204,Bekleidung
6406952,Kleidung & Accessoires > Herren-Accessoires,2,1,6406952,Kleidung & Accessoires
6406953,Kleidung & Accessoires > Herren-Accessoires > Gürtel,3,1,6406953,Kleidung & Accessoires
6406810,Kleidung & Accessoires > Herren-T-Shirts & Hemden,2,1,6406810,Bekleidung
6406811,Kleidung & Accessoires > Herren-T-Shirts & Hemden > Poloshirts,3,1,6406811,Bekleidung
6406954,Kleidung & Accessoires > Herrenmode,2,3,6406954|6418479|6407011,Kleidung & Accessoires|Mode & Bekleidung|Mode
6407319,Kleidung & Accessoires > Herrenmode > Hemden,3,2,6407319|6418480,Kleidung & Accessoires|Mode & Bekleidung
6407320,Kleidung & Accessoires > Herrenmode > Hemden > Freizeithemden,4,1,6407320,Kleidung & Accessoires
6406955,Kleidung & Accessoires > Herrenmode > Hosen,3,3,6406707|6406955|6407012,Herrenhosen|Kleidung & Accessoires|Mode
6407321,Kleidung & Accessoires > Herrenmode > Hosen > Cargohosen,4,3,6406708|6407321|6407373,Herrenhosen|Kleidung & Accessoires|Mode
6418550,Kleidung & Accessoires > Herrenmode > Jacken & Mäntel,3,1,6418550,Mode & Bekleidung
6418563,Kleidung & Accessoires > Herrenmode > Jacken & Mäntel > Jeansjacken,4,1,6418563,Mode & Bekleidung
6406956,Kleidung & Accessoires > Herrenmode > Jeans,3,1,6406956,Kleidung & Accessoires
6407013,Kleidung & Accessoires > Herrenmode > Pullover & Strickwaren,3,1,6407013,Mode
6407374,Kleidung & Accessoires > Herrenmode > Shirts & Hemden,3,1,6407374,Mode
6475152,Kleidung & Accessoires > Herrenmode > Shirts & Hemden > Langarmshirts,4,1,6475152,Mode
6407375,Kleidung & Accessoires > Herrenmode > Shirts & Hemden > Poloshirts,4,1,6407375,Mode
6406957,Kleidung & Accessoires > Herrenmode > T-Shirts,3,1,6406957,Kleidung & Accessoires
6407322,Kleidung & Accessoires > Herrenmode > Unterwäsche,3,1,6407322,Kleidung & Accessoires
6407323,Kleidung & Accessoires > Herrenmode > Unterwäsche > Boxershorts,4,1,6407323,Kleidung & Accessoires
6406664,Kleidung & Accessoires > Hosen,2,2,6406664|6467146,Bekleidung|Mode & Accessoires
6406812,Kleidung & Accessoires > Hosen > Cargohosen,3,2,6406812|6467147,Bekleidung|Mode & Accessoires
6418478,Kleidung & Accessoires > Hosen > Jeans,3,1,6418478,Bekleidung
6467185,Kleidung & Accessoires > Hosen > Leggings,3,1,6467185,Mode & Accessoires
6406665,Kleidung & Accessoires > Jacken,2,2,6406665|6467143,Bekleidung|Mode & Accessoires
6406666,Kleidung & Accessoires > Jacken & Mäntel,2,1,6406666,Bekleidung
6467481,Kleidung & Accessoires > Jacken > Daunenjacken,3,1,6467481,Mode & Accessoires
6467144,Kleidung & Accessoires > Jacken > Jeansjacken,3,1,6467144,Mode & Accessoires
6407534,Kleidung & Accessoires > Kinder,2,2,6406940|6407534,Kinderbekleidung|Kleidung & Accessoires
6406941,Kleidung & Accessoires > Kinder > Hosen,3,1,6406941,Kinderbekleidung
6406942,Kleidung & Accessoires > Kinder > Hosen > Schneehosen,4,1,6406942,Kinderbekleidung
6407535,Kleidung & Accessoires > Kinder > Jungen,3,1,6407535,Kleidung & Accessoires
6407536,Kleidung & Accessoires > Kinder > Jungen > Mode für Jungen,4,1,6407536,Kleidung & Accessoires
6407537,"Kleidung & Accessoires > Kinder > Jungen > Mode für Jungen > T-Shirts, Polos & Hemden",5,1,6407537,Kleidung & Accessoires
6407538,Kleidung & Accessoires > Kinder > Unisex für Kinder,3,1,6407538,Kleidung & Accessoires
6407539,Kleidung & Accessoires > Kinder > Unisex für Kinder > Unisex-Mode,4,1,6407539,Kleidung & Accessoires
6407540,Kleidung & Accessoires > Kinder > Unisex für Kinder > Unisex-Mode > Kapuzenpullover & Sweatshirts,5,1,6407540,Kleidung & Accessoires
6407006,Kleidung & Accessoires > Kinderkleidung,2,1,6407006,Mode & Bekleidung
6407007,Kleidung & Accessoires > Kinderkleidung > T-Shirts & Tops,3,1,6407007,Mode & Bekleidung
6407324,Kleidung & Accessoires > Kostüme & Verkleidungen,2,1,6407324,Kleidung & Accessoires
6407325,Kleidung & Accessoires > Kostüme & Verkleidungen > Kostüme,3,1,6407325,Kleidung & Accessoires
6407326,Kleidung & Accessoires > Kostüme & Verkleidungen > Kostüme > 70er & 80er Jahre Kostüme,4,1,6407326,Kleidung & Accessoires
6467183,Kleidung & Accessoires > Nachtwäsche & Homewear,2,1,6467183,Mode & Accessoires
6467184,Kleidung & Accessoires > Nachtwäsche & Homewear > Nachthemden,3,1,6467184,Mode & Accessoires
6467429,Kleidung & Accessoires > Nachtwäsche & Homewear > Schlafanzüge,3,1,6467429,Mode & Accessoires
6467313,Kleidung & Accessoires > Pullover,2,1,6467313,Mode & Accessoires
6467314,Kleidung & Accessoires > Pullover > Sweatshirts,3,1,6467314,Mode & Accessoires
6467227,Kleidung & Accessoires > Schuhe & Zubehör,2,1,6467227,Mode & Accessoires
6467228,Kleidung & Accessoires > Schuhe & Zubehör > Schuhe,3,1,6467228,Mode & Accessoires
6467229,Kleidung & Accessoires > Schuhe & Zubehör > Schuhe > Stiefeletten,4,1,6467229,Mode & Accessoires
6467206,Kleidung & Accessoires > Shirts,2,1,6467206,Mode & Accessoires
6467338,Kleidung & Accessoires > Shirts > Langarmshirts,3,1,6467338,Mode & Accessoires
6467329,Kleidung & Accessoires > Shirts > Poloshirts,3,1,6467329,Mode & Accessoires
6467207,Kleidung & Accessoires > Shirts > T-Shirts,3,1,6467207,Mode & Accessoires
6407327,Kleidung & Accessoires > Spezielle Anlässe,2,1,6407327,Kleidung & Accessoires
6407328,Kleidung & Accessoires > Spezielle Anlässe > Erotik,3,1,6407328,Kleidung & Accessoires
6407329,Kleidung & Accessoires > Spezielle Anlässe > Erotik > Kostüme für Damen,4,1,6407329,Kleidung & Accessoires
6407541,Kleidung & Accessoires > Spezielle Anlässe > Kostüme & Verkleidungen,3,1,6407541,Kleidung & Accessoires
6407542,Kleidung & Accessoires > Spezielle Anlässe > Kostüme & Verkleidungen > Kostüme,4,1,6407542,Kleidung & Accessoires
6407543,Kleidung & Accessoires > Spezielle Anlässe > Kostüme & Verkleidungen > Kostüme > Baby- & Kleinkinderkostüme,5,1,6407543,Kleidung & Accessoires
6407544,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode,3,1,6407544,Kleidung & Accessoires
6407545,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires,4,1,6407545,Kleidung & Accessoires
6407546,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires > Geldbörsen & Etuis,5,1,6407546,Kleidung & Accessoires
6407547,"Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires > Krawatten, -schals & Fliegen",5,1,6407547,Kleidung & Accessoires
6407548,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Herren,4,1,6407548,Kleidung & Accessoires
6407549,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Herren > Pullover & Strickjacken,5,1,6407549,Kleidung & Accessoires
6467387,Kleidung & Accessoires > Strümpfe & Socken,2,1,6467387,Mode & Accessoires
6467388,Kleidung & Accessoires > Strümpfe & Socken > Strumpfhosen,3,1,6467388,Mode & Accessoires
6407001,Kleidung & Accessoires > Taschen,2,1,6407001,Mode & Accessoires
6467243,Kleidung & Accessoires > Taschen > Koffer & Reisegepäck,3,1,6467243,Mode & Accessoires
6467244,Kleidung & Accessoires > Taschen > Koffer & Reisegepäck > Koffer & Zubehör,4,1,6467244,Mode & Accessoires
6467245,Kleidung & Accessoires > Taschen > Koffer & Reisegepäck > Koffer & Zubehör > Koffer,5,1,6467245,Mode & Accessoires
6467246,Kleidung & Accessoires > Taschen > Koffer & Reisegepäck > Koffer & Zubehör > Koffer > Trolleys,6,1,6467246,Mode & Accessoires
6467282,Kleidung & Accessoires > Taschen > Koffer & Reisegepäck > Reisetaschen,4,1,6467282,Mode & Accessoires
6407002,Kleidung & Accessoires > Taschen > Reisetaschen & Weekender,3,1,6407002,Mode & Accessoires
6467106,Kleidung & Accessoires > Trachten,2,1,6467106,Mode & Accessoires
6467107,Kleidung & Accessoires > Trachten > Dirndl-BHs,3,1,6467107,Mode & Accessoires
6467231,Kleidung & Accessoires > Umstandsmoden,2,1,6467231,Mode & Accessoires
6467232,Kleidung & Accessoires > Umstandsmoden > Umstandsnachtwäsche,3,1,6467232,Mode & Accessoires
6467376,Kleidung & Accessoires > Umstandsmoden > Umstandsoberteile,3,1,6467376,Mode & Accessoires
6467122,Kleidung & Accessoires > Unterwäsche & Dessous,2,1,6467122,Mode & Accessoires
6467396,Kleidung & Accessoires > Unterwäsche & Dessous > BHs,3,1,6467396,Mode & Accessoires
6467397,Kleidung & Accessoires > Unterwäsche & Dessous > BHs > Bustiers,4,1,6467397,Mode & Accessoires
6467123,Kleidung & Accessoires > Unterwäsche & Dessous > Unterhosen,3,1,6467123,Mode & Accessoires
6467331,Kleidung & Accessoires > Unterwäsche & Dessous > Unterhosen > Boxershorts,4,1,6467331,Mode & Accessoires
6467315,Kleidung & Accessoires > Unterwäsche & Dessous > Unterhosen > Slips,4,1,6467315,Mode & Accessoires
6467124,Kleidung & Accessoires > Unterwäsche & Dessous > Unterhosen > Strings,4,1,6467124,Mode & Accessoires
6467195,Kleidung & Accessoires > Verkleidungen,2,1,6467195,Mode & Accessoires
6467226,Kleidung & Accessoires > Verkleidungen > Kostüme,3,1,6467226,Mode & Accessoires
6467196,Kleidung & Accessoires > Verkleidungen > Kostümzubehör,3,1,6467196,Mode & Accessoires
6467198,Kleidung & Accessoires > Verkleidungen > Kostümzubehör > Kostümgürtel,4,1,6467198,Mode & Accessoires
6467309,Kleidung & Accessoires > Verkleidungen > Kostümzubehör > Kostümstrumpfhosen,4,1,6467309,Mode & Accessoires
6406667,Kleidung & Accessoires > Westen,2,1,6406667,Bekleidung
6406709,Koffer & Gepäck,1,1,6406709,Koffer & Gepäck
6406710,Koffer & Gepäck > Koffer,2,1,6406710,Koffer & Gepäck
6406711,Koffer & Reisegepäck,1,1,6406711,Koffer & Reisegepäck
6406712,Koffer & Reisegepäck > Koffer,2,1,6406712,Koffer & Reisegepäck
6406713,Koffer & Reisegepäck > Koffer & Trolleys,2,1,6406713,Koffer & Reisegepäck
6467126,Körperpflege & Gesundheit,1,1,6467126,Körperpflege & Gesundheit
6467407,Körperpflege & Gesundheit > Gehhilfen,2,1,6467407,Körperpflege & Gesundheit
6467408,Körperpflege & Gesundheit > Gehhilfen > Rollatoren,3,1,6467408,Körperpflege & Gesundheit
6467424,Körperpflege & Gesundheit > Gehhilfen > Rollstuhl-Zubehör,3,1,6467424,Körperpflege & Gesundheit
6467268,Körperpflege & Gesundheit > Hautpflege,2,1,6467268,Körperpflege & Gesundheit
6467441,Körperpflege & Gesundheit > Hygiene,2,1,6467441,Körperpflege & Gesundheit
6467442,Körperpflege & Gesundheit > Hygiene > Damenhygiene,3,1,6467442,Körperpflege & Gesundheit
6467443,Körperpflege & Gesundheit > Hygiene > Damenhygiene > Periodenunterwäsche,4,1,6467443,Körperpflege & Gesundheit
6467127,Körperpflege & Gesundheit > Nagelpflege,2,1,6467127,Körperpflege & Gesundheit
6467128,Körperpflege & Gesundheit > Nagelpflege > Nageltattoos,3,1,6467128,Körperpflege & Gesundheit
6467154,Körperpflege & Gesundheit > Rasierer & Rasierzubehör,2,1,6467154,Körperpflege & Gesundheit
6467155,Körperpflege & Gesundheit > Rasierer & Rasierzubehör > Rasierer,3,1,6467155,Körperpflege & Gesundheit
6467156,Körperpflege & Gesundheit > Rasierer & Rasierzubehör > Rasierer > Rasiermesser,4,1,6467156,Körperpflege & Gesundheit
6406714,Kostüme & Verkleidungen,1,2,6406650|6406714,Kostüme & Verkleid|Kostüme & Verkleidungen
6406715,Kostüme & Verkleidungen > Damen-Kostüme,2,1,6406715,Kostüme & Verkleidungen
