id_category;DE_level_1_title_category;DE_level_2_title_category;DE_level_3_title_category;DE_level_4_title_category;DE_level_5_title_category;DE_level_6_title_category;DE_level_7_title_category;DE_level_8_title_category;DE_level_9_title_category
61261;Garten & Heimwerken;Baumarkt;Badausstattung;Badkeramik;Urinale;;;;
69207;Garten & Heimwerken;Baumarkt;Badausstattung;Badkeramik;Waschtische;;;;
57231;Garten & Heimwerken;Baumarkt;Badausstattung;Badausstattungssets;;;;;
57261;Garten & Heimwerken;Baumarkt;Badausstattung;Badezimmeraufbewahrung;;;;;
62601;Garten & Heimwerken;Baumarkt;Badausstattung;Badezimmeraufbewahrung;Salbendosen;;;;
57281;Garten & Heimwerken;Baumarkt;Badausstattung;Badezimmeraufbewahrung;Wattepadspender;;;;
57271;Garten & Heimwerken;Baumarkt;Badausstattung;Badezimmeraufbewahrung;Kosmetiktuchboxen;;;;
57291;Garten & Heimwerken;Baumarkt;Badausstattung;Badezimmeraufbewahrung;Sonstige Badezimmeraufbewahrung;;;;
57321;Garten & Heimwerken;Baumarkt;Badausstattung;Badewannen- & Duscheinlagen;;;;;
43411;Garten & Heimwerken;Baumarkt;Badausstattung;Badewannen;;;;;
69337;Garten & Heimwerken;Baumarkt;Badausstattung;Desinfektionsspender;;;;;
62171;Garten & Heimwerken;Baumarkt;Badausstattung;Betätigungsplatten;;;;;
61181;Garten & Heimwerken;Baumarkt;Badausstattung;Händetrockner;;;;;
57251;Garten & Heimwerken;Baumarkt;Badausstattung;Handtuchhalter & -haken;;;;;
57331;Garten & Heimwerken;Baumarkt;Badausstattung;Sonstige Badausstattung;;;;;
57831;Garten & Heimwerken;Baumarkt;Badausstattung;Duschvorhänge;;;;;
69569;Garten & Heimwerken;Baumarkt;Badausstattung;Duschabzieher;;;;;
57241;Garten & Heimwerken;Baumarkt;Badausstattung;Duschhocker & -sitze;;;;;
28301;Garten & Heimwerken;Baumarkt;Badausstattung;Duschen;;;;;
28341;Garten & Heimwerken;Baumarkt;Badausstattung;Duschen;Duschzubehör;;;;
28381;Garten & Heimwerken;Baumarkt;Badausstattung;Duschen;Duschzubehör;Duschkörbe & -ablagen;;;
69154;Garten & Heimwerken;Baumarkt;Badausstattung;Duschen;Duschzubehör;Duschstangen;;;
69420;Garten & Heimwerken;Baumarkt;Badausstattung;Duschen;Duschzubehör;Duschabläufe;;;
69155;Garten & Heimwerken;Baumarkt;Badausstattung;Duschen;Duschzubehör;Brausehalter;;;
28331;Garten & Heimwerken;Baumarkt;Badausstattung;Duschen;Duschzubehör;Duschköpfe & -brausen;;;
28351;Garten & Heimwerken;Baumarkt;Badausstattung;Duschen;Duschzubehör;Duschschläuche;;;
28361;Garten & Heimwerken;Baumarkt;Badausstattung;Duschen;Duschzubehör;Duschabtrennungen;;;
28391;Garten & Heimwerken;Baumarkt;Badausstattung;Duschen;Duschzubehör;Duschregale;;;
28371;Garten & Heimwerken;Baumarkt;Badausstattung;Duschen;Duschzubehör;Duschwannen;;;
28311;Garten & Heimwerken;Baumarkt;Badausstattung;Duschen;Duschkabinen;;;;
28321;Garten & Heimwerken;Baumarkt;Badausstattung;Duschen;Dampfduschen;;;;
65361;Garten & Heimwerken;Baumarkt;Badausstattung;Waschbeckenstöpsel;;;;;
57201;Garten & Heimwerken;Baumarkt;Badausstattung;Seifenspender & -schalen;;;;;
65171;Garten & Heimwerken;Baumarkt;Badausstattung;Stützgriffe;;;;;
57301;Garten & Heimwerken;Baumarkt;Badausstattung;WC-Bürsten;;;;;
69013;Garten & Heimwerken;Baumarkt;Badausstattung;Spülkästen & Zubehör;;;;;
69014;Garten & Heimwerken;Baumarkt;Badausstattung;Spülkästen & Zubehör;Unterputz Spülkästen;;;;
69015;Garten & Heimwerken;Baumarkt;Badausstattung;Spülkästen & Zubehör;Aufputz Spülkästen;;;;
69016;Garten & Heimwerken;Baumarkt;Badausstattung;Spülkästen & Zubehör;Spülkastenzubehör;;;;
58131;Garten & Heimwerken;Baumarkt;Badausstattung;WC-Garnituren;;;;;
57221;Garten & Heimwerken;Baumarkt;Badausstattung;Toilettenpapierhalter;;;;;
57311;Garten & Heimwerken;Baumarkt;Badausstattung;WC-Sitze;;;;;
57211;Garten & Heimwerken;Baumarkt;Badausstattung;Handtuchspender;;;;;
43421;Garten & Heimwerken;Baumarkt;Badausstattung;Whirlpools;;;;;
27751;Garten & Heimwerken;Baumarkt;Baustoffe;;;;;;
68967;Garten & Heimwerken;Baumarkt;Baustoffe;Bauglas;;;;;
63261;Garten & Heimwerken;Baumarkt;Baustoffe;Zement;;;;;
28541;Garten & Heimwerken;Baumarkt;Baustoffe;Bauklebstoffe;;;;;
28581;Garten & Heimwerken;Baumarkt;Baustoffe;Bauschaum;;;;;
28591;Garten & Heimwerken;Baumarkt;Baustoffe;Dämmungen;;;;;
28551;Garten & Heimwerken;Baumarkt;Baustoffe;Mörtel;;;;;
66571;Garten & Heimwerken;Baumarkt;Baustoffe;Rohre;;;;;
28601;Garten & Heimwerken;Baumarkt;Baustoffe;Putz;;;;;
28561;Garten & Heimwerken;Baumarkt;Baustoffe;Abdichtungen;;;;;
49771;Garten & Heimwerken;Baumarkt;Baustoffe;Abdichtungen;Fugenabdichtungen;;;;
49761;Garten & Heimwerken;Baumarkt;Baustoffe;Abdichtungen;Dichtungsbänder;;;;
65081;Garten & Heimwerken;Baumarkt;Baustoffe;Silikon;;;;;
27951;Garten & Heimwerken;Baumarkt;Reinigungsmaschinen;;;;;;
49961;Garten & Heimwerken;Baumarkt;Reinigungsmaschinen;;;;;;
33951;Garten & Heimwerken;Baumarkt;Reinigungsmaschinen;Bohnermaschinen;;;;;
66391;Garten & Heimwerken;Baumarkt;Reinigungsmaschinen;Hochdruckreiniger-Zubehör;;;;;
33961;Garten & Heimwerken;Baumarkt;Reinigungsmaschinen;Hochdruckreiniger;;;;;
66271;Garten & Heimwerken;Baumarkt;Reinigungsmaschinen;Kehrmaschinen-Zubehör;;;;;
33981;Garten & Heimwerken;Baumarkt;Reinigungsmaschinen;Kehrmaschinen;;;;;
33931;Garten & Heimwerken;Baumarkt;Reinigungsmaschinen;Nass- & Trockensauger;;;;;
27761;Garten & Heimwerken;Baumarkt;Bauelemente;;;;;;
28621;Garten & Heimwerken;Baumarkt;Bauelemente;Schotter;;;;;
28641;Garten & Heimwerken;Baumarkt;Bauelemente;Kies;;;;;
28661;Garten & Heimwerken;Baumarkt;Bauelemente;Splitt;;;;;
28651;Garten & Heimwerken;Baumarkt;Bauelemente;Sand;;;;;
28611;Garten & Heimwerken;Baumarkt;Bauelemente;Stein;;;;;
28631;Garten & Heimwerken;Baumarkt;Bauelemente;Holz;;;;;
27791;Garten & Heimwerken;Baumarkt;Trockenausbau ;;;;;;
49811;Garten & Heimwerken;Baumarkt;Trockenausbau ;;;;;;
19311;Garten & Heimwerken;Baumarkt;Trockenausbau ;Spachtelmasse für Autos;;;;;
29541;Garten & Heimwerken;Baumarkt;Trockenausbau ;Gipsfaserplatten;;;;;
69444;Garten & Heimwerken;Baumarkt;Trockenausbau ;Baustützen;;;;;
29571;Garten & Heimwerken;Baumarkt;Trockenausbau ;Profile;;;;;
29561;Garten & Heimwerken;Baumarkt;Trockenausbau ;Rigipsplatten;;;;;
29591;Garten & Heimwerken;Baumarkt;Trockenausbau ;Arbeitsleuchten;;;;;
55641;Garten & Heimwerken;Baumarkt;Elektromaterial;;;;;;
27831;Garten & Heimwerken;Baumarkt;Elektromaterial;;;;;;
49841;Garten & Heimwerken;Baumarkt;Elektromaterial;;;;;;
49831;Garten & Heimwerken;Baumarkt;Elektromaterial;;;;;;
58081;Garten & Heimwerken;Baumarkt;Elektromaterial;Kabelklemmen;;;;;
58071;Garten & Heimwerken;Baumarkt;Elektromaterial;Kabelführungen;;;;;
30091;Garten & Heimwerken;Baumarkt;Elektromaterial;Kabelbinder;;;;;
43191;Garten & Heimwerken;Baumarkt;Elektromaterial;Kondensatoren;;;;;
69850;Garten & Heimwerken;Baumarkt;Elektromaterial;Schaltschränke;;;;;
30121;Garten & Heimwerken;Baumarkt;Elektromaterial;Regler;;;;;
63961;Garten & Heimwerken;Baumarkt;Elektromaterial;Krokodilklemmen;;;;;
30061;Garten & Heimwerken;Baumarkt;Elektromaterial;Türklingelanlagen & Zubehör;;;;;
30081;Garten & Heimwerken;Baumarkt;Elektromaterial;Türklingelanlagen & Zubehör;Türklingelknöpfe;;;;
43481;Garten & Heimwerken;Baumarkt;Elektromaterial;Türklingelanlagen & Zubehör;Türklingelanlagen;;;;
30031;Garten & Heimwerken;Baumarkt;Elektromaterial;Isolierbänder;;;;;
30181;Garten & Heimwerken;Baumarkt;Elektromaterial;Sicherungen & Schutzschalter;;;;;
30231;Garten & Heimwerken;Baumarkt;Elektromaterial;Buchsen & Dosen;;;;;
30261;Garten & Heimwerken;Baumarkt;Elektromaterial;Buchsen & Dosen;Antennendosen;;;;
30251;Garten & Heimwerken;Baumarkt;Elektromaterial;Buchsen & Dosen;Telefonbuchsen;;;;
62861;Garten & Heimwerken;Baumarkt;Elektromaterial;Leuchtmittel-Fassungen;;;;;
58591;Garten & Heimwerken;Baumarkt;Elektromaterial;Sonstiges Elektromaterial;;;;;
65651;Garten & Heimwerken;Baumarkt;Elektromaterial;Stecker;;;;;
62851;Garten & Heimwerken;Baumarkt;Elektromaterial;Verteiler;;;;;
30051;Garten & Heimwerken;Baumarkt;Elektromaterial;Lüsterklemmen;;;;;
30141;Garten & Heimwerken;Baumarkt;Elektromaterial;Steckdosen;;;;;
67431;Garten & Heimwerken;Baumarkt;Elektromaterial;Steckdosen;Gartensteckdosen;;;;
30151;Garten & Heimwerken;Baumarkt;Elektromaterial;Steckdosen;Mehrfachsteckdosen;;;;
64281;Garten & Heimwerken;Baumarkt;Elektromaterial;Steckdosen;Funksteckdosen;;;;
30171;Garten & Heimwerken;Baumarkt;Elektromaterial;Steckdosen;Wandsteckdosen;;;;
58281;Garten & Heimwerken;Baumarkt;Elektromaterial;Zeitschaltuhren;;;;;
65891;Garten & Heimwerken;Baumarkt;Elektromaterial;Elektronenröhren;;;;;
63381;Garten & Heimwerken;Baumarkt;Elektromaterial;Spannungswandler;;;;;
30271;Garten & Heimwerken;Baumarkt;Elektromaterial;Wandschalter;;;;;
69756;Garten & Heimwerken;Baumarkt;Elektromaterial;Windkraftanlagen;;;;;
57641;Garten & Heimwerken;Baumarkt;Elektromaterial;Kabelkanäle;;;;;
69757;Garten & Heimwerken;Baumarkt;Kamine & Öfen;;;;;;
27991;Garten & Heimwerken;Baumarkt;Kamine & Öfen;;;;;;
68692;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Dekokamine;;;;;
34161;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Dekokamine;Elektrokamine;;;;
69664;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Dekokamine;Kaminkonsolen;;;;
34111;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Dekokamine;Tischkamine;;;;
68702;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Dekokamine;Wandkamine;;;;
34181;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kaminzubehör;;;;;
59341;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kaminzubehör;Ascheeimer;;;;
34271;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kaminzubehör;Kohlenschaufeln;;;;
34311;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kaminzubehör;Kaminbestecke;;;;
63061;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kaminzubehör;Kaminglasreiniger;;;;
69167;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kaminzubehör;Brennholz;;;;
34321;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kaminzubehör;Kaminholzkörbe;;;;
62311;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kaminzubehör;Kaminholzregale;;;;
34231;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kaminzubehör;Brennmaterialien;;;;
58541;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kaminzubehör;Sonstiges Kaminzubehör;;;;
34241;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kaminzubehör;Schürhaken;;;;
34251;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kaminzubehör;Funkenschutzplatten;;;;
34281;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kaminzubehör;Ofenrohrrosetten;;;;
34261;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kaminzubehör;Ofenrohre;;;;
34301;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kaminzubehör;Ofenvorsetzer;;;;
68722;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kamineinsätze;;;;;
34091;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kaminbausätze;;;;;
47451;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kamine;;;;;
68712;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Küchenöfen;;;;;
34211;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Ölöfen;;;;;
34201;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Pelletöfen;;;;;
68732;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kachelöfen;;;;;
34061;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Kaminöfen;;;;;
34191;Garten & Heimwerken;Baumarkt;Kamine & Öfen;Werkstattöfen;;;;;
49681;Garten & Heimwerken;Baumarkt;Forst- & Landwirtschaftsgeräte;;;;;;
27921;Garten & Heimwerken;Baumarkt;Forst- & Landwirtschaftsgeräte;;;;;;
49911;Garten & Heimwerken;Baumarkt;Forst- & Landwirtschaftsgeräte;;;;;;
33901;Garten & Heimwerken;Baumarkt;Forst- & Landwirtschaftsgeräte;Hammermühlen;;;;;
33911;Garten & Heimwerken;Baumarkt;Forst- & Landwirtschaftsgeräte;Pelletpressen;;;;;
68032;Garten & Heimwerken;Baumarkt;Heizungstechnik;;;;;;
68042;Garten & Heimwerken;Baumarkt;Heizungstechnik;Heizkessel;;;;;
66651;Garten & Heimwerken;Baumarkt;Heizungstechnik;Durchlauferhitzer;;;;;
66671;Garten & Heimwerken;Baumarkt;Heizungstechnik;Gasheizungen;;;;;
70148;Garten & Heimwerken;Baumarkt;Heizungstechnik;Wärmepumpen;;;;;
69425;Garten & Heimwerken;Baumarkt;Heizungstechnik;Warmwasserspeicher;;;;;
69500;Garten & Heimwerken;Baumarkt;Heizungstechnik;Infrarotheizungen;;;;;
69772;Garten & Heimwerken;Baumarkt;Heizungstechnik;Heizkörperverkleidungen;;;;;
69437;Garten & Heimwerken;Baumarkt;Heizungstechnik;Heizkörperthermostate;;;;;
67011;Garten & Heimwerken;Baumarkt;Heizungstechnik;Heizkörper;;;;;
69438;Garten & Heimwerken;Baumarkt;Heizungstechnik;Raumthermostate;;;;;
69283;Garten & Heimwerken;Baumarkt;Heizungstechnik;Fußbodenheizungen;;;;;
27781;Garten & Heimwerken;Baumarkt;Innenausbau ;;;;;;
69208;Garten & Heimwerken;Baumarkt;Innenausbau ;Deckenplatten;;;;;
28991;Garten & Heimwerken;Baumarkt;Innenausbau ;Türen & Zubehör;;;;;
43471;Garten & Heimwerken;Baumarkt;Innenausbau ;Türen & Zubehör;Türzubehör;;;;
63901;Garten & Heimwerken;Baumarkt;Innenausbau ;Türen & Zubehör;Türzubehör;Türketten;;;
29331;Garten & Heimwerken;Baumarkt;Innenausbau ;Türen & Zubehör;Türzubehör;Türschließer;;;
29321;Garten & Heimwerken;Baumarkt;Innenausbau ;Türen & Zubehör;Türzubehör;Türrahmen;;;
29301;Garten & Heimwerken;Baumarkt;Innenausbau ;Türen & Zubehör;Türzubehör;Türgriffe & -beschläge;;;
56721;Garten & Heimwerken;Baumarkt;Innenausbau ;Türen & Zubehör;Türzubehör;Türöffner;;;
58821;Garten & Heimwerken;Baumarkt;Innenausbau ;Türen & Zubehör;Türzubehör;Schließzylinder;;;
58451;Garten & Heimwerken;Baumarkt;Innenausbau ;Türen & Zubehör;Türzubehör;Sonstiges Türzubehör;;;
43461;Garten & Heimwerken;Baumarkt;Innenausbau ;Türen & Zubehör;Türen;;;;
64181;Garten & Heimwerken;Baumarkt;Innenausbau ;Türen & Zubehör;Türen;Revisionstüren;;;
29241;Garten & Heimwerken;Baumarkt;Innenausbau ;Türen & Zubehör;Türen;Balkon- & Terassentüren;;;
29291;Garten & Heimwerken;Baumarkt;Innenausbau ;Türen & Zubehör;Türen;Haustüren;;;
29351;Garten & Heimwerken;Baumarkt;Innenausbau ;Türen & Zubehör;Türen;Zimmertüren;;;
29001;Garten & Heimwerken;Baumarkt;Innenausbau ;Bodenbeläge;;;;;
69274;Garten & Heimwerken;Baumarkt;Innenausbau ;Bodenbeläge;;;;;
69508;Garten & Heimwerken;Baumarkt;Innenausbau ;Bodenbeläge;Trittschalldämmungen;;;;
69507;Garten & Heimwerken;Baumarkt;Innenausbau ;Bodenbeläge;Design- & Vinylböden;;;;
29421;Garten & Heimwerken;Baumarkt;Innenausbau ;Bodenbeläge;Laminat;;;;
29371;Garten & Heimwerken;Baumarkt;Innenausbau ;Bodenbeläge;PVC;;;;
29381;Garten & Heimwerken;Baumarkt;Innenausbau ;Bodenbeläge;Parkett;;;;
69591;Garten & Heimwerken;Baumarkt;Innenausbau ;Bodenbeläge;Stelzlager;;;;
29401;Garten & Heimwerken;Baumarkt;Innenausbau ;Bodenbeläge;Holzdielen;;;;
69268;Garten & Heimwerken;Baumarkt;Innenausbau ;Geländer und Handläufe;;;;;
69537;Garten & Heimwerken;Baumarkt;Innenausbau ;Bautenschutzmatten;;;;;
55401;Garten & Heimwerken;Baumarkt;Innenausbau ;Rollladenzubehör;;;;;
69807;Garten & Heimwerken;Baumarkt;Innenausbau ;Rollladenzubehör;Sonstiges Rollladenzubehör;;;;
69823;Garten & Heimwerken;Baumarkt;Innenausbau ;Rollladenzubehör;Rollladengurte;;;;
69821;Garten & Heimwerken;Baumarkt;Innenausbau ;Rollladenzubehör;Gurtwickler;;;;
69822;Garten & Heimwerken;Baumarkt;Innenausbau ;Rollladenzubehör;Rollladensteuerungen;;;;
69820;Garten & Heimwerken;Baumarkt;Innenausbau ;Rollladenzubehör;Rollladenmotoren;;;;
63251;Garten & Heimwerken;Baumarkt;Innenausbau ;Sockelleisten;;;;;
69204;Garten & Heimwerken;Baumarkt;Innenausbau ;Treppen;;;;;
67091;Garten & Heimwerken;Baumarkt;Innenausbau ;Stuckleisten;;;;;
29011;Garten & Heimwerken;Baumarkt;Innenausbau ;Fliesen;;;;;
69273;Garten & Heimwerken;Baumarkt;Innenausbau ;Wandpaneele & Deckenpaneele;;;;;
69498;Garten & Heimwerken;Baumarkt;Innenausbau ;Keile;;;;;
29021;Garten & Heimwerken;Baumarkt;Innenausbau ;Keile;;;;;
29511;Garten & Heimwerken;Baumarkt;Innenausbau ;Keile;Türkeile & Fensterstopper;;;;
29531;Garten & Heimwerken;Baumarkt;Innenausbau ;Keile;Fensterkeile;;;;
28981;Garten & Heimwerken;Baumarkt;Innenausbau ;Fenster & Zubehör;;;;;
43451;Garten & Heimwerken;Baumarkt;Innenausbau ;Fenster & Zubehör;Fensterzubehör;;;;
62581;Garten & Heimwerken;Baumarkt;Innenausbau ;Fenster & Zubehör;Fensterzubehör;Sonstiges Fensterzubehör;;;
29071;Garten & Heimwerken;Baumarkt;Innenausbau ;Fenster & Zubehör;Fensterzubehör;Fensterbeschläge;;;
61871;Garten & Heimwerken;Baumarkt;Innenausbau ;Fenster & Zubehör;Fensterzubehör;Fensterschlösser;;;
29061;Garten & Heimwerken;Baumarkt;Innenausbau ;Fenster & Zubehör;Fensterzubehör;Fensterbänke;;;
44541;Garten & Heimwerken;Baumarkt;Innenausbau ;Fenster & Zubehör;Fensterzubehör;Fensterbänke;Außenfensterbänke;;
44531;Garten & Heimwerken;Baumarkt;Innenausbau ;Fenster & Zubehör;Fensterzubehör;Fensterbänke;Innenfensterbänke;;
43441;Garten & Heimwerken;Baumarkt;Innenausbau ;Fenster & Zubehör;Fenster;;;;
29031;Garten & Heimwerken;Baumarkt;Innenausbau ;Fenster & Zubehör;Fenster;Aluminiumfenster;;;
29111;Garten & Heimwerken;Baumarkt;Innenausbau ;Fenster & Zubehör;Fenster;Kellerfenster;;;
29131;Garten & Heimwerken;Baumarkt;Innenausbau ;Fenster & Zubehör;Fenster;Kunststofffenster;;;
29041;Garten & Heimwerken;Baumarkt;Innenausbau ;Fenster & Zubehör;Fenster;Dachfenster;;;
29091;Garten & Heimwerken;Baumarkt;Innenausbau ;Fenster & Zubehör;Fenster;Holzfenster;;;
27801;Garten & Heimwerken;Baumarkt;Eisenwaren;;;;;;
49821;Garten & Heimwerken;Baumarkt;Eisenwaren;;;;;;
58841;Garten & Heimwerken;Baumarkt;Eisenwaren;;;;;;
29881;Garten & Heimwerken;Baumarkt;Eisenwaren;Winkel;;;;;
68932;Garten & Heimwerken;Baumarkt;Eisenwaren;Kugellager;;;;;
29681;Garten & Heimwerken;Baumarkt;Eisenwaren;Bolzen;;;;;
59211;Garten & Heimwerken;Baumarkt;Eisenwaren;Riegel;;;;;
29721;Garten & Heimwerken;Baumarkt;Eisenwaren;Karabiner;;;;;
29831;Garten & Heimwerken;Baumarkt;Eisenwaren;Senker;;;;;
64221;Garten & Heimwerken;Baumarkt;Eisenwaren;Verteilerstücke;;;;;
69662;Garten & Heimwerken;Baumarkt;Eisenwaren;Fittings;;;;;
29631;Garten & Heimwerken;Baumarkt;Eisenwaren;Garagentortechnik;;;;;
29661;Garten & Heimwerken;Baumarkt;Eisenwaren;Garagentortechnik;Garagentorantriebe;;;;
69376;Garten & Heimwerken;Baumarkt;Eisenwaren;Garagentortechnik;Garagentoröffner;;;;
69400;Garten & Heimwerken;Baumarkt;Eisenwaren;Garagentortechnik;Garagentor-Fernbedienungen;;;;
29651;Garten & Heimwerken;Baumarkt;Eisenwaren;Garagentortechnik;Garagentorfedern;;;;
58851;Garten & Heimwerken;Baumarkt;Eisenwaren;Scharniere;;;;;
62621;Garten & Heimwerken;Baumarkt;Eisenwaren;Ladenbänder;;;;;
63691;Garten & Heimwerken;Baumarkt;Eisenwaren;Schlüsselringe;;;;;
69563;Garten & Heimwerken;Baumarkt;Eisenwaren;Lamellenstopfen;;;;;
61601;Garten & Heimwerken;Baumarkt;Eisenwaren;Metallhaken;;;;;
69565;Garten & Heimwerken;Baumarkt;Eisenwaren;Metalldrähte;;;;;
57041;Garten & Heimwerken;Baumarkt;Eisenwaren;Sonstige Eisenwaren;;;;;
29771;Garten & Heimwerken;Baumarkt;Eisenwaren;Nägel;;;;;
29761;Garten & Heimwerken;Baumarkt;Eisenwaren;Muttern;;;;;
66831;Garten & Heimwerken;Baumarkt;Eisenwaren;Rohrschellen;;;;;
29851;Garten & Heimwerken;Baumarkt;Eisenwaren;Spitzkauschen;;;;;
29781;Garten & Heimwerken;Baumarkt;Eisenwaren;Nieten;;;;;
29701;Garten & Heimwerken;Baumarkt;Eisenwaren;Gewinde;;;;;
29811;Garten & Heimwerken;Baumarkt;Eisenwaren;Schrauben;;;;;
29801;Garten & Heimwerken;Baumarkt;Eisenwaren;Schäkel;;;;;
29741;Garten & Heimwerken;Baumarkt;Eisenwaren;Muffen;;;;;
63371;Garten & Heimwerken;Baumarkt;Eisenwaren;Splinte;;;;;
29861;Garten & Heimwerken;Baumarkt;Eisenwaren;Stahlketten;;;;;
29691;Garten & Heimwerken;Baumarkt;Eisenwaren;Dübel;;;;;
29871;Garten & Heimwerken;Baumarkt;Eisenwaren;Unterlegscheiben;;;;;
27731;Garten & Heimwerken;Baumarkt;Küchenausstattung;;;;;;
49751;Garten & Heimwerken;Baumarkt;Küchenausstattung;;;;;;
69375;Garten & Heimwerken;Baumarkt;Küchenausstattung;Siphons;;;;;
69276;Garten & Heimwerken;Baumarkt;Küchenausstattung;Küchenrückwände;;;;;
67622;Garten & Heimwerken;Baumarkt;Küchenausstattung;Küchenersatzteile;;;;;
45831;Garten & Heimwerken;Baumarkt;Küchenausstattung;Küchenarmaturen;;;;;
28441;Garten & Heimwerken;Baumarkt;Küchenausstattung;Spülen;;;;;
69470;Garten & Heimwerken;Baumarkt;Küchenausstattung;Strahlregler;;;;;
27891;Garten & Heimwerken;Baumarkt;Leitern;;;;;;
33641;Garten & Heimwerken;Baumarkt;Leitern;Kombileitern;;;;;
33631;Garten & Heimwerken;Baumarkt;Leitern;Klappleitern;;;;;
63041;Garten & Heimwerken;Baumarkt;Leitern;Trittstufen;;;;;
33611;Garten & Heimwerken;Baumarkt;Leitern;Haushaltsleitern;;;;;
64901;Garten & Heimwerken;Baumarkt;Leitern;Rolltritte;;;;;
66221;Garten & Heimwerken;Baumarkt;Leitern;Zubehör für Leitern;;;;;
60931;Garten & Heimwerken;Baumarkt;Leitern;Anlegeleitern;;;;;
33711;Garten & Heimwerken;Baumarkt;Leitern;Wartungsbühnen;;;;;
33661;Garten & Heimwerken;Baumarkt;Leitern;Mehrzweckleitern;;;;;
33671;Garten & Heimwerken;Baumarkt;Leitern;Podestleitern;;;;;
61511;Garten & Heimwerken;Baumarkt;Leitern;Rettungsleitern;;;;;
33581;Garten & Heimwerken;Baumarkt;Leitern;Dachleitern;;;;;
33601;Garten & Heimwerken;Baumarkt;Leitern;Gerüste;;;;;
33681;Garten & Heimwerken;Baumarkt;Leitern;Schiebeleitern;;;;;
33701;Garten & Heimwerken;Baumarkt;Leitern;Teleskopleitern;;;;;
27931;Garten & Heimwerken;Baumarkt;Materialpflege;;;;;;
49951;Garten & Heimwerken;Baumarkt;Materialpflege;;;;;;
49931;Garten & Heimwerken;Baumarkt;Materialpflege;;;;;;
49921;Garten & Heimwerken;Baumarkt;Materialpflege;;;;;;
49941;Garten & Heimwerken;Baumarkt;Materialpflege;;;;;;
61391;Garten & Heimwerken;Baumarkt;Materialpflege;Steinpflege;;;;;
55421;Garten & Heimwerken;Baumarkt;Messtechnik;;;;;;
27851;Garten & Heimwerken;Baumarkt;Messtechnik;;;;;;
55411;Garten & Heimwerken;Baumarkt;Messtechnik;;;;;;
65031;Garten & Heimwerken;Baumarkt;Messtechnik;Windmesser;;;;;
30681;Garten & Heimwerken;Baumarkt;Messtechnik;Winkelmessgeräte;;;;;
61561;Garten & Heimwerken;Baumarkt;Messtechnik;Messschieber;;;;;
65621;Garten & Heimwerken;Baumarkt;Messtechnik;Schlagschnüre & Zubehör;;;;;
65641;Garten & Heimwerken;Baumarkt;Messtechnik;Schlagschnüre & Zubehör;Schlagschnur-Zubehör;;;;
65631;Garten & Heimwerken;Baumarkt;Messtechnik;Schlagschnüre & Zubehör;Schlagschnüre;;;;
30291;Garten & Heimwerken;Baumarkt;Messtechnik;Dichtemessgeräte;;;;;
62461;Garten & Heimwerken;Baumarkt;Messtechnik;Detektoren;;;;;
30321;Garten & Heimwerken;Baumarkt;Messtechnik;Durometer;;;;;
30701;Garten & Heimwerken;Baumarkt;Messtechnik;Zollstöcke;;;;;
30341;Garten & Heimwerken;Baumarkt;Messtechnik;Kraftmessgeräte;;;;;
32511;Garten & Heimwerken;Baumarkt;Messtechnik;Hygrometer;;;;;
68921;Garten & Heimwerken;Baumarkt;Messtechnik;Industriewaagen;;;;;
63311;Garten & Heimwerken;Baumarkt;Messtechnik;Infrarot-Thermometer;;;;;
30351;Garten & Heimwerken;Baumarkt;Messtechnik;Lasermessgeräte;;;;;
30281;Garten & Heimwerken;Baumarkt;Messtechnik;Abziehlatten;;;;;
30571;Garten & Heimwerken;Baumarkt;Messtechnik;Luxmessgeräte;;;;;
30691;Garten & Heimwerken;Baumarkt;Messtechnik;Markierungsspray & -kreide;;;;;
