sku,productId,qty,bin,eligible,baselinker_linked,last_saved_source,title
SKU-0310087435,SKU-0310087435,0,XGA0201C,no,yes,script:backfill-normalize-products,Spannbettlaken SZ01 02144001 866200 104551 Erwachsene Gr. 90-100x200cm
SKU-0362404564,SKU-0362404564,1,XGA0101C,yes,yes,script:backfill-normalize-products,UBRAVOO Kindersitzerhöhung ACE1013 37x14x34.5cm Rosa NEU
SKU-0403766178,SKU-0403766178,3,XGA0204D,yes,yes,script:backfill-normalize-products,Jolly Füllfederhalter 7090-0001 Schreibanfänger Schüler Kunststoff Blau NEU
SKU-0411747828,SKU-0411747828,1,XGA0102B,yes,yes,script:backfill-normalize-products,JURID Bremsbelagsatz 573429J Hinterachse 97.5mm 17.2mm NEU
SKU-0522930788,SKU-0522930788,0,,no,yes,script:backfill-normalize-products,Einhell Bohrschrauber TC-CD 18/35 Li Solo 45.139.27 Rot/Schwarz NEU Power
SKU-0611814591,SKU-0611814591,1,XSGA0103A,yes,yes,script:backfill-normalize-products,Lacoste Hoodie Gr. M (US) FR 4 Herren 84% Baumwolle 16% Polyester
SKU-0619911931,SKU-0619911931,0,,no,yes,script:backfill-normalize-products,Tesvor Saugroboter S7 Pro AES Weiß NEU Wischroboter 6000 Absaugstation
SKU-0651722148,SKU-0651722148,4,XGA0102C,yes,yes,script:backfill-normalize-products,"Topeak Oberrohrtasche Bento Pack TC2333B Schwarz Robustes, wasserabweisendes NEU"
SKU-0698797502,SKU-0698797502,1,XSGA0103B,yes,yes,script:backfill-normalize-products,Police Geldbörse Herren Braun Echtleder NEU PT284.10054-03 WALDO Bifold
SKU-0785869755,SKU-0785869755,1,XGA0102C,yes,yes,script:backfill-normalize-products,Terry Fahrradsattel SKU-0785869755 Herren Schwarz NEU
SKU-0808524453,SKU-0808524453,0,,no,yes,script:backfill-normalize-products,ASICS Sneaker 1203A481-100 UnisexErwachsene Wildleder White/White NEU
SKU-0871959830,SKU-0871959830,0,,no,yes,script:backfill-normalize-products,Rührbecher JB-01 Edelstahl NEU
SKU-0974179694,SKU-0974179694,0,,no,yes,script:backfill-normalize-products,wolfcraft Eckzwinge 3051000 Kunststoff Metall Gelb Schwarz NEU
SKU-0982370040,SKU-0982370040,0,,no,yes,script:backfill-normalize-products,GardenGrill Gasgrill Plancha Challenger III 7.5kW Edelstahl Emailliert NEU
SKU-0989494543,SKU-0989494543,1,XGA0302A,yes,yes,script:backfill-normalize-products,Adidas Sneaker Gr. 38 2/3 Damen JS0254 Textil mit Wildleder-Overlays NEU
SKU-1040274599,SKU-1040274599,1,XSGA0103A,yes,yes,script:backfill-normalize-products,SCM Bilderbuch: Mut & Freundschaft ab 3 Jahren – Stärkt soziale Kompetenzen
SKU-1066852367,SKU-1066852367,0,,no,yes,script:backfill-normalize-products,Shelly Smart Switch 1PM Mini Gen3 SKU-1066852367 Rot NEU 110-240 2000 Heimwerker
SKU-1153910217,SKU-1153910217,0,,no,yes,script:backfill-normalize-products,Shure Vintage Pro-Audio Equipment SM58-LCE Schwarz NEU
SKU-1181918814,SKU-1181918814,1,XSGA0103A,yes,yes,script:backfill-normalize-products,Kaweco Füllfederhalter 10001157 NEU Set GLOW Yellow leuchtende Akzente
SKU-1230781227,SKU-1230781227,2,XGA0201C,yes,yes,script:backfill-normalize-products,Villa Grinario Spannbettlaken SKU-1230781227 Gr. 100x200cm 200cm NEU
SKU-1419839651,SKU-1419839651,1,XGA0301B,yes,yes,script:backfill-normalize-products,Adidas Sneaker VS Switch 3 CF C Jungen Synthetik Weiß/Schwarz NEU
SKU-1483282001,SKU-1483282001,0,,no,yes,script:backfill-normalize-products,"DUO Collection Chefsessel Tiago XXL - Ergonomisch, Komfortabel & Robust"
SKU-1566313678,SKU-1566313678,1,XGA0303C,yes,yes,script:backfill-normalize-products,Heike Faller – Hundert: Was du im Leben lernen wirst Bilderbuch Gebunden Neu
SKU-1612836881,SKU-1612836881,0,,no,yes,script:backfill-normalize-products,Wera Werkzeugsatz 05004174001 Stahl Kunststoff Mehrfarbig NEU
SKU-1618101796,SKU-1618101796,0,,no,yes,script:backfill-normalize-products,Wera Maulschlüssel 05020198001 Gr. 6mm Chrom-Molybdän-Stahl Silber NEU
SKU-1782951292,SKU-1782951292,4,XGA0103C,yes,yes,script:backfill-normalize-products,Wella Professionals Shampoo 90595815 Erwachsene Lila/Weiß NEU
SKU-1789286937,SKU-1789286937,0,,no,yes,script:backfill-normalize-products,Engelbert Strauss T-Shirts Gr. L Herren 100% Baumwolle Anthrazit NEU
SKU-1825816304,SKU-1825816304,1,XGA0102C,yes,yes,script:backfill-normalize-products,ZWILLING J.A. HENCKELS Universalmesser 34910-131 130mm NEU
SKU-1887574140,SKU-1887574140,0,,no,yes,script:backfill-normalize-products,GUSSKÖNIG Dutch Oven / Feuertopf NEU 9L Perfekte Hitzeverteilung Outdoor-Kochen
SKU-1937479862,SKU-1937479862,0,XGA0104E,no,yes,script:backfill-normalize-products,CampFeuer Campingliege Sonnenliege Textilgewebe (Kunstfaser) Aluminium
SKU-1961998362,SKU-1961998362,0,,no,yes,script:backfill-normalize-products,KOENIC Zitruspresse Edelstahl Silber NEU
SKU-2019125675,SKU-2019125675,1,XGA0102B,yes,yes,script:backfill-normalize-products,Derma Pen Germany Advanced Microneedling System Anti-Faltenprodukte
SKU-2114384722,SKU-2114384722,0,XSGA0103B,no,yes,script:backfill-normalize-products,Hawkers Sonnenbrille Romaj UnisexErwachsene NEU
SKU-2123165909,SKU-2123165909,6,XGA0102D,yes,yes,script:backfill-normalize-products,HLI Schubladenschienen Vollauszug Metall Silber NEU
SKU-2135446963,SKU-2135446963,0,,no,yes,script:backfill-normalize-products,Dexcom Glukosesensor STS-GS-003 Diabetiker Weiß Orange Grau NEU
SKU-2151943751,SKU-2151943751,1,XGA0204D,yes,yes,script:backfill-normalize-products,Cretacolor Harte Pastellkreiden Künstler Schüler Grautöne NEU
SKU-2152217706,SKU-2152217706,1,XGA0102B,yes,yes,script:backfill-normalize-products,WMF Elektrische Mühle 0667416040 Kunststoff Keramik Schwarz NEU
SKU-2384085318,SKU-2384085318,1,XGA0203B,yes,yes,script:backfill-normalize-products,Seltmann Weiden Kaffeeservice Lido Solid Black (10006 Erwachsene Porzellan
SKU-2384804976,SKU-2384804976,0,,no,yes,script:backfill-normalize-products,New Balance Sneaker 9060 Damen Wildleder Mesh Rosa/Creme/Beige NEU
SKU-2388529978,SKU-2388529978,1,XGA0101B,yes,yes,script:backfill-normalize-products,Unbekannt Toner-Kartusche B423K Cyan NEU
SKU-2391228513,SKU-2391228513,1,XGA0302A,yes,yes,script:backfill-normalize-products,Adidas Sportschuh Gr. 38 Damen Handball Wildleder Grau NEU
SKU-2417212434,SKU-2417212434,1,XGA0102C,yes,yes,script:backfill-normalize-products,McDavid Kniebandage MD421-01-33 Unisex Gr. S Neopren Schwarz NEU
SKU-2561166298,SKU-2561166298,96,XGA0102D,yes,yes,script:backfill-normalize-products,Hodalump Geldbörse 1094-H Herren Echtleder Braun NEU
SKU-2566552410,SKU-2566552410,0,,no,yes,script:backfill-normalize-products,Wera Bit-Satz 05057909001 Stahl gehärtet Schwarz mit Wera-Logo NEU
SKU-2609353370,SKU-2609353370,0,,no,yes,script:backfill-normalize-products,PROGARDEN Pflege 110cm Polypropylen (PP Anthrazit NEU
SKU-2611077541,SKU-2611077541,1,XGA0102B,yes,yes,script:backfill-normalize-products,Glossyautoparts Nockenwelle EBY-1000335-1342 NEU
SKU-2621538468,SKU-2621538468,0,,no,yes,script:backfill-normalize-products,Brandson Tischventilator SKU-2621538468 30cm 48W Metall Schwarz NEU
SKU-2633108165,SKU-2633108165,1,XGA0201E,yes,yes,script:backfill-normalize-products,WALSER Hagelschutzplane 30973 5mm Silber NEU
SKU-2636479706,SKU-2636479706,0,,no,yes,script:backfill-normalize-products,VIDEX Garden Winterschutz Frost-Schutzhaus PALM-PROTECT classic 100cm NEU
SKU-2638568297,SKU-2638568297,1,XGA0301B,yes,yes,script:backfill-normalize-products,Altra Laufschuh 85010130 Herren Mesh Schwarz/Weiß NEU
SKU-2638580995,SKU-2638580995,0,,no,yes,script:backfill-normalize-products,Bellabino Regal BB-0046-03-01 Kinder Holz Weiß NEU
SKU-2690684566,SKU-2690684566,0,,no,yes,script:backfill-normalize-products,"MANN-FILTER Ölfilter HU 720/3 x für Motoren & Motorenteile, Neu, Made in Germany"
SKU-2789683373,SKU-2789683373,1,XGA0203E,yes,yes,script:backfill-normalize-products,Brandson Standventilator WDP 301480 42cm 50 Kunststoff Metall Schwarz NEU
SKU-2804135383,SKU-2804135383,1,XGA0102B,yes,yes,script:backfill-normalize-products,ERZEKRIM Ferritkern Entstörfilter Set Schwarz NEU
SKU-2841208491,SKU-2841208491,1,XSGA0103A,yes,yes,script:backfill-normalize-products,Olivia Huth Hilfst du mir? Dann teilen wir 2020 Gebundene Ausgabe NEU
SKU-2965430996,SKU-2965430996,0,,no,yes,script:backfill-normalize-products,Beliani Beistelltisch 407569 40cm Erwachsene
SKU-3046032177,SKU-3046032177,0,,no,yes,script:backfill-normalize-products,Tineco Niger FW103400EU 220W 21.6V Schwarz NEU
SKU-3047799035,SKU-3047799035,1,XGA0102B,yes,yes,script:backfill-normalize-products,ABUS Kettenschloss Iven Chain 7210/110 – Hoher Diebstahlschutz & Lackschonend
SKU-3086033338,SKU-3086033338,1,XGA0102B,yes,yes,script:backfill-normalize-products,JURID Bremsbelagsatz 573602J BMW 1er 2er 3er 4er Vorderachse 114.6 114.6mm
SKU-3093460977,SKU-3093460977,1,XGA0202A,yes,yes,script:backfill-normalize-products,LLIVEKIT Heißluftfritteuse KDF-5517DTW Schwarz NEU Dual-Zone 9L Gesund
SKU-3095199472,SKU-3095199472,0,,no,yes,script:backfill-normalize-products,Skechers Golfschuhe 123029/GYPK Damen Mesh Synthetik Grau/Pink NEU
SKU-3132130051,SKU-3132130051,1,XGA0301B,yes,yes,script:backfill-normalize-products,Skechers Sneaker Gr. 41 EU Herren 12430 Synthetik Weiß NEU
SKU-3149269291,SKU-3149269291,1,XGA0204B,yes,yes,script:backfill-normalize-products,Nidec Sankyo Motorisierter Kartenleser 445-0765157A Silber Grün Transparent
SKU-3190070125,SKU-3190070125,0,,no,yes,script:backfill-normalize-products,GREELUE Aufbewahrungskorb SNK3T-WH 12cm PP 34.5cm Weiß NEU
SKU-3210037840,SKU-3210037840,1,XGA0201C,yes,yes,script:backfill-normalize-products,Beautex Spannbettlaken XO01W68K0B Erwachsene Gr. 90x200cm 100% Baumwolle
SKU-3213392901,SKU-3213392901,1,XGA0302B,yes,yes,script:backfill-normalize-products,Nike Tennisschuh Zoom Vapor 12 CLY für Herren - Top Sandplatz-Performance
SKU-3226209432,SKU-3226209432,0,,no,yes,script:backfill-normalize-products,WOLTU Standregal RGB46ws nicht angegeben Weiß NEU
SKU-3368481451,SKU-3368481451,1,XGA0302A,yes,yes,script:backfill-normalize-products,PUMA Damenschuhe Gr. 38.5 Unisex 40224901 Leder Braun NEU
SKU-3475457190,SKU-3475457190,0,XGA0302D,no,yes,script:backfill-normalize-products,Upgrade4cars Sitzauflage X2 Universal Polyester (Oxford Schwarz NEU
SKU-3566484007,SKU-3566484007,0,,no,yes,script:backfill-normalize-products,Steambow Pfeile Erwachsene Stahl Schwarz NEU
SKU-3588671475,SKU-3588671475,0,,no,yes,script:backfill-normalize-products,Topeak Ratschen-Werkzeug Multi-Tool (Ratchet TT2628 Stahl Textil Schwarz
SKU-3622017850,SKU-3622017850,0,,no,yes,script:backfill-normalize-products,Mackie Kopfhörerverstärker HM-4 Schwarz NEU
SKU-3734657776,SKU-3734657776,0,,no,yes,script:backfill-normalize-products,Hansgrohe Waschtischarmatur 71551000 Metall Chrom NEU
SKU-3783198734,SKU-3783198734,0,,no,yes,script:backfill-normalize-products,HOLMENKOL Oxydstein 20561 Unisex Rosa NEU
SKU-3818412905,SKU-3818412905,0,,no,yes,script:backfill-normalize-products,Hermès Eau de Toilette 107188VQ NEU Zerstäuber Terre EDT zeitlose Eleganz
SKU-3963918245,SKU-3963918245,2,XGA0101B,yes,yes,script:backfill-normalize-products,Success Courier Pumpensteuerung DSK-1: Konstanter Druck & Trockenlaufschutz
SKU-3992211748,SKU-3992211748,0,,no,yes,script:backfill-normalize-products,Nike Handschuhe Fäustlinge Gr. 39 Damen DJ1196-101 Leder Weiß NEU
SKU-4008377248,SKU-4008377248,1,XGA0202C,yes,yes,script:backfill-normalize-products,Divasya Yoga Pilates Pink NEU
SKU-4017783375,SKU-4017783375,2,XGA0202D,yes,yes,script:backfill-normalize-products,Blivrig LED Strahler DQTGD01300W Schwarz Aluminium NEU Fluter IP66 Extrem
SKU-4069701323,SKU-4069701323,15,XGA0204D,yes,yes,script:backfill-normalize-products,Jolly Fasermaler 44250002 Kinder Erwachsene Mehrfarbig NEU
SKU-4118229261,SKU-4118229261,1,XSGA0103A,yes,yes,script:backfill-normalize-products,ROCKBROS Minipumpe 806-TEAM-B Aluminiumlegierung Schwarz NEU
SKU-4204090012,SKU-4204090012,3,XGA0201C,yes,yes,script:backfill-normalize-products,Villa Grinario Jersey-Spannbettuch ca. 90–100x200cm Erwachsene 100x200cm
SKU-4212491486,SKU-4212491486,0,,no,yes,script:backfill-normalize-products,Unbekannt Handpan SKU-4212491486 58cm Lackierter Stahl Schwarz matt NEU
SKU-4264334297,SKU-4264334297,0,,no,yes,script:backfill-normalize-products,"lionelo Laufgitter Willow Beige Sand NEU Gr. 20.5 cm Faltbar, Tragbar Sichere"
SKU-4304000683,SKU-4304000683,0,,no,yes,script:backfill-normalize-products,LEONARDO Gläser Glaswaren NEU
SKU-4349960147,SKU-4349960147,0,,no,yes,script:backfill-normalize-products,WMF Topf-Set Provence Plus 07.2304.6380 Silber Edelstahl NEU Induktionsgeeignet
SKU-4358173575,SKU-4358173575,1,XSGA0103B,yes,yes,script:backfill-normalize-products,SEEK DISCOMFORT Kartenspiel 196852765508 Erwachsene Blau NEU
SKU-4391085581,SKU-4391085581,0,,no,yes,script:backfill-normalize-products,Lacoste Sneaker Gr. 10 Herren SKU-4391085581 Leder Weiß (White/White NEU
SKU-4433223955,SKU-4433223955,0,,no,yes,script:backfill-normalize-products,Yogamatte The Big Mat Blau/Grau marmoriert NEU
SKU-4434702791,SKU-4434702791,0,,no,yes,script:backfill-normalize-products,Lexar Arbeitsspeicher (RAM LD4AS008G-B3200ASST 1.2V NEU
SKU-4488972962,SKU-4488972962,1,XGA0201E,yes,yes,script:backfill-normalize-products,"Gusskönig Dutch Oven Set Gusseisen 4,5L für Outdoor Camping & Grillen NEU"
SKU-4541378818,SKU-4541378818,2,XGA0103C,yes,yes,script:backfill-normalize-products,Longking Selbstklebefliesen LKA003WGuk 30cm Weiß NEU
SKU-4541440236,SKU-4541440236,0,,no,yes,ui,"LEQISMART E-Scooter A11 für ShenZhen LEQI Intelligent Technology Co., Ltd. NEU"
SKU-4561934561,SKU-4561934561,0,,no,yes,script:backfill-normalize-products,GLOCK Waffenkoffer SKU-4561934561
SKU-4607569519,SKU-4607569519,0,,no,yes,script:backfill-normalize-products,SONAX Scheinwerfer AufbereitungsSet 04057410 NEU Klare Sicht Sicherheit
SKU-4660262942,SKU-4660262942,0,,no,yes,script:backfill-normalize-products,Adidas Sneaker JI1897 Herren Leder Core Black/Carbon (Schwarz NEU
SKU-4679981655,SKU-4679981655,0,,no,yes,script:backfill-normalize-products,Jolly Bleistifte NEU
SKU-4743695203,SKU-4743695203,1,XGA0303B,yes,yes,script:backfill-normalize-products,molino Frieder Stöckle – Hannelore: Zauberhaftes Zirkusabenteuer Hardcover NEU
SKU-4802639881,SKU-4802639881,1,XGA0102B,yes,yes,script:backfill-normalize-products,FITGRIFF Gewichthebergürtel FG030S4L Gr. L Leder Schwarz NEU
SKU-4820097368,SKU-4820097368,7,XGA0104D,yes,yes,script:backfill-normalize-products,TAN.TOMI Rolltop-Rucksack Daypack ca. 16–20 Liter (Rolltop variabel Schwarz
SKU-4846525236,SKU-4846525236,1,XGA0101A,yes,yes,script:backfill-normalize-products,QinnFSIYANG Elektroroller F6 Pink NEU
SKU-4919757592,SKU-4919757592,1,XSGA0103A,yes,yes,script:backfill-normalize-products,Flanellhemd Hemd Gr. L Herren 100% Baumwolle Blau NEU
SKU-4930006198,SKU-4930006198,0,XGA0203B,no,yes,script:backfill-normalize-products,tillvex Poolschlauch TVPS-006 8m 38mm Blau NEU
SKU-4949389854,SKU-4949389854,1,XSGA0103B,yes,yes,script:backfill-normalize-products,"evoTrek Fahrradabschleppsystem Loop B0CVL5FR3S Schwarz Aluminium, Gummi, Nylon"
SKU-4990478200,SKU-4990478200,0,,no,yes,script:backfill-normalize-products,BBQ-Toro Woks 35.5cm NEU
SKU-4996518676,SKU-4996518676,6,XGA0102C,yes,yes,script:backfill-normalize-products,Topeak Satteltasche BAG29601 0.6L Unisex 210D 420D Nylon PU-beschichtet
SKU-5017039989,SKU-5017039989,1,XGA0302B,yes,yes,script:backfill-normalize-products,Mountain Guide Outdoor-Schuh SKU-5017039989 Herren Mesh/Synthetik
SKU-5032047149,SKU-5032047149,1,XGA0204C,yes,yes,script:backfill-normalize-products,Goldhof Logistik GmbH Hochschrank SBP0020 37cm Holzwerkstoff 92x37cm Weiß
SKU-5037405516,SKU-5037405516,1,XGA0102C,yes,yes,script:backfill-normalize-products,LOBERON Kräuterschere 23085 Edelstahl Eisen Schwarz Silber NEU
SKU-5091393302,SKU-5091393302,1,XGA0101B,yes,yes,script:backfill-normalize-products,Unbekannt Laser-Tonerkartusche B423K Standard Schwarz NEU
SKU-5127373339,SKU-5127373339,0,,no,yes,script:backfill-normalize-products,UnionSine Externe Festplatte DataPocket HD2510 500GB USB 3.0 Schwarz Neu
SKU-5320447988,SKU-5320447988,6,XGA0204D,yes,yes,script:backfill-normalize-products,Jolly Pinselset Kinder Schüler Synthetik Kunststoff Mehrfarbig Neon NEU
SKU-5392843955,SKU-5392843955,2,XGA0204D,yes,yes,script:backfill-normalize-products,Brevillier's CRETACOLOR Zeichenset Artino Drawing Set Mehrfarbig NEU 10-teilig
SKU-5403685857,SKU-5403685857,0,,no,yes,script:backfill-normalize-products,Brennenstuhl Steckdosenleiste 195158 0 101 230 Kunststoff 5m Schwarz NEU
SKU-5427858806,SKU-5427858806,0,,no,yes,script:backfill-normalize-products,Shure USB Gaming Mikrofon MV6 010-03-675 Schwarz NEU Desktop Streaming
SKU-5462953053,SKU-5462953053,0,,no,yes,script:backfill-normalize-products,"IPOZON Stunt-Scooter passgenau für FOOT NEU Lila, Schwarz maximale Kontrolle"
SKU-5582443660,SKU-5582443660,0,,no,yes,script:backfill-normalize-products,Roberto Barnai – Biologika Organ Atlas Gesundheit Sachbuch Gebundene Ausgabe NEU
SKU-5598085433,SKU-5598085433,0,,no,yes,script:backfill-normalize-products,"Samsung Interne SSD 870 QVO MZ-77Q1T0BW Schwarz NEU Stoßfest, Energieeffizient"
SKU-5633394973,SKU-5633394973,0,,no,yes,script:backfill-normalize-products,Classic Flyer Hörnerschlitten Davos ohne Lehne SKU-5633394973 110cm NEU
SKU-5638382329,SKU-5638382329,0,,no,yes,script:backfill-normalize-products,Angela Merkel Freiheit: Erinnerungen 1954 2021 Hardcover NEU
SKU-5658638116,SKU-5658638116,6,XGA0204D,yes,yes,script:backfill-normalize-products,Jolly Filzstifte NEU
SKU-5674295862,SKU-5674295862,1,XGA0103C,yes,yes,script:backfill-normalize-products,RHINOWALK Fahrradzubehör RF260 NEU Transporttasche Zoll Faltfahrrad Optimaler
SKU-5687802687,SKU-5687802687,24,XGA0102C,yes,yes,job-improve,Homerella Badewanneneinlage UNIFLOW 88cm Alle Altersgruppen Gr. 88x39cm PVC
SKU-5701110636,SKU-5701110636,0,,no,yes,script:backfill-normalize-products,Siemens Kaffeevollautomaten TZ80002A BSH Hausgeräte GmbH Blau/Weiß NEU
SKU-5722168408,SKU-5722168408,1,XGA0302A,yes,yes,script:backfill-normalize-products,PUMA Sneaker SKU-5722168408 UnisexErwachsene Gr. 6 Mesh Wildleder Synthetik
SKU-5729537867,SKU-5729537867,1,XGA0303B,yes,yes,script:backfill-normalize-products,Astrid Lindgren – Oetinger Bilderbuch Papier Gebundene Ausgabe Deutsch
SKU-5740515403,SKU-5740515403,1,XGA0301B,yes,yes,script:backfill-normalize-products,Altra Laufschuh AL0A7R7G000-130 Erwachsene Textil Synthetik Grau/Blau NEU
SKU-5740939127,SKU-5740939127,1,XGA0202C,yes,yes,script:backfill-normalize-products,Leonardo Schalen-Set 066652 Glas Transparent NEU
SKU-5780092798,SKU-5780092798,1,XGA0102C,yes,yes,script:backfill-normalize-products,SW-Stahl Ring-Maulschlüssel 00828L Stahllegierung Silber NEU
SKU-5795572847,SKU-5795572847,1,XGA0202B,yes,yes,script:backfill-normalize-products,ADVENTURE Strandmuscheln NEU
SKU-5799111421,SKU-5799111421,1,XGA0201E,yes,yes,script:backfill-normalize-products,Philips LED High Bay Hallenleuchte LV70007 266x167mm 200W Aluminium Schwarz
SKU-5814356347,SKU-5814356347,0,,no,yes,script:backfill-normalize-products,Tefal Pfannenset Ingenio Emission Induction L8975P04 Silber Edelstahl NEU
SKU-5842899450,SKU-5842899450,1,XGA0102B,yes,yes,script:backfill-normalize-products,Stahlia Schubladenschiene SKU-5842899450 Stahl (verzinkt Silber NEU
SKU-5869700759,SKU-5869700759,0,,no,yes,script:backfill-normalize-products,MSI Mainboard PRO B650M-P Schwarz NEU AMD AM5 DDR5 PCIe 4.0 Micro-ATX Computer
SKU-5943400007,SKU-5943400007,1,XGA0102B,yes,yes,script:backfill-normalize-products,Cretacolor Farbstifte VK280990T Künstler Schüler Hobbyisten Holz Mehrfarbig
SKU-5946216503,SKU-5946216503,0,,no,yes,script:backfill-normalize-products,reviMED TENS-Gerät Revi Tens für effektive Schmerzlinderung & Muskelstimulation
SKU-6099130668,SKU-6099130668,2,XGA0101B,yes,yes,script:backfill-normalize-products,Canon Tonerkartusche 718 Schwarz NEU
SKU-6148008788,SKU-6148008788,3,XGA0202C,yes,yes,script:backfill-normalize-products,TPE YOGA Yogamatten 183cm 61cm Grün NEU
SKU-6307001376,SKU-6307001376,1,XGA0301B,yes,yes,script:backfill-normalize-products,Tommy Hilfiger Sneaker Gr. 40 Damen Essential Runner Metallics Lederimitat
SKU-6315915149,SKU-6315915149,17,XGA0303A,yes,yes,script:backfill-normalize-products,Jolly Bleistifte Schul-Stifte HB 12er Set Rot bruchfest Schule Büro NEU
SKU-6346907299,SKU-6346907299,0,,no,yes,script:backfill-normalize-products,GoveeLife Smart Thermo-Hygrometer H5100 NEU Weiß Kunststoff präzises Raumklima
SKU-6369067650,SKU-6369067650,0,,no,yes,script:backfill-normalize-products,"Philips OneBlade 360 Ersatzklingen QP430/50, 3 Stück für präzise Rasur, NEU"
SKU-6427883146,SKU-6427883146,0,,no,yes,script:backfill-normalize-products,NEXTCOVER Faltschloss 100cm Gehärteter Stahl Kunststoffummantelung Schwarz
SKU-6537574821,SKU-6537574821,0,,no,yes,script:backfill-normalize-products,VCM Aufsatzwaschbecken 913794 41cm Keramik 22cm Weiß NEU
SKU-6544112261,SKU-6544112261,0,,no,yes,script:backfill-normalize-products,Ninja Heißluftfritteuse AF451EU: Dual Zone für 2 Gerichte gleichzeitig
SKU-6558668236,SKU-6558668236,2,XGA0202D,yes,yes,script:backfill-normalize-products,Blumtal Doppelrollo SKU-6558668236 100% Polyester Lila NEU
SKU-6586579725,SKU-6586579725,4,XGA0302A,yes,yes,script:backfill-normalize-products,CENTA-STAR Bettdecke 2450 200cm Erwachsene Gr. 135x200cm Weiß NEU
SKU-6603765179,SKU-6603765179,0,,no,yes,script:backfill-normalize-products,Terry Fahrradzubehör 423 900 20 NEU Sattel Regenschutz Wasserdichter trockene
SKU-6614383452,SKU-6614383452,0,,no,yes,script:backfill-normalize-products,Leonardo Karaffe Swing Transparent Glas NEU Gr. ca. 21 cm 1.2L Eleganz
SKU-6673544963,SKU-6673544963,0,XGA0302A,no,yes,script:backfill-normalize-products,PUMA Sneaker Gr. 38 Damen Court Classico Leder Weiß NEU
SKU-6830410442,SKU-6830410442,0,XGA0102D,no,yes,script:backfill-normalize-products,FIREFIX Ofenrohr 180mm Stahl 1000mm Schwarz NEU
SKU-6847456474,SKU-6847456474,0,,no,yes,script:backfill-normalize-products,WOLTU Sitzmöbel SH69gr NEU Sitzhocker Stauraum faltbar bequem gepolstert
SKU-6965414859,SKU-6965414859,9,XGA0204D,yes,yes,script:backfill-normalize-products,Jolly Tempera-Malfarben-Set 10113 Kinder Schule Hobbykünstler Mehrfarbig
SKU-7049665224,SKU-7049665224,1,XSGA0103A,yes,yes,script:backfill-normalize-products,H M Strickjacke Gr.xL Damen Materialmix Hellblau NEU
SKU-7151143475,SKU-7151143475,1,XGA0301B,yes,yes,script:backfill-normalize-products,Birkenstock Pantoletten SKU-7151143475 Herren Birko-Flor Sapphire-Blau NEU
SKU-7209250640,SKU-7209250640,0,,no,yes,script:backfill-normalize-products,Tatonka Campingtopf Kettle 4.0 Liter Edelstahl 4.0L Silber NEU
SKU-7234186083,SKU-7234186083,1,XGA0302B,yes,yes,script:backfill-normalize-products,ASICS Sneaker Gr. 41.5 UnisexErwachsene 1200A481-100 Wildleder
SKU-7237772440,SKU-7237772440,1,XGA0104B,yes,yes,script:backfill-normalize-products,Topeak Fahrradzubehör TJB-UET1 NEU
SKU-7245071607,SKU-7245071607,1,XSGA0103A,yes,yes,script:backfill-normalize-products,DIGITAL REVOLUTION Tintenpatrone DZ108154 Gelb NEU
SKU-7270723982,SKU-7270723982,0,,no,yes,script:backfill-normalize-products,Kitchen Sink Einbauspüle SKU-7270723982 Silber Edelstahl NEU Heimwerker
SKU-7290912165,SKU-7290912165,1,XGA0302B,yes,yes,script:backfill-normalize-products,Marco Tozzi Pumps Gr. 37 Damen 2-22451-43 Synthetik (veloursähnlich Nude
SKU-7350795017,SKU-7350795017,1,XGA0102B,yes,yes,script:backfill-normalize-products,Primewire Antennenkabel 302867 15m Schwarz NEU
SKU-7473377331,SKU-7473377331,0,,no,yes,script:backfill-normalize-products,CORSAIR PC-Netzteil RM1000x 1000W ATX 3.1 PCIe 5.1 Vollmodular 80 PLUS Gold Neu
SKU-7499091535,SKU-7499091535,0,,no,yes,script:backfill-normalize-products,Ninja Plancha-Grillplatte XL XSKOGXLFPLTEU nicht angegeben Metall NEU
SKU-7543211550,SKU-7543211550,1,XGA0301B,yes,yes,script:backfill-normalize-products,CMP Stiefel 39Q4964 Kinder Textil Leder Synthetik Schwarz/Blau NEU
SKU-7627745924,SKU-7627745924,0,,no,yes,script:backfill-normalize-products,NEOLYMP Yogamatten 183cm Lime (Neongrün NEU
SKU-7680238839,SKU-7680238839,0,,no,yes,script:backfill-normalize-products,Polo Ralph Lauren Sneaker RF104105 UnisexKinder Synthetik Weiß NEU
SKU-7721659409,SKU-7721659409,0,,no,yes,script:backfill-normalize-products,db-tronic Einplatinen-Computer Starter-Set SKU-7721659409 8GB NEU
SKU-7800997883,SKU-7800997883,1,XGA0301B,yes,yes,script:backfill-normalize-products,Tamaris Damenschuhe Gr. 41 Damen Schwarz NEU
SKU-7892887285,SKU-7892887285,1,XGA0101B,yes,yes,script:backfill-normalize-products,Canon Tonerkartusche 3010C004 High Capacity Schwarz NEU
SKU-7926913408,SKU-7926913408,1,XSGA0103B,yes,yes,script:backfill-normalize-products,TOPTREK Fahrradabdeckung 846236311 200x110x70cm 210D Oxford-Gewebe Schwarz
SKU-7948301538,SKU-7948301538,2,XGA0101B,yes,yes,script:backfill-normalize-products,Unbekannt Tonerpatrone B423M 423M Schwarz NEU
