"","","Pumpen","","","","139921"
"","","Reiherschreck & Katzenschutz","","","","157798"
"","","Spring- & Zierbrunnen","","","","20507"
"","","Teich- & Brunnenanschlüsse & Pumpenteile","","","","261022"
"","","Teichbecken & -folien","","","","181124"
"","","Teichbeleuchtung","","","","181123"
"","","Teichbeleuchtungsersatzteile","","","","261024"
"","","Teichbepflanzungszubehör","","","","181125"
"","","Teich-Dekoration","","","","181121"
"","","Teichfilter & -skimmer","","","","181122"
"","","Teichfiltermedien","","","","85757"
"","","Teichfilterzubehör","","","","261023"
"","","Teichsauger","","","","157777"
"","","Teichsauger-Ersatzteile","","","","261025"
"","","UVC-Geräte","","","","42583"
"","","Wasserpflege & Algenmittel","","","","157802"
"","","Wassertest-Kits","","","","157810"
"","Unkraut- & Schädlingsschutz","","","","","181034"
"","","Abwehr- & Abschreckungsmittel","","","","260951"
"","","Ultraschall-Schädlingsschutz","","","","181035"
"","","Insektenschutz","","","","181036"
"","","","Insektenköder & -fallen","","","181039"
"","","","Insektenlampen","","","181040"
"","","","Insektenspray","","","181038"
"","","","Insektizid","","","181041"
"","","","Fliegenklatschen","","","181042"
"","","","Nebelgeräte & Nebelpräparate","","","181037"
"","","Netze & Laubschutz","","","","181046"
"","","Rodentizide & Nagerköder","","","","181044"
"","","Tier- & Nagerfallen","","","","181045"
"","","Unkrautbekämpfung","","","","181047"
"","","","Herbizid & Fungizid","","","181048"
"","","","Unkrautvernichter","","","181050"
"","","","Unkrautvlies","","","181049"
"","","Sonstige","","","","50365"
"","Vogel- & Wildtierzubehör","","","","","75578"
"","","Bienen- & Insektenhotels","","","","260935"
"","","Fledermaus- & Schmetterlingshäuser","","","","43532"
"","","Igelhäuser","","","","260936"
"","","Vogelfuttersäulen & -häuschen","","","","260937"
"","","Vogelhäuser","","","","20502"
"","","Vogeltränken","","","","20500"
"","","Sonstige","","","","75579"
"","Sonstige","","","","","159913"
"Handys & Kommunikation","","","","","","15032"
"","Handys & Smartphones","","","","","9355"
"","Smartwatches","","","","","178893"
"","Smartwatch-Zubehör","","","","","182064"
"","","Displayschutzfolien","","","","182066"
"","","Ladegeräte & Dockingstationen","","","","182065"
"","","Schutzhüllen","","","","182067"
"","","Uhrenarmbänder","","","","182068"
"","","Sonstige","","","","182069"
"","Handy-Zubehör","","","","","9394"
"","","Akkus","","","","20357"
"","","Armbänder","","","","166030"
"","","Displayschutzfolien","","","","58540"
"","","Eingabestifte","","","","48677"
"","","Transmitter","","","","146504"
"","","Gebrauchsanleitungen","","","","43307"
"","","Halterungen","","","","35190"
"","","Handyschmuck","","","","122962"
"","","Headsets","","","","80077"
"","","Kabel & Adapter","","","","123422"
"","","KFZ-Freisprechanlagen","","","","88468"
"","","Ladegeräte & Dockingstationen","","","","123417"
"","","Lautsprecher & Soundsysteme","","","","132297"
"","","Oberschalen & Designfolien","","","","20373"
"","","Signalverstärker","","","","68030"
"","","Speicherkarten","","","","96991"
"","","Speicherkartenleser & -adapter","","","","48571"
"","","Staubschutzstecker","","","","179406"
"","","Taschen & Schutzhüllen","","","","20349"
"","","Zubehörpakete","","","","58543"
"","","Sonstige","","","","42425"
"","Handy-Komponenten & -Teile","","","","","43304"
"","Festnetztelefone & Zubehör","","","","","3286"
"","","Schnurgebundene Telefone","","","","41373"
"","","Schnurlose Telefone","","","","33929"
"","","Anrufbeantworter","","","","139968"
"","","Caller ID-Geräte","","","","15048"
"","","Akkus","","","","20034"
"","","Festnetz-Komponenten & -Teile","","","","9425"
"","","Leitungen, Kabel & Adapter","","","","58353"
"","","NTBAs","","","","30467"
"","","Stecker & Steckdosen","","","","184642"
"","","Pager","","","","3314"
"","","Telefon-Headsets","","","","84079"
"","Handy-Attrappen","","","","","136699"
"","SIM- & Telefonkarten","","","","","146492"
"","","Telefon- & Aufladekarten","","","","43308"
"","","SIM-Karten","","","","29778"
"","","SIM-Karten-Zubehör","","","","146493"
"","PDAs","","","","","38331"
"","PDA-Zubehör","","","","","175744"
"","Funktechnik","","","","","1500"
"","","Antennen","","","","183502"
"","","","Amateurfunkantennen","","","4672"
"","","","Betriebs- & PMR-Funkantennen","","","175732"
"","","","CB-Funkantennen","","","48692"
"","","","See- & Flugfunkantennen","","","175731"
"","","","Sonstige","","","175733"
"","","Amateurfunk","","","","4670"
"","","","Amateurfunk-Verstärker","","","163853"
"","","","Amateurfunk-Empfänger","","","4673"
"","","","Amateurfunk-Sendeempfänger","","","40065"
"","","","Amateurfunk-Sender","","","4675"
"","","","Sonstige","","","96966"
"","","Betriebsfunkgeräte","","","","4669"
"","","BOS-Funkmeldeempfänger","","","","27778"
"","","CB-Funkgeräte","","","","40054"
"","","Funkscanner","","","","40979"
"","","Kurzwellenfunkgeräte","","","","15051"
"","","See- & Flugfunkgeräte","","","","149987"
"","","Walkie-Talkies & PMR-Funkgeräte","","","","20381"
"","","Teile & Zubehör","","","","183503"
"","","","Akkus & Ladegeräte","","","48703"
"","","","Anleitungen & Zeitschriften","","","15050"
"","","","Antennentuner","","","48711"
"","","","Baluns & Drosseln","","","175735"
"","","","Filter","","","175736"
"","","","Funk- & Scannerquarze","","","175738"
"","","","Halterungen","","","48694"
"","","","Koaxialkabel & -stecker","","","48704"
"","","","Kopf- & Ohrhörer","","","48705"
"","","","Lautsprecher","","","48709"
"","","","Messgeräte","","","48701"
"","","","Mikrofone","","","48707"
"","","","Morsetasten","","","48706"
"","","","Netzteile","","","48708"
"","","","Oszillatoren","","","175737"
"","","","Röhren","","","48710"
"","","","Sonstige","","","40059"
"","","Sonstige","","","","296"
"","Vintage-Festnetztelefone","","","","","182098"
"","Vintage-Handys","","","","","182073"
"Haushaltsgeräte","","","","","","20710"
"","Backöfen & Herde","","","","","43563"
"","","Backöfen","","","","71318"
"","","Dunstabzugshauben","","","","71253"
"","","Herde","","","","71250"
"","","Kochfelder","","","","71246"
"","","Backofen- & Herdteile","","","","43566"
"","","Backofen- & Herdzubehör","","","","260136"
"","Gefriergeräte & Kühlschränke","","","","","71258"
"","","Gefriergeräte","","","","71260"
"","","Kombinationsgeräte","","","","20713"
"","","Kühlschränke","","","","71262"
"","","Weinkühlschränke","","","","177750"
"","","Zapfanlagen","","","","155678"
"","","Gefriergeräte- & Kühlschrankteile","","","","184666"
"","Geschirrspülmaschinen","","","","","260307"
"","","Geschirrspüler","","","","116023"
"","","Geschirrspülerteile","","","","116026"
"","Kaffee-, Tee- & Espressomaschinen","","","","","38250"
"","","Espresso- & Cappucinomaschinen","","","","38252"
"","","Espressokocher & Mokkakannen","","","","116012"
"","","Filter-Kaffeemaschinen","","","","184665"
"","","Kaffeebereiter","","","","184664"
"","","Kaffeemühlen","","","","32882"
"","","Kaffeepad- & Kapselmaschinen","","","","156775"
"","","Kaffeeröster","","","","177753"
"","","Kaffeevollautomaten","","","","65643"
"","","Milchaufschäumer","","","","171754"
"","","Teemaschinen","","","","101424"
"","","Ersatzteile","","","","99565"
"","","Zubehör","","","","260152"
"","","Sonstige","","","","159902"
"","Kleingeräte Haushalt","","","","","45733"
"","","Bügeleisen","","","","43513"
"","","Dampfreiniger","","","","79656"
"","","Dampfreiniger-Ersatzteile","","","","259342"
"","","Dampfbürsten","","","","69207"
"","","Fusselrasierer","","","","69209"
"","","Nähmaschinen","","","","3118"
"","","Nähmaschinen-Zubehör","","","","180929"
"","","","Ersatzteile","","","41248"
"","","","Gebrauchsanleitungen","","","41246"
"","","","Nähfüße","","","41245"
"","","","Nähmaschinennadeln","","","41247"
"","","","Spulen","","","41243"
"","","","Sonstige","","","28168"
"","","Schuhputzmaschinen","","","","69214"
"","","Wetterstationen","","","","48624"
"","","Sonstige","","","","45734"
"","Kleingeräte Küche","","","","","20667"
"","","Allesschneider & Elektromesser","","","","20681"
"","","Brotbackautomaten","","","","20669"
"","","Crepemaker","","","","170416"
"","","Elektrische Dampfgarer","","","","185013"
"","","Dörrgeräte","","","","32883"
"","","Eierkocher","","","","260310"
"","","Eiscreme-Maschinen","","","","20676"
"","","Eiswürfelbereiter","","","","122929"
"","","Elektrische Dosenöffner","","","","20670"
"","","Elektrische Fondue-Sets","","","","66749"
"","","Elektrische Pfannen & Woks","","","","185032"
"","","Entsafter & Saftpressen","","","","20677"
"","","Fleischwölfe","","","","66751"
"","","Folienschweißgeräte","","","","69221"
"","","Fritteusen","","","","185033"
"","","Getreidemühlen & -flocker","","","","168754"
"","","Halogenöfen","","","","150139"
"","","Handmixer","","","","184668"
"","","Heiß- & Kaltwasserspender","","","","121848"
"","","Hot Dog Maker","","","","99633"
"","","Joghurtbereiter","","","","122933"
"","","Kochplatten","","","","177751"
"","","Kochthermometer","","","","43421"
"","","Kontaktgrills & Sandwichmaker","","","","20675"
"","","Küchenmaschinen","","","","20673"
"","","Mikrowellen","","","","150140"
"","","Mikrowellenteile","","","","159903"
"","","Mini-Backöfen","","","","122930"
"","","Nachtisch- & Donutzubereiter","","","","122928"
"","","Nudelmaschinen","","","","20680"
"","","Pie-Maker","","","","122931"
"","","Popcornmaschinen","","","","66752"
"","","Raclettes","","","","99643"
"","","Reiskocher","","","","122932"
"","","Rotisserie","","","","134674"
"","","Rührmaschinen","","","","133701"
"","","Schnellkochtöpfe","","","","260311"
"","","Schokoladenbrunnen","","","","169181"
"","","Schongarer","","","","20672"
"","","Slush Eis Maschinen","","","","170730"
"","","Stabmixer","","","","184667"
"","","Standmixer","","","","133704"
"","","Toaster","","","","77285"
"","","Waffeleisen","","","","168763"
"","","Warm- & Frischhalteplatten","","","","27552"
"","","Wasserkocher","","","","133705"
"","","Wasserkocher & Toaster Sets","","","","178063"
"","","Zuckerwattemaschinen","","","","169180"
"","","Ersatzteile","","","","260155"
"","","Zubehör","","","","184971"
"","","Sonstige","","","","20685"
"","Klimaanlagen & Heizgeräte","","","","","69197"
"","","Klimageräte & Heizgeräte","","","","185107"
"","","","Fenster- & Wandklimageräte","","","185111"
"","","","Heizgeräte","","","20613"
"","","","Mobile Klimageräte","","","185112"
"","","","Mobile Verdampfungskühler","","","260443"
"","","","PTAC-Klimaanlagen","","","260444"
"","","Ventilatoren & Luftbehandlung","","","","185114"
"","","","Deckenventilatoren","","","176937"
"","","","Klimaanlagen- & Luftfilter","","","43509"
"","","","Luftbefeuchter","","","71240"
"","","","Luftentfeuchter","","","79621"
"","","","Luftreiniger","","","43510"
"","","","Stand- & Tischventilatoren","","","20612"
"","","","Ersatzteile","","","257933"
"","Staubsauger & Zubehör","","","","","30335"
"","","Staubsauger","","","","20614"
"","","Staubsaugerbeutel","","","","20618"
"","","Staubsauger-Ersatzteile","","","","42146"
"","","Waschsauger","","","","177746"
"","","Sonstige","","","","8417"
"","Waschmaschinen & Trockner","","","","","42231"
"","","Trockner","","","","71254"
"","","Waschmaschinen","","","","71256"
"","","Waschtrockner","","","","71257"
"","","Waschmaschinen- & Trocknerteile","","","","99697"
"","Sonstige","","","","","20715"
"","","Akku-Ladegeräte","","","","69223"
"","","Gegensprechanlagen","","","","18614"
"","","Geldscheinprüfgeräte","","","","27768"
"","","Rauchmelder","","","","169191"
"","","Schlüsselfinder","","","","69212"
"","","Zeitschaltuhren","","","","14826"
"","","Sonstige","","","","8252"
"Haustierbedarf","","","","","","1281"
"","Fische & Aquarien","","","","","20754"
"","","Aquarien","","","","20755"
"","","Arzneimittel & Pflege","","","","177798"
"","","Beleuchtung & Abdeckungen","","","","46314"
"","","Bodengrund","","","","46439"
"","","CO2 Ausstattung","","","","100345"
"","","Dekorationen","","","","66789"
"","","Filter","","","","46310"
"","","Filterzubehör","","","","126476"
"","","Futter","","","","20759"
"","","Futterautomaten","","","","63034"
"","","Heizungen & Kühlungen","","","","177799"
"","","Luftausströmer","","","","100355"
"","","Luftpumpen","","","","100351"
"","","Messgeräte & Regler","","","","117435"
"","","Pflanzen","","","","66794"
"","","Reinigung & Wartung","","","","148983"
"","","Rohre & Schläuche","","","","177800"
"","","Umkehrosmose","","","","77658"
"","","UV-C Wasserklärer","","","","117434"
"","","Wasserpumpen","","","","77641"
"","","Wassertests & -aufbereitung","","","","77659"
"","","Sonstige","","","","8444"
"","Geflügelhaltung","","","","","177801"
"","Hunde","","","","","20742"
"","","Betten","","","","20744"
"","","Decken","","","","116377"
"","","Drahtkäfige","","","","121851"
"","","Gehege & Zäune","","","","20748"
"","","Geruchs- & Fleckenentferner","","","","134755"
"","","Geschirre","","","","66783"
"","","Halsbänder","","","","63057"
"","","Hundefutter","","","","66780"
"","","Hundehütten","","","","108884"
"","","Hundeklappen","","","","116379"
"","","Hundekotentsorgung","","","","116392"
"","","Hundemarken","","","","177790"
"","","Hygiene & Gesundheit","","","","134752"
"","","","Augenpflege","","","134792"
"","","","Entwurmungskuren","","","117432"
"","","","Haut- & Fellpflege","","","134791"
"","","","Mundhygiene","","","116394"
"","","","Ohrenpflege","","","146242"
"","","","Vitamine & Zusätze","","","134754"
"","","","Sonstige","","","134753"
"","","Kausnacks & Leckerlis","","","","77664"
"","","Kleidung & Schuhe","","","","177796"
"","","Körper- & Fellpflege","","","","177792"
"","","","Bürsten, Kämme & Harken","","","46305"
"","","","Pfoten- & Krallenpflege","","","177793"
"","","","Scheren & Schermaschinen","","","46304"
"","","","Shampoos & Waschartikel","","","149019"
"","","","Trimmtische","","","146241"
"","","","Sonstige","","","177794"
"","","Kostüme","","","","52352"
"","","Leinen & Halfter","","","","146247"
"","","Näpfe","","","","33079"
"","","Schilder & Plaketten","","","","46299"
"","","Sicherheits- & Schwimmwesten","","","","117427"
"","","Spielzeug","","","","177791"
"","","Training & Gehorsamkeit","","","","116381"
"","","","Agility Training","","","116383"
"","","","Anti-Bell Artikel","","","149044"
"","","","Clicker","","","100404"
"","","","Dummies","","","149047"
"","","","Leckerlibeutel","","","149048"
"","","","Maulkörbe","","","66784"
"","","","Pfeifen","","","116384"
"","","","Schutzkleidung","","","177795"
"","","","Welpenerziehung","","","146243"
"","","","Sonstige","","","146245"
"","","Transport & Reisen","","","","178061"
"","","","Autoschondecken","","","117426"
"","","","Autositze & Trenngitter","","","46454"
"","","","Buggys","","","116380"
"","","","Fahrradkörbe & -anhänger","","","46453"
"","","","Rampen & Treppen","","","116389"
"","","","Transportboxen & -taschen","","","177788"
"","","","Sonstige","","","178062"
"","","Ungezieferschutz","","","","20749"
"","","Welpen-/Wurfbedarf","","","","134793"
"","","Windeln & Rüdenbinden","","","","116373"
"","","Sonstige","","","","11286"
"","Katzen","","","","","20737"
"","","Betten","","","","66762"
"","","Geschirre & Leinen","","","","149050"
"","","Halsbänder","","","","66763"
"","","Hygiene & Gesundheit","","","","177787"
"","","Katzenfutter","","","","63073"
"","","Katzengras & Katzenminze","","","","177785"
"","","Katzenklappen","","","","117421"
"","","Katzensnacks","","","","63071"
"","","Katzenstreu","","","","116363"
"","","Katzentoiletten","","","","100411"
"","","Körper- & Fellpflege","","","","177786"
"","","Kratzbäume & Möbel","","","","20740"
"","","Näpfe & Trinkbrunnen","","","","177784"
"","","Sicherheitsnetze","","","","63105"
"","","Spielzeug","","","","20741"
"","","Transportboxen","","","","116362"
"","","Ungezieferschutz","","","","63088"
"","","Sonstige","","","","11287"
"","Klein- & Nagetiere","","","","","26696"
"","","Betten, Hängematten & Nester","","","","149074"
"","","Einstreu & Badesand","","","","149078"
"","","Futter","","","","100417"
"","","Geschirr- & Leinensets","","","","63112"
"","","Käfige, Auslauf & Gehege","","","","63108"
"","","Näpfe & Raufen","","","","63116"
"","","Pflege","","","","26700"
"","","Spielzeug & Übung","","","","63113"
"","","Transport","","","","26702"
"","","Sonstige","","","","121854"
"","Reptilien","","","","","1285"
"","","Beleuchtung","","","","100429"
"","","","Heizlicht","","","149090"
"","","","Speziallicht","","","149091"
"","","","Tageslicht","","","149092"
"","","","Sonstige","","","149093"
"","","Bodengrund","","","","63496"
"","","Dekoration","","","","63119"
"","","","Brunnen & Wasserläufe","","","100432"
"","","","Felsen & Steine","","","63122"
"","","","Höhlen","","","63120"
"","","","Hölzer & Bäume","","","63121"
"","","","Künstliche Pflanzen","","","100433"
"","","","Rückwände","","","100434"
"","","","Sonstige","","","27561"
"","","Futter","","","","149094"
"","","","Futterschalen & - pinzetten","","","149095"
"","","","Getrocknete Kleinlebewesen","","","149096"
"","","","Sticks & Pellets","","","149097"
"","","","Vitamine & Mineralien","","","149098"
"","","","Sonstige","","","100435"
"","","Heizung","","","","149099"
"","","","Heizkabel","","","149100"
"","","","Heizmatten","","","149101"
"","","","Heizsteine","","","149102"
"","","","Sonstige","","","27562"
"","","Luftbefeuchter","","","","63123"
"","","Messen & Regeln","","","","63124"
"","","Pflanzen","","","","63497"
"","","Sachbücher & Ratgeber","","","","126546"
"","","Terrarien","","","","100436"
"","","Sonstige","","","","22536"
"","Tierurnen & -memorabilien","","","","","116391"
"","Vögel","","","","","20734"
"","","Futter","","","","100421"
"","","","Großsittiche & Papageien","","","100423"
"","","","Sepiaschalen","","","149080"
"","","","Tauben","","","100422"
"","","","Wellensittiche","","","27567"
"","","","Sonstige","","","100424"
"","","Käfige & Volieren","","","","77689"
"","","","Großsittiche","","","77690"
"","","","Papageien","","","77691"
"","","","Volieren","","","112068"
"","","","Wellensittiche & Kanarienvögel","","","77692"
"","","","Sonstige","","","27568"
"","","Käfigzubehör","","","","149081"
"","","","Badehäuschen & -wannen","","","149082"
"","","","Häuschen & Nester","","","149083"
"","","","Kalk- & Mineralsitzstangen","","","149084"
"","","","Wasser- & Futterspender","","","149085"
"","","","Weitere Sitzstangen","","","149086"
"","","","Sonstige","","","63125"
"","","Pflege & Gesundheit","","","","27569"
"","","Sachbücher & Ratgeber","","","","126521"
"","","Spielzeug","","","","149087"
"","","","Schaukeln & Ringe","","","149088"
"","","","Leitern & Seile","","","149089"
"","","","Sonstige","","","20736"
"","","Sonstige","","","","11288"
"","Sonstige","","","","","301"
"Heimwerker","","","","","","3187"
"","Bad & Küche","","","","","20601"
"","","Abluftlüfter & Rohrventilatoren","","","","122909"
"","","Bad","","","","260625"
"","","","Badezimmer-Suiten","","","260559"
"","","","Badezimmer-Wandpaneele & -verkleidungen","","","260619"
"","","","Dampfduschen","","","259851"
"","","","","Dampfduschen & -kabinen","","259854"
"","","","","Dampfgeneratoren","","259852"
"","","","","Dampfauslassdüsen","","259853"
"","","","","Sonstige","","260574"
"","","","Duschen, Badewannen & Teile","","","260565"
"","","","","Komplettduschen","","147151"
"","","","","Duschabtrennungen & -kabinen","","112553"
"","","","","Duschtüren","","147147"
"","","","","Duschwannen","","112555"
"","","","","Duschbrausen & -köpfe","","71282"
"","","","","Brausearme & Brausehalter","","260570"
"","","","","Duschkopffilter","","260572"
"","","","","Duscharmaturen & Thermostate","","259834"
"","","","","Duschpaneele","","147148"
"","","","","Duschschläuche","","147153"
"","","","","Duschrinnen & Abläufe","","259841"
"","","","","Badewannen","","42025"
"","","","","Badewannenarmaturen & Thermostate","","260567"
"","","","","Badewannenaufsätze & -abtrennungen","","147155"
"","","","","Indoor-Whirlpools","","46249"
"","","","","Rückwände","","259850"
"","","","","Seitenbrausen & Körpermassagedüsen","","260568"
"","","","","Sonstige","","260573"
"","","","Waschbecken & Waschtische","","","260556"
"","","","","Waschbecken","","71283"
"","","","","Waschbecken-Teile","","260558"
"","","","","Waschbecken-Armaturen","","260557"
"","","","","Waschtische","","115625"
"","","","WCs, Bidets & Teile","","","260575"
"","","","","WCs","","71284"
"","","","","WC-Sitze","","37637"
"","","","","WC-Teile & -Aufsätze","","259860"
"","","","","Bidets","","260623"
"","","","","Bidet-Armaturen","","259861"
"","","Küche","","","","260627"
"","","","Küchenspülen & Spülbecken","","","260611"
"","","","Küchenspülen-Teile","","","260624"
"","","","Küchenarmaturen","","","29508"
"","","","Küchenrückwände & Spritzschutz","","","260618"
"","","","Abfallentsorgung","","","259867"
"","","","","Abfallzerkleinerer & -entsorgungssysteme","","259836"
"","","","","Abfallzerkleinerer- & -entsorgungssystemteile","","259837"
"","","Sonstige","","","","3191"
"","Baupläne","","","","","42130"
"","Baustoffe & Holz","","","","","30517"
"","","Bauschaum","","","","169182"
"","","Dachziegel & Dachverkleidung","","","","259225"
"","","","Dachziegel & Dachpfannen","","","259228"
"","","","Dachverkleidung","","","259229"
"","","","Dachabdichtung","","","259226"
"","","","Unterdeck- & Spannbahnen","","","259230"
"","","Dämmung","","","","124982"
"","","","Dämmstoffe","","","260506"
"","","","Dämmstoffzubehör","","","260507"
"","","Dichtmaterialien","","","","124975"
"","","Flüssigreiniger","","","","30526"
"","","Holz & Holzwerkstoffe","","","","180969"
"","","","Bauholz","","","180970"
"","","","Furniere & Kantenumleimer","","","126201"
"","","","Holzwerkstoffplatten","","","180971"
"","","","Wand- & Deckenpaneele","","","30562"
"","","","Sonstige","","","30564"
"","","Kleber & Leime","","","","83847"
"","","Mauersteine & Betonblöcke","","","","59032"
"","","Mörtel, Putz, Zement & Gips","","","","30524"
"","","Trockenausbau","","","","125008"
"","","","Trockenbauplatten","","","125010"
"","","","Revisionsklappen & -türen","","","30527"
"","","Wandverkleidung, Leisten & Außenverkleidung","","","","259243"
"","","","Wandverkleidung","","","259244"
"","","","Leisten","","","259245"
"","","","Klinker","","","124995"
"","","","Vordächer","","","124997"
"","","","Zierleisten","","","259246"
"","","","Zubehör","","","259248"
"","Bodenbeläge & Fliesen","","","","","180983"
"","","Boden- & Wandfliesen","","","","45800"
"","","Garagen-Bodenbeläge","","","","259164"
"","","Korkböden","","","","259868"
"","","Laminatböden","","","","259165"
"","","Medaillon-Bodenfliesen","","","","259163"
"","","Parkett","","","","84221"
"","","Vinylböden","","","","259166"
"","","Bodenübergangsprofile","","","","259167"
"","","Trittschalldämmung","","","","130118"
"","","Fliesenzubehör","","","","130122"
"","","Sonstige","","","","20604"
"","Dachrinnen, Dachgitter & Fallrohre","","","","","259231"
"","","Dachrinnenteile","","","","259232"
"","","Dachrinnengitter","","","","259233"
"","","Fallrohrverlängerungen","","","","259234"
"","","Dachrinnenzubehör","","","","259235"
"","Eisenwaren","","","","","30538"
"","","Briefkästen","","","","259223"
"","","","Briefkästen & Briefkastenklappen","","","259224"
"","","","Briefkastenteile","","","259184"
"","","Hausnummern & Buchstaben","","","","259222"
"","","Nägel, Schrauben & Befestigung","","","","180974"
"","","","Dübel","","","83852"
"","","","Muttern","","","125034"
"","","","Nägel","","","30541"
"","","","Nieten","","","125033"
"","","","Schrauben","","","180976"
"","","","Stifte & Holzdübel","","","180975"
"","","","Unterlegscheiben","","","180977"
"","","","Wandhaken","","","130126"
"","","","Winkel & Holzverbinder","","","45816"
"","","","Gemischte Sortimente","","","180978"
"","","","Sonstige","","","170412"
"","","Garagentore & Zubehör","","","","180972"
"","","","Garagentore","","","115699"
"","","","Garagentorabdichtungen","","","259177"
"","","","Garagentorbedienungen & -schlösser","","","259172"
"","","","Garagentorgitter","","","259176"
"","","","Garagentor-Handsender","","","85899"
"","","","Garagentorkabel","","","259170"
"","","","Garagentor-Keypads","","","259174"
"","","","Garagentorlager & -lagerplatten","","","259169"
"","","","Garagenrollen, Sensoren & Federn","","","259175"
"","","","Antriebe","","","85898"
"","","","Antriebsteile","","","179688"
"","","","Antriebszubehör","","","260529"
"","","","Garagentorscharniere","","","259173"
"","","","Garagentorteile","","","179687"
"","","","Smart-Garagentorantriebe","","","185057"
"","","","Smart-Garagentorantriebszubehör","","","257928"
"","","","Sonstige","","","180973"
"","","Sonstige","","","","30547"
"","Elektromaterial","","","","","259482"
"","","Elektrische Kabel, Leitungen & Zubehör","","","","259294"
"","","","Elektrische Kabel & Leitungen","","","259293"
"","","","Isolierband","","","259300"
"","","","Kabelbinder","","","259296"
"","","","Kabelbrücken","","","259295"
"","","","Kabelklemmen & Clips","","","259298"
"","","","Kabelrohr-Fittings & Zubehör","","","259297"
"","","","Kabelverschraubungen","","","259299"
"","","","Schrumpfschläuche","","","259302"
"","","","Steckverbinder","","","259301"
"","","","Tragschienen & Hutschienen","","","259304"
"","","","Tragschienenzubehör","","","259303"
"","","Elektrische Schalttafeln & Schutzschalter","","","","259483"
"","","","Schalttafeln & Zählerschränke","","","259488"
"","","","Schalterdosen & Abzweigdosen","","","259487"
"","","","Schutzschalter","","","259485"
"","","","Sicherungen","","","259486"
"","","","Schutzschalter- & Sicherungsteile","","","259489"
"","","","Schutzschalter- & Sicherungszubehör","","","259310"
"","","Steckdosen, Schalter & Zubehör","","","","259273"
"","","","Abdeckungen & Rahmen","","","43412"
"","","","Schalter","","","259281"
"","","","Smart-Steckdosen, -Wandschalter & -Zwischenstecker","","","185058"
"","","","","Smart-Steckdosen","","185060"
"","","","","Smart-Wandschalter","","185059"
"","","","","Smart-Zwischenstecker","","185061"
"","","","Steckdosen & Buchsen","","","259280"
"","","","Stecker & Steckverbinder","","","259275"
"","","","Steckdosen- & Schalterteile","","","260577"
"","","Verlängerungskabel & Zubehör","","","","259490"
"","","","Reisestecker & -adapter","","","88759"
"","","","Sicherheitsboxen & Schutzboxen","","","259491"
"","","","Überspannschutz & Mehrfachstecker","","","67779"
"","","","Verlängerungskabel","","","259493"
"","","","Verlängerungskabeltrommeln, -boxen & -rollen","","","259492"
"","Erneuerbare Energie","","","","","41979"
"","","Bioenergie","","","","125060"
"","","Permanentmagnetgeneratoren","","","","259272"
"","","Solarenergie","","","","259283"
"","","","Solarladegeräte & Solarladegeräte-Sets","","","259284"
"","","","Solarladeregler","","","259286"
"","","","Solarmodule","","","41981"
"","","","Solarstecker","","","259287"
"","","","Solar-Wasserpumpen & Solar-Wasserpumpensysteme","","","260527"
"","","","Solarzellen & Solarzellen-Sets","","","259285"
"","","","Solarkabel & Solarleitungen","","","259289"
"","","","Solarenergie-Zubehör","","","259288"
"","","","Befestigungsmittel","","","125063"
"","","Wasserkraftturbinen","","","","259282"
"","","Wechselrichter & Inverter","","","","41980"
"","","Windenergie","","","","259290"
"","","","Windkraftanlagen","","","121837"
"","","","Windkraftanlagentürme","","","259292"
"","","","Windenergie-Zubehör","","","259291"
"","","Sonstige","","","","3240"
"","Farben, Tapeten & Zubehör","","","","","180165"
"","","Farben, Beizen & Lacke","","","","180979"
"","","","Abbeizer & Farbentferner","","","259192"
"","","","Beizen","","","259191"
"","","","Dichtungs- & Imprägniermittel","","","259189"
"","","","Grundierung","","","126191"
"","","","Holzpflege, Holzversiegler & Holzöl","","","259194"
"","","","Holzwachse","","","259195"
"","","","Innen- & Außenfarben","","","180164"
"","","","Lacke","","","259187"
"","","","Lasuren","","","259193"
"","","","Möbel- & Spezialfarben","","","259186"
"","","","Polyurethane","","","259188"
"","","","Schellacke","","","259190"
"","","","Sonstige","","","180980"
"","","Farbsprühsysteme & -Zubehör","","","","259207"
"","","","Farbsprühsysteme","","","260160"
"","","","Farbspritzpistolen, Düsen & Düsenhalterungen","","","260638"
"","","","Farbroller","","","259216"
"","","","Filter","","","259212"
"","","","Schläuche","","","259210"
"","","","Verlängerungslanzen","","","259213"
"","","","Farbsprühsystemteile","","","260639"
"","","Malerbedarf","","","","41989"
"","","","Abdeckfolien, Abdeckplanen & Abdeckvliese","","","259201"
"","","","Farbeimer, Farbtöpfe & Farbwannen","","","259198"
"","","","Farbroller & -walzen","","","259203"
"","","","Farbrührer, Rührhölzer & Rührstäbe","","","259200"
"","","","Farbverdünner & Lösungsmittel","","","30554"
"","","","Maler-Krepp","","","259202"
"","","","Malerpinsel & -schwämme","","","41990"
"","","","Malerwerkzeug-Reiniger & Reinigungszubehör","","","259199"
"","","","Schleifpapiere","","","259206"
"","","","Verlängerungsstangen","","","259205"
"","","","Wandreparatur-Kits & Wandreparatur-Produkte","","","260640"
"","","","Sonstige","","","98841"
"","","Tapeten, Werkzeuge & Zubehör","","","","180981"
"","","","Tapeten","","","50364"
"","","","Fototapeten","","","79626"
"","","","Tapetenkleister & Klebstoffe","","","260530"
