category_id,breadcrumb,reason
6562698,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Leitungen & Sonden > Hochspannungssonden,no_match
6562699,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Leitungen & Sonden > Logiksonden,no_match
6562700,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Leitungen & Sonden > Messleitungen für Multimeter,no_match
6562701,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Leitungen & Sonden > Sonstige Leitungen & Sonden,no_match
6562702,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Leitungen & Sonden > Stromsonden,no_match
6562703,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Leitungen & Sonden > Wandlersonden,no_match
6558767,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren,no_match
6562704,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Digitale Tachometer,no_match
6562705,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Einbaumessgeräte,no_match
6562706,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > EMF & Gaussmeter,no_match
6562707,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Erdungsmessgeräte,no_match
6562708,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Flüssigkeitsdurchflussmesser,no_match
6562709,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Frequenzzähler,no_match
6562710,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Gaswarngeräte,no_match
6562711,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > HF- & Mikrowellen-Meter,no_match
6562712,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Kapazitäts- & ESR-Messgeräte,no_match
6562713,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > LCR-Meter & Impedanzmesser,no_match
6562714,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Licht- & Lux-Messgeräte,no_match
6562715,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Luftstrom- & Windmesser,no_match
6562716,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > LWL-Leistungsmesser,no_match
6562717,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Manometer & Luftdruckmesser,no_match
6562718,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Messgeräteteile & -zubehör,no_match
6562720,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Metalldetektoren-Zubehör,no_match
6562721,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Prüfgeräte & Reflektometrie,no_match
6564058,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Prüfgeräte & Reflektometrie > Kabel- & Leitungssuchgeräte,no_match
6564059,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Prüfgeräte & Reflektometrie > OTDR,no_match
6564060,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Prüfgeräte & Reflektometrie > Visuelle Fehlersuchgeräte,no_match
6564061,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Prüfgeräte & Reflektometrie > Zeitbereichsreflektometrie,no_match
6562722,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Schallpegelmesser,no_match
6562723,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Signalpegelmesser,no_match
6562724,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Sonstige Messgeräte,no_match
6562725,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Strahlungsdetektoren,no_match
6562726,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Stromkreisprüfer & Multimeter,no_match
6564062,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Stromkreisprüfer & Multimeter > Multimeter,no_match
6564065,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Stromkreisprüfer & Multimeter > Widerstandsmessgeräte,no_match
6562727,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Thermometer & Hygrometer,no_match
6564067,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Thermometer & Hygrometer > Infrarot- & Laserthermometer,no_match
6564069,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Thermometer & Hygrometer > Temperatursonden,no_match
6564070,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Thermometer & Hygrometer > Thermoelement-Thermometer,no_match
6564071,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Thermometer & Hygrometer > Widerstandsthermometer,no_match
6562728,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messgeräte & Detektoren > Ultraschallprüfgeräte,no_match
6558768,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messtechnik-Bücher & -Anleitungen,no_match
6558769,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messtechnikteile & -zubehör,no_match
6562730,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messtechnikteile & -zubehör > Messtechnik-Controller,no_match
6562731,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messtechnikteile & -zubehör > Messtechnik-Hüllen,no_match
6562732,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messtechnikteile & -zubehör > Messtechnik-Kabel,no_match
6562733,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messtechnikteile & -zubehör > Messtechnik-Leistungsverstärker,no_match
6562734,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messtechnikteile & -zubehör > Messtechnik-Plug-Ins,no_match
6562735,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messtechnikteile & -zubehör > Messtechnik-Software,no_match
6562736,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messtechnikteile & -zubehör > Messtechnik-Wellenleiter,no_match
6562737,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Messtechnikteile & -zubehör > Sonstige Messteile & Zubehör,no_match
6558770,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > NIM- & CAMAC-Systeme,no_match
6562738,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > NIM- & CAMAC-Systeme > NIM- & CAMAC-Bins/-Crates,no_match
6562739,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > NIM- & CAMAC-Systeme > NIM- & CAMAC-Controller,no_match
6562740,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > NIM- & CAMAC-Systeme > NIM- & CAMAC-Module,no_match
6562741,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > NIM- & CAMAC-Systeme > Sonstige NIM- & CAMAC-Geräte,no_match
6558771,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > PXI- & VXI-Systeme,no_match
6562742,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > PXI- & VXI-Systeme > PXI- & VXI-Controller,no_match
6562743,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > PXI- & VXI-Systeme > PXI- & VXI-Karten & -Module,no_match
6562744,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > PXI- & VXI-Systeme > PXI- & VXI-Mainframe,no_match
6562745,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > PXI- & VXI-Systeme > Sonstige PXI- & VXI-Geräte,no_match
6558772,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Signalgeneratoren & -quellen,no_match
6562746,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Signalgeneratoren & -quellen > Einstellbare Netzteile,no_match
6562747,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Signalgeneratoren & -quellen > Funktionsgeneratoren,no_match
6562748,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Signalgeneratoren & -quellen > HF- & Mikrowellen-Passfilter,no_match
6562749,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Signalgeneratoren & -quellen > HF- & Mikrowellenverstärker,no_match
6562750,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Signalgeneratoren & -quellen > HF-Signalgeneratoren,no_match
6562751,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Signalgeneratoren & -quellen > Pulsgeneratoren,no_match
6562752,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Signalgeneratoren & -quellen > Signalquellenteile & -zubehör,no_match
6562753,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Signalgeneratoren & -quellen > Sonstige Signalquellen,no_match
6562754,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Signalgeneratoren & -quellen > Variable Dämpfungsglieder,no_match
6558774,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Stromzähler,no_match
6558775,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Tester & Kalibratoren,no_match
6562755,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Tester & Kalibratoren > Kabeltester & -finder,no_match
6562756,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Tester & Kalibratoren > Kalibratoren,no_match
6564072,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Tester & Kalibratoren > Kalibratoren > Druck-Kalibratoren,no_match
6564073,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Tester & Kalibratoren > Kalibratoren > Prozess- & Strom-Kalibratoren,no_match
6564074,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Tester & Kalibratoren > Kalibratoren > Sonstige Kalibratoren,no_match
6564075,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Tester & Kalibratoren > Kalibratoren > Temperatur-Kalibratoren,no_match
6562757,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Tester & Kalibratoren > Prüfhandapparate für Entstörer,no_match
6562758,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Tester & Kalibratoren > Röhrenprüfgeräte,no_match
6562759,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Tester & Kalibratoren > Sonstige Tester & Kalibratoren,no_match
6562760,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Tester & Kalibratoren > Testerteile & -zubehör,no_match
6562761,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Tester & Kalibratoren > Tonsonden & -Generatoren,no_match
6562762,Business & Industrie > Elektronik & Messtechnik > Mess- & Prüftechnik > Tester & Kalibratoren > Widerstandsdekaden,no_match
6558776,Business & Industrie > Elektronik & Messtechnik > Netzteile > Netzteilzubehör,no_match
6558777,Business & Industrie > Elektronik & Messtechnik > Netzteile > Schaltnetzteile,no_match
6558778,Business & Industrie > Elektronik & Messtechnik > Netzteile > Unterbrechungsfreie N. (USV),no_match
6558779,Business & Industrie > Elektronik & Messtechnik > Netzteile > USV-Batterien,no_match
6552409,Business & Industrie > Elektronik & Messtechnik > Phasenwandler,no_match
6558780,Business & Industrie > Elektronik & Messtechnik > Phasenwandler > Digitale statische Phasenwandler,no_match
6558781,Business & Industrie > Elektronik & Messtechnik > Phasenwandler > Phasenwandler-Teile,no_match
6558782,Business & Industrie > Elektronik & Messtechnik > Phasenwandler > Rotierende Phasenwandler,no_match
6558783,Business & Industrie > Elektronik & Messtechnik > Relais > Haftrelais,no_match
6558784,Business & Industrie > Elektronik & Messtechnik > Relais > Halbleiterrelais,no_match
6558785,Business & Industrie > Elektronik & Messtechnik > Relais > Reed-Relais,no_match
6558786,Business & Industrie > Elektronik & Messtechnik > Relais > Relais Zubehör,no_match
6558787,Business & Industrie > Elektronik & Messtechnik > Relais > Sicherheitsrelais,no_match
6558788,Business & Industrie > Elektronik & Messtechnik > Relais > Steckrelais,no_match
6558789,Business & Industrie > Elektronik & Messtechnik > Relais > Steuerungsrelais,no_match
6558790,Business & Industrie > Elektronik & Messtechnik > Relais > Überlastschutzrelais,no_match
6558791,Business & Industrie > Elektronik & Messtechnik > Relais > Überstromschutzrelais,no_match
6558792,Business & Industrie > Elektronik & Messtechnik > Relais > Universalrelais,no_match
6558793,Business & Industrie > Elektronik & Messtechnik > Relais > Zeitrelais,no_match
6552411,Business & Industrie > Elektronik & Messtechnik > Schalter,no_match
6558794,Business & Industrie > Elektronik & Messtechnik > Schalter > DIL- & SIL-Schalter,no_match
6558795,Business & Industrie > Elektronik & Messtechnik > Schalter > Drehschalter,no_match
6558796,Business & Industrie > Elektronik & Messtechnik > Schalter > Druckschalter,no_match
6558797,Business & Industrie > Elektronik & Messtechnik > Schalter > Drucktastschalter,no_match
6558798,Business & Industrie > Elektronik & Messtechnik > Schalter > Endschalter & Schalter mit Schnappfunktion,no_match
6558799,Business & Industrie > Elektronik & Messtechnik > Schalter > Joystick- & Hebelschalter,no_match
6558800,Business & Industrie > Elektronik & Messtechnik > Schalter > Kippschalter,no_match
6558801,Business & Industrie > Elektronik & Messtechnik > Schalter > Magnetische- & Reedschalter,no_match
6558802,Business & Industrie > Elektronik & Messtechnik > Schalter > Mikroschalter,no_match
6558803,Business & Industrie > Elektronik & Messtechnik > Schalter > Neigungsschalter,no_match
6558804,Business & Industrie > Elektronik & Messtechnik > Schalter > Schalter Zubehör,no_match
6558805,Business & Industrie > Elektronik & Messtechnik > Schalter > Schiebeschalter,no_match
6558806,Business & Industrie > Elektronik & Messtechnik > Schalter > Schlüsselschalter,no_match
6558807,Business & Industrie > Elektronik & Messtechnik > Schalter > Steuerschalter,no_match
6558808,Business & Industrie > Elektronik & Messtechnik > Schalter > Wahlschalter,no_match
6558809,Business & Industrie > Elektronik & Messtechnik > Schalter > Wippschalter,no_match
6552412,Business & Industrie > Elektronik & Messtechnik > Schütze,no_match
6558810,Business & Industrie > Elektronik & Messtechnik > Schütze > Beleuchtungsschütze,no_match
6558811,Business & Industrie > Elektronik & Messtechnik > Schütze > IEC- & NEMA-Schütze (AC),no_match
6558812,Business & Industrie > Elektronik & Messtechnik > Schütze > Schützzubehör,no_match
6558813,Business & Industrie > Elektronik & Messtechnik > Schütze > Spezialschütze,no_match
6558814,Business & Industrie > Elektronik & Messtechnik > Schütze > Vakuumschütze,no_match
6552413,Business & Industrie > Elektronik & Messtechnik > Schutzschalter,no_match
6558815,Business & Industrie > Elektronik & Messtechnik > Schutzschalter > Fehlerstromschutz (RCD),no_match
6558816,Business & Industrie > Elektronik & Messtechnik > Schutzschalter > Leistungsschalter,no_match
6558817,Business & Industrie > Elektronik & Messtechnik > Schutzschalter > Schutzschalterzubehör,no_match
6558818,Business & Industrie > Elektronik & Messtechnik > Schutzschalter > Trenn- & Lastschalter,no_match
6552414,Business & Industrie > Elektronik & Messtechnik > Sicherungen,no_match
6558819,Business & Industrie > Elektronik & Messtechnik > Sicherungen > Sicherungen & Verbindungen,no_match
6558820,Business & Industrie > Elektronik & Messtechnik > Sicherungen > Sicherungssortimente,no_match
6558821,Business & Industrie > Elektronik & Messtechnik > Sicherungen > Sicherungszubehör,no_match
6552415,Business & Industrie > Elektronik & Messtechnik > Sonstige,no_match
6552416,Business & Industrie > Elektronik & Messtechnik > Sonstige Elektronik & Messtechnik,no_match
6552417,Business & Industrie > Elektronik & Messtechnik > Transformatoren,no_match
6558822,Business & Industrie > Elektronik & Messtechnik > Transformatoren > Impulstransformatoren,no_match
6558823,Business & Industrie > Elektronik & Messtechnik > Transformatoren > Industrielle Steuerung & Allzwecktransformatoren,no_match
6558824,Business & Industrie > Elektronik & Messtechnik > Transformatoren > Leistungstransformatoren,no_match
6558825,Business & Industrie > Elektronik & Messtechnik > Transformatoren > Spar- & Stelltransformatoren,no_match
6558826,Business & Industrie > Elektronik & Messtechnik > Transformatoren > Stromtransformatoren,no_match
6558827,Business & Industrie > Elektronik & Messtechnik > Transformatoren > Telekom- & Audio-Trafos,no_match
6558828,Business & Industrie > Elektronik & Messtechnik > Transformatoren > Transformatorteile & -zubehör,no_match
6551195,Business & Industrie > Fertighausbausätze,no_match
6551196,Business & Industrie > Gastro & Nahrungsmittelgewerbe,no_match
6552419,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Arbeitskleidung,no_match
6558829,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Arbeitskleidung > Koch- & Kellnerhemden,no_match
6558830,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Arbeitskleidung > Koch-Halstücher,no_match
6558831,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Arbeitskleidung > Kochhosen,no_match
6558832,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Arbeitskleidung > Kochjacken,no_match
6558833,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Arbeitskleidung > Kochmützen,no_match
6558834,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Arbeitskleidung > Restaurant Schürzen,no_match
6558835,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Arbeitskleidung > Sonstige Arbeitskleidung,no_match
6552420,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung,no_match
6558836,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Barkühlung,no_match
6562763,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Barkühlung > Glaskühler & -vereiser,no_match
6562764,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Barkühlung > Kühltheken & -vitrinen,no_match
6558837,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Bierausschanktechnik,no_match
6562765,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Bierausschanktechnik > Bier- & Druckluftschläuche, Kupplungen",no_match
6562766,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Bierausschanktechnik > Bierausschankteile & Zubehör,no_match
6562767,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Bierausschanktechnik > CO2- & Stickstoffflaschen,no_match
6562768,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Bierausschanktechnik > Druckminderer,no_match
6562769,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Bierausschanktechnik > Fass- & Durchlaufkühler,no_match
6562770,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Bierausschanktechnik > Fasspumpe,no_match
6562771,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Bierausschanktechnik > Kegs & Fässer,no_match
6562772,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Bierausschanktechnik > Sonstige Bierausschanktechnik,no_match
6562774,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Bierausschanktechnik > Zapf- & Schanksäulen,no_match
6562775,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Bierausschanktechnik > Zapfanlagensets,no_match
6562776,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Bierausschanktechnik > Zapfhähne,no_match
6562777,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Bierausschanktechnik > Zapfhahngriffe,no_match
6558838,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Barausstattung,no_match
6562779,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Barausstattung > Bar- & Abtropfmatten,no_match
6562780,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Barausstattung > Barcaddies & Spender,no_match
6562781,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Barausstattung > Barkeeperausstattung & Zubehör,no_match
6564076,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Barausstattung > Barkeeperausstattung & Zubehör > Barkeepersets,no_match
6564078,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Barausstattung > Barkeeperausstattung & Zubehör > Barstößel,no_match
6564079,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Barausstattung > Barkeeperausstattung & Zubehör > Cocktailshaker,no_match
6564080,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Barausstattung > Barkeeperausstattung & Zubehör > Cocktailsiebe,no_match
6564081,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Barausstattung > Barkeeperausstattung & Zubehör > Flaschenausgießer & Dosierer,no_match
6564082,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Barausstattung > Barkeeperausstattung & Zubehör > Flaschenkühler, Eisbehälter & Zubehör",no_match
6564083,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Barausstattung > Barkeeperausstattung & Zubehör > Flaschenöffner & Kronkorken-Sammelbehälter,no_match
6564084,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Barausstattung > Barkeeperausstattung & Zubehör > Glasumrander & Schwämme,no_match
6564085,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Barausstattung > Barkeeperausstattung & Zubehör > Jigger & Doppelmaße,no_match
6564086,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Barausstattung > Barkeeperausstattung & Zubehör > Likörspritzen,no_match
6562782,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Barausstattung > Flaschentreppen,no_match
6562783,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Barausstattung > Geschirr- & Gläsertücher,no_match
6562784,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Barausstattung > Sonstige Gastronomie-Barausstattung,no_match
6558839,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung",no_match
6562785,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Bubble Tea-Ausstattung",no_match
6562786,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Eistee- & Eiskaffeespender",no_match
6562787,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattungsteile",no_match
6562788,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Gastronomie-Kaffee-, Kakao- & Teebedarf",no_match
6562789,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Kaffee- & Espressomaschinen",no_match
6564087,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Kaffee- & Espressomaschinen > Espressomaschinen",no_match
6564088,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Kaffee- & Espressomaschinen > Filter-Kaffeemaschinen",no_match
6564090,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Kaffee- & Espressomaschinen > Mengenbrüher",no_match
6562790,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Kaffee- & Espressomühlen",no_match
6562791,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Kaffee- & Teespender",no_match
6564091,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Kaffee- & Teespender > Kaffeespender",no_match
6564092,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Kaffee- & Teespender > Karaffen & Dekanter",no_match
6564093,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Kaffee- & Teespender > Pumpkannen",no_match
6564094,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Kaffee- & Teespender > Tee- & Kaffeekannen",no_match
6562792,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Kaffeeröster",no_match
6562793,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Kaffeewarmhalteplatten",no_match
6562794,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Kakaospender",no_match
6562795,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Schokoladen-Temperiergeräte",no_match
6562796,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Sonstige Kaffee-, Kakao- & Teeausstattung",no_match
6562797,"Business & Industrie > Gastro & Nahrungsmittelgewerbe > Bar- & Ausschankausstattung > Gastronomie-Kaffee-, Kakao- & Teeausstattung > Wasserkocher & Heißwasserspender",no_match
