Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
sku-6954275739,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/serpapi-free/v2_1766513342987_1_419626244f29b7d8ca5bce7bd0f09268.jpeg,2,"SAGENSPEZI Sägekette 16567432516506316, 1.6mm, 74TG, .325 Zoll Teilung",,,,,,,,,,,,,,,,,,,,
sku-1423771699,Piaggio Keilriemen 1A020495 Group Schwarz NEU,"<p>Dieser originale Piaggio Keilriemen 1A020495 gewährleistet eine herausragende Kraftübertragung und ist speziell für Piaggio Roller wie den MP3 530 HPE konzipiert. Seine exakte Passform ermöglicht eine einfache Installation und trägt maßgeblich zur Reduzierung des Motorverschleißes bei, wodurch die Lebensdauer Ihres Rollers signifikant verlängert wird. Gefertigt aus hochwertigem, extrem widerstandsfähigem Gummimaterial, bietet dieses Originalteil außergewöhnliche Langlebigkeit und maximiert die Effizienz des Antriebs. Vertrauen Sie auf die bewährte Piaggio Ingenieurskunst, die strengste Herstellerspezifikationen erfüllt und unerwartete Ausfälle zuverlässig verhindert. Der Lieferumfang beinhaltet einen originalen Piaggio Keilriemen 1A020495, der für eine sofortige Montage bereit ist. Für optimale Leistung und Sicherheit wird empfohlen, stets Originalteile zu verwenden und die spezifischen Wartungshinweise Ihres Fahrzeughandbuchs zu beachten.</p>",Piaggio,Auto & Motorrad: Teile > Motorrad- & Rollerteile & -zubehör > Getriebe & Antriebstechnik > Endantriebsriemen & -ketten & Zahnriemensätze > Endantriebsriemen & -ketten,Keilriemen,"Keilriemen, Schwarz",TRUE,Title,Default Title,,,,,SKU-1423771699,,,1,deny,manual,67.95,,TRUE,TRUE,3615984567431,https://storage.googleapis.com/prodsandjobs/products/7082024102510/studio_front_7805c4cdc55cc181f34e0f077c219e68.png,1,Piaggio Keilriemen 1A020495 Group Schwarz NEU,FALSE,Piaggio Keilriemen 1A020495 Group Schwarz NEU,Dieser originale Piaggio Keilriemen 1A020495 gewährleistet eine herausragende Kraftübertragung und ist speziell für Piaggio Roller wie den MP3 530 HPE konzip...,,,,,new,TRUE,,g,,,,,,,,,active
sku-1423771699,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7082024102510/studio_detail_6bb8519b4cbc8a937aca567823dc103d.png,2,Piaggio Keilriemen 1A020495 Group Schwarz NEU,,,,,,,,,,,,,,,,,,,,
sku-1423771699,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7082024102510/studio_topdown_0c23848f7865af3ff1c0dfbd0e4c5cdf.png,3,Piaggio Keilriemen 1A020495 Group Schwarz NEU,,,,,,,,,,,,,,,,,,,,
sku-1423771699,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7082024102510/lifestyle_front_d78025886ac8cee1ea7de59e71966622.png,4,Piaggio Keilriemen 1A020495 Group Schwarz NEU,,,,,,,,,,,,,,,,,,,,
sku-1423771699,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7082024102510/lifestyle_closeup_698f06a5cc776eecae7b6d8f1130a1dc.png,5,Piaggio Keilriemen 1A020495 Group Schwarz NEU,,,,,,,,,,,,,,,,,,,,
sku-1423771699,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7082024102510/lifestyle_inuse_e94585075fa2bf16053a1d8233be2496.png,6,Piaggio Keilriemen 1A020495 Group Schwarz NEU,,,,,,,,,,,,,,,,,,,,
sku-1423771699,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7082024102510/lifestyle_angle_bbdfe5071bedf5b492426ef2f6e59d59.png,7,Piaggio Keilriemen 1A020495 Group Schwarz NEU,,,,,,,,,,,,,,,,,,,,
sku-3606468262,TEXTAR Bremsscheibe 92056600 Mercedes-Benz S-Klasse 320 320mm 30mm NEU,"<p>Diese hochwertige TEXTAR Bremsscheibe wurde speziell für diverse Mercedes-Benz Modelle entwickelt und bietet eine überragende Bremsleistung. Sie gewährleistet optimale Fahrsicherheit und eine lange Lebensdauer unter anspruchsvollsten Bedingungen. Die präzise Fertigung nach Erstausrüsterstandards garantiert eine perfekte Passform sowie eine unkomplizierte Installation. Gefertigt aus robusten Materialien, widersteht diese Bremsscheibe hohen Temperaturen und intensiver mechanischer Beanspruchung. Ihre innovative Konstruktion fördert eine effiziente Wärmeableitung, was Bremsfading minimiert und eine konstante Leistung sichert. Dies resultiert in einem stets zuverlässigen und komfortablen Bremsgefühl bei jeder Fahrt, unterstützt durch präzise Maße von 320mm Durchmesser und 30mm Dicke.</p>",TEXTAR,Auto & Motorrad: Teile > Autoteile & Zubehör > Bremsen & Bremsenteile > Bremsscheiben,Bremsscheibe,Bremsscheibe,TRUE,Title,Default Title,,,,,SKU-3606468262,,,1,deny,manual,49.96,,TRUE,TRUE,4019722112706,https://storage.googleapis.com/prodsandjobs/products/7212913647233/studio_front_5aaa9b525cec171fde0ce4f7ffe87355.png,1,TEXTAR Bremsscheibe 92056600 Mercedes-Benz S-Klasse 320 320mm 30mm NEU,FALSE,TEXTAR Bremsscheibe 92056600 Mercedes-Benz S-Klasse 320 320mm 30mm NEU,Diese hochwertige TEXTAR Bremsscheibe wurde speziell für diverse Mercedes-Benz Modelle entwickelt und bietet eine überragende Bremsleistung. Sie gewährleiste...,,,,,new,TRUE,,g,,,,,,,,,active
sku-3606468262,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7212913647233/lifestyle_front_1bdbb3b533a11bcfc3c09df38df67b88.png,2,TEXTAR Bremsscheibe 92056600 Mercedes-Benz S-Klasse 320 320mm 30mm NEU,,,,,,,,,,,,,,,,,,,,
sku-3606468262,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7212913647233/studio_angle_f77213d56c63efe6b9cbd152fba08b58.png,3,TEXTAR Bremsscheibe 92056600 Mercedes-Benz S-Klasse 320 320mm 30mm NEU,,,,,,,,,,,,,,,,,,,,
sku-3606468262,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7212913647233/studio_detail_2d7b3a2e97f35e76c01bcf16343dafa9.png,4,TEXTAR Bremsscheibe 92056600 Mercedes-Benz S-Klasse 320 320mm 30mm NEU,,,,,,,,,,,,,,,,,,,,
sku-3606468262,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7212913647233/lifestyle_angle_4c450b130b3c2253f64dc39c52fd6557.png,5,TEXTAR Bremsscheibe 92056600 Mercedes-Benz S-Klasse 320 320mm 30mm NEU,,,,,,,,,,,,,,,,,,,,
sku-3606468262,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7212913647233/lifestyle_closeup_e95add9abe381fd85520d912a44e4235.png,6,TEXTAR Bremsscheibe 92056600 Mercedes-Benz S-Klasse 320 320mm 30mm NEU,,,,,,,,,,,,,,,,,,,,
sku-3606468262,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7212913647233/lifestyle_inuse_04fc411d3bde132a77e6c8dcfcc295b4.png,7,TEXTAR Bremsscheibe 92056600 Mercedes-Benz S-Klasse 320 320mm 30mm NEU,,,,,,,,,,,,,,,,,,,,
sku-3606468262,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7212913647233/lifestyle_inuse_04fe50d70a99267ea29fd79bcb833975.png,8,TEXTAR Bremsscheibe 92056600 Mercedes-Benz S-Klasse 320 320mm 30mm NEU,,,,,,,,,,,,,,,,,,,,
sku-3606468262,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/serpapi-free/v2_1767291514740_1_4a416275773475695f296c1c06b4af08.jpeg,9,TEXTAR Bremsscheibe 92056600 Mercedes-Benz S-Klasse 320 320mm 30mm NEU,,,,,,,,,,,,,,,,,,,,
sku-0225495136,SodaStream Wassersprudler Crystal 3.0 mit Glaskaraffe 0.7L Edelstahl OHNE CO²,"<p>Der SodaStream Crystal 3.0 Wassersprudler verwandelt Leitungswasser schnell in erfrischendes Sprudelwasser, sodass Sie jederzeit frische Getränke genießen können. Dieses umweltfreundliche System reduziert den Verbrauch von Einweg-Plastikflaschen erheblich und fördert einen nachhaltigen Lebensstil.Das hochwertige Gerät besticht durch eine elegante, spülmaschinenfeste Glaskaraffe, die nicht nur optisch überzeugt, sondern auch eine hygienische Reinigung ermöglicht. Die robuste Konstruktion aus Edelstahl, Glas und langlebigem Kunststoff garantiert eine lange Lebensdauer und zuverlässige Nutzung im Alltag.Im Lieferumfang sind der Wassersprudler, ein 425g CO2-Zylinder für bis zu 60 Liter Sprudelwasser und eine spülmaschinenfeste Glaskaraffe enthalten. Für optimalen Sprudelgenuss und einfache Handhabung stehen Ihnen unser umfassender Kundenservice und detaillierte Anleitungen jederzeit zur Verfügung.</p>",SodaStream,Möbel & Wohnen > Kochen & Genießen > Wasseraufbereitung & Trinkwassersprudler > Trinkwassersprudler,Wassersprudler,"Wassersprudler, Anthrazit, Silber",TRUE,Title,Default Title,,,,,SKU-0225495136,,,1,deny,manual,99.99,,TRUE,TRUE,7290116742380,https://storage.googleapis.com/prodsandjobs/products/7290116742380/studio_angle_3e4216d0b50dda67946e3fc6a2106161.png,1,SodaStream Wassersprudler Crystal 3.0 mit Glaskaraffe 0.7L Edelstahl OHNE CO²,FALSE,SodaStream Wassersprudler Crystal 3.0 mit Glaskaraffe 0.7L Edelstahl OHNE CO²,"Der SodaStream Crystal 3.0 Wassersprudler verwandelt Leitungswasser schnell in erfrischendes Sprudelwasser, sodass Sie jederzeit frische Getränke genießen kö...",,,,,new,TRUE,,g,,,,,,,,,active
sku-0225495136,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7290116742380/studio_topdown_cb76c40c4a44d92e80cf34118c162a2d.png,2,SodaStream Wassersprudler Crystal 3.0 mit Glaskaraffe 0.7L Edelstahl OHNE CO²,,,,,,,,,,,,,,,,,,,,
sku-0225495136,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7290116742380/lifestyle_closeup_126b382efe78f4c136551187558d583e.png,3,SodaStream Wassersprudler Crystal 3.0 mit Glaskaraffe 0.7L Edelstahl OHNE CO²,,,,,,,,,,,,,,,,,,,,
sku-0225495136,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7290116742380/studio_detail_2bf2bacce6d42abeba5d3ce6a83243c9.png,4,SodaStream Wassersprudler Crystal 3.0 mit Glaskaraffe 0.7L Edelstahl OHNE CO²,,,,,,,,,,,,,,,,,,,,
sku-0225495136,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7290116742380/studio_front_0e15f1a4238fa1add4cb4dfb4f4d8a08.png,5,SodaStream Wassersprudler Crystal 3.0 mit Glaskaraffe 0.7L Edelstahl OHNE CO²,,,,,,,,,,,,,,,,,,,,
sku-0225495136,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7290116742380/lifestyle_front_b716c42afed005a1c130c4b6e29d7fe8.png,6,SodaStream Wassersprudler Crystal 3.0 mit Glaskaraffe 0.7L Edelstahl OHNE CO²,,,,,,,,,,,,,,,,,,,,
sku-0225495136,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7290116742380/lifestyle_inuse_c6cf6740b3a21ff00611d736462407f3.png,7,SodaStream Wassersprudler Crystal 3.0 mit Glaskaraffe 0.7L Edelstahl OHNE CO²,,,,,,,,,,,,,,,,,,,,
sku-0225495136,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7290116742380/lifestyle_angle_7cfa11dc6bb86ab90d93f7c93fd089f0.png,8,SodaStream Wassersprudler Crystal 3.0 mit Glaskaraffe 0.7L Edelstahl OHNE CO²,,,,,,,,,,,,,,,,,,,,
sku-8906682806,SKF Explorer Einreihiges Schrägkugellager 7315 BEGAP Innen-Ø 75mm Außen-Ø 160mm Dicke 37mm,"<p>Das SKF Explorer Schrägkugellager 7315 BEGAP ist eine Hochleistungskomponente, die speziell für anspruchsvolle industrielle Anwendungen entwickelt wurde. Es optimiert die Leistung Ihrer Maschinen durch seine herausragende Zuverlässigkeit und Effizienz unter extremen Bedingungen. Dieses präzise gefertigte Lager mit den Maßen 75x160x37 mm ist ideal für Anwendungen mit hohen Drehzahlen sowie kombinierten radialen und axialen Lasten. Die innovative SKF Explorer Technologie gewährleistet minimierte Reibung und eine signifikant verlängerte Lebensdauer. Gefertigt in Österreich unter strengsten Qualitätsstandards, steht das SKF Explorer Lager für höchste Material- und Verarbeitungsqualität. Es bietet eine dauerhafte Lösung für maximale Präzision und Betriebssicherheit in kritischen Systemen.</p>",SKF,Sport > Funsport > Skateboarding > Boards > Lager,Schrägkugellager,Schrägkugellager,TRUE,Title,Default Title,,,,,SKU-8906682806,,,2,deny,manual,178.47,,TRUE,TRUE,7316577150929,https://storage.googleapis.com/prodsandjobs/products/7316577150929/other_19a43499c5a452673643cee92423d20c.jpeg,1,SKF Explorer Einreihiges Schrägkugellager 7315 BEGAP Innen-Ø 75mm Außen-Ø 160mm Dicke 37mm,FALSE,SKF Explorer Einreihiges Schrägkugellager 7315 BEGAP Innen-Ø 75mm Außen-Ø 160mm Dicke 37mm,"Das SKF Explorer Schrägkugellager 7315 BEGAP ist eine Hochleistungskomponente, die speziell für anspruchsvolle industrielle Anwendungen entwickelt wurde. Es ...",,,,,new,TRUE,,g,,,,,,,,,active
sku-8906682806,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7316577150929/other_300f3ab0c820f3922dc3b3c90f7b63c8.jpeg,2,SKF Explorer Einreihiges Schrägkugellager 7315 BEGAP Innen-Ø 75mm Außen-Ø 160mm Dicke 37mm,,,,,,,,,,,,,,,,,,,,
sku-8906682806,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.skfmediahub.skf.com/api/public/0901d1968038e90a/svg_preview/0901d1968038e90a_svg_preview.svg,3,SKF Explorer Einreihiges Schrägkugellager 7315 BEGAP Innen-Ø 75mm Außen-Ø 160mm Dicke 37mm,,,,,,,,,,,,,,,,,,,,
sku-8906682806,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/serpapi-free/v2_1766589128610_0_2d7c5e68c6d6ee10e603296896473de7.jpeg,4,SKF Explorer Einreihiges Schrägkugellager 7315 BEGAP Innen-Ø 75mm Außen-Ø 160mm Dicke 37mm,,,,,,,,,,,,,,,,,,,,
sku-8906682806,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/serpapi-free/v2_1766589129025_1_289fef706fb4981659592482aa38fa89.jpeg,5,SKF Explorer Einreihiges Schrägkugellager 7315 BEGAP Innen-Ø 75mm Außen-Ø 160mm Dicke 37mm,,,,,,,,,,,,,,,,,,,,
sku-6480044357,POC Fahrradhelm PC107438595MED1 UnisexErwachsene Gr. M NEU,"<p>Der POC Axion Race MIPS Fahrradhelm bietet anspruchsvollen Mountainbikern kompromisslosen Schutz und überragenden Komfort. Seine fortschrittliche MIPS-Technologie gewährleistet erhöhten Rotationsschutz bei Stürzen und sorgt für umfassende Sicherheit auf anspruchsvollen Trails.Das robuste und leichte Design, speziell für Enduro- und Trail-Fahrten konzipiert, verfügt über eine erweiterte Abdeckung an Schläfen und Hinterkopf. Ein innovatives, verstellbares Visier, das bei Aufprall bricht, minimiert Nackenverletzungen und ist zudem Goggle-kompatibel.Große Belüftungsöffnungen garantieren stets maximale Luftzirkulation und höchsten Tragekomfort auf langen Touren. Dieser gebrauchte Helm in Größe M, Farbe Uranium Black/Argentite Silver Matt, wird ohne weiteres Zubehör geliefert und ist sofort einsatzbereit.</p>",POC,Sport > Radsport > Helme & Protektoren > Helme,Fahrradhelm,"Fahrradhelm, Uranium Black/Argentite Silver Matt, M",TRUE,Title,Default Title,,,,,SKU-6480044357,,,1,deny,manual,74.99,,TRUE,TRUE,7325549884427,https://storage.googleapis.com/prodsandjobs/products/7325549884427/studio_topdown_7fc4a0b9cdc6df92804642ef2261c6a3.png,1,POC Fahrradhelm PC107438595MED1 UnisexErwachsene Gr. M NEU,FALSE,POC Fahrradhelm PC107438595MED1 UnisexErwachsene Gr. M NEU,Der POC Axion Race MIPS Fahrradhelm bietet anspruchsvollen Mountainbikern kompromisslosen Schutz und überragenden Komfort. Seine fortschrittliche MIPS-Techno...,,,,,new,TRUE,,g,,,,,,,,,active
sku-6480044357,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7325549884427/studio_front_9bdff1233484ab2fc36fd96ab6da6b08.png,2,POC Fahrradhelm PC107438595MED1 UnisexErwachsene Gr. M NEU,,,,,,,,,,,,,,,,,,,,
sku-6480044357,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7325549884427/lifestyle_front_91f2fbaa6e1df28ed943b3319fe62af7.png,3,POC Fahrradhelm PC107438595MED1 UnisexErwachsene Gr. M NEU,,,,,,,,,,,,,,,,,,,,
sku-6480044357,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7325549884427/lifestyle_inuse_8e421ad63f0a9a5943dd47fd5803e1fa.png,4,POC Fahrradhelm PC107438595MED1 UnisexErwachsene Gr. M NEU,,,,,,,,,,,,,,,,,,,,
sku-6480044357,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7325549884427/lifestyle_angle_d0ccb1bdb14e32df33ab3f8a56b25322.png,5,POC Fahrradhelm PC107438595MED1 UnisexErwachsene Gr. M NEU,,,,,,,,,,,,,,,,,,,,
sku-1018841553,ROCKANDBLUE Mantel Gr. 46 Damen Winter Memory Poly Recycled Light Stone NEU,"<p>Der ROCKANDBLUE Camila Coat ist ein stilvoller Wintermantel, der optimalen Schutz vor Kälte bietet. Gefertigt aus hochwertigem Winter Memory Poly Recycled Material, garantiert er Langlebigkeit und Komfort für die kalte Jahreszeit. Dieser Mantel zeichnet sich durch seine BIONIC FINISH ECO WATER REPELLENCY aus, die zuverlässig vor Nässe schützt. Die wasserabweisende Eigenschaft sorgt dafür, dass Sie auch bei unbeständigem Wetter trocken bleiben und sich wohlfühlen. Mit der Artikelnummer 22860-3610 und in der eleganten Farbe Light Stone ist dieser Mantel ein modisches Statement. Die Größe 46 bietet eine bequeme Passform für Damen, die Wert auf Qualität und Design legen.</p>",ROCKANDBLUE,Damenbekleidung > Mäntel,Mantel,"Mantel, Light Stone, 46",TRUE,Title,Default Title,,,,,SKU-1018841553,,,1,deny,manual,279.00,,TRUE,TRUE,7325720928841,https://storage.googleapis.com/prodsandjobs/products/7325720928841/studio_front_36b2bee98309c7f50c49ada4709d57e0.png,1,ROCKANDBLUE Mantel Gr. 46 Damen Winter Memory Poly Recycled Light Stone NEU,FALSE,ROCKANDBLUE Mantel Gr. 46 Damen Winter Memory Poly Recycled Light Stone NEU,"Der ROCKANDBLUE Camila Coat ist ein stilvoller Wintermantel, der optimalen Schutz vor Kälte bietet. Gefertigt aus hochwertigem Winter Memory Poly Recycled Ma...",,,,,new,TRUE,,g,,,,,,,,,active
sku-1018841553,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7325720928841/studio_detail_2ca173e14becbf29461a1d7476cde017.png,2,ROCKANDBLUE Mantel Gr. 46 Damen Winter Memory Poly Recycled Light Stone NEU,,,,,,,,,,,,,,,,,,,,
sku-1018841553,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7325720928841/lifestyle_front_a47a76edad1ad740504cd1f1239b415a.png,3,ROCKANDBLUE Mantel Gr. 46 Damen Winter Memory Poly Recycled Light Stone NEU,,,,,,,,,,,,,,,,,,,,
sku-1018841553,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7325720928841/lifestyle_angle_250e62d2e6b5d8727daa00cc670422a3.png,4,ROCKANDBLUE Mantel Gr. 46 Damen Winter Memory Poly Recycled Light Stone NEU,,,,,,,,,,,,,,,,,,,,
sku-4208989688,Sloggi Hipster Gr. EU 6 Herren 96% Baumwolle 4% Elastan Mehrfarbig NEU,"<p>Diese Sloggi Start Hipster für Herren bieten auch im gebrauchten Zustand noch hohen Komfort und eine gute Passform. Sie sind aus einer hochwertigen Stretch-Baumwollmischung gefertigt, die Bewegungsfreiheit und Formbeständigkeit unterstützt. Die Materialzusammensetzung aus 96% Baumwolle und 4% LYCRA® Elastan sorgt für ein angenehmes Hautgefühl und hohe Elastizität. Diese Hipster sind in ansprechenden Multi-Farben erhältlich, pflegeleicht und behalten ihre Optik auch nach zahlreichen Wäschen. Zusätzlich sind die Unterhosen nach OEKO-TEX® Standard 100 zertifiziert, was höchste Hautfreundlichkeit und Schadstofffreiheit gewährleistet. Dieses praktische 3er-Pack ist eine gute Wahl für qualitätsbewusste Männer, die Wert auf Langlebigkeit und Nachhaltigkeit legen.</p>",Sloggi,Bekleidung > Herren > Unterwäsche > Boxershorts & Slips,Hipster,"Hipster, Mehrfarbig, EU 6",TRUE,Title,Default Title,,,,,SKU-4208989688,,,1,deny,manual,23.90,,TRUE,TRUE,7613136901818,https://storage.googleapis.com/prodsandjobs/products/7613136901818/studio_front_092388d8fd893ea43ab48e0ff81c9b52.png,1,Sloggi Hipster Gr. EU 6 Herren 96% Baumwolle 4% Elastan Mehrfarbig NEU,FALSE,Sloggi Hipster Gr. EU 6 Herren 96% Baumwolle 4% Elastan Mehrfarbig NEU,Diese Sloggi Start Hipster für Herren bieten auch im gebrauchten Zustand noch hohen Komfort und eine gute Passform. Sie sind aus einer hochwertigen Stretch-B...,,,,,new,TRUE,,g,,,,,,,,,active
sku-4208989688,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7613136901818/lifestyle_front_4750773af29d2278857aa43882a074d3.png,2,Sloggi Hipster Gr. EU 6 Herren 96% Baumwolle 4% Elastan Mehrfarbig NEU,,,,,,,,,,,,,,,,,,,,
sku-4208989688,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7613136901818/lifestyle_angle_d27a2a137d03e508356abe9feee8fe60.png,3,Sloggi Hipster Gr. EU 6 Herren 96% Baumwolle 4% Elastan Mehrfarbig NEU,,,,,,,,,,,,,,,,,,,,
sku-4208989688,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7613136901818/lifestyle_closeup_28d55e89c9743f9eeef4b90441eed5b3.png,4,Sloggi Hipster Gr. EU 6 Herren 96% Baumwolle 4% Elastan Mehrfarbig NEU,,,,,,,,,,,,,,,,,,,,
sku-1055381582,Nespresso Kaffeegläser Set 130706 Glas Transparent NEU,"<p>Das Nespresso Barista Recipe Gläser Set Klein ist die ideale Ergänzung für alle Liebhaber kreativer Kaffeezubereitungen. Diese hochwertigen Gläser aus der BARISTA COLLECTION wurden speziell entwickelt, um Ihre Kaffee-Momente zu bereichern und die vielfältigen Aromen optimal zur Geltung zu bringen. Das Set besticht durch sein elegantes und funktionales Design, welches in Zusammenarbeit mit dem renommierten BIG-GAME Studio entstand. Die klare Formgebung und die erstklassige Verarbeitung machen jedes Glas zu einem zeitlosen Blickfang, der zudem angenehm in der Hand liegt. Jede Packung enthält zwei dieser exquisiten Rezeptgläser, perfekt für die stilvolle Präsentation Ihrer Kaffeekreationen. Sie sind robust, für den regelmäßigen Gebrauch konzipiert und eine Bereicherung für jede moderne Küche oder Kaffeebar.</p>",Nespresso,Küche & Haushalt > Gläser > Kaffeegläser,Kaffeegläser Set,"Kaffeegläser Set, Transparent",TRUE,Title,Default Title,,,,,SKU-1055381582,,,1,deny,manual,22.00,,TRUE,TRUE,7630751727135,https://storage.googleapis.com/prodsandjobs/products/7630751727135/other_9d4c12c5a1dddecd22f2f53e42edc371.jpeg,1,Nespresso Kaffeegläser Set 130706 Glas Transparent NEU,FALSE,Nespresso Kaffeegläser Set 130706 Glas Transparent NEU,Das Nespresso Barista Recipe Gläser Set Klein ist die ideale Ergänzung für alle Liebhaber kreativer Kaffeezubereitungen. Diese hochwertigen Gläser aus der BA...,,,,,new,TRUE,,g,,,,,,,,,active
sku-1055381582,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7630751727135/studio_topdown_a89599d3a0b0247d59b47111e0b63e7a.png,2,Nespresso Kaffeegläser Set 130706 Glas Transparent NEU,,,,,,,,,,,,,,,,,,,,
sku-1055381582,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7630751727135/lifestyle_inuse_8b38285be019d1e51ce25c00382c21cc.png,3,Nespresso Kaffeegläser Set 130706 Glas Transparent NEU,,,,,,,,,,,,,,,,,,,,
sku-1055381582,,,,,,,,,,,,,,,,,,,,,,,,,https://storage.googleapis.com/prodsandjobs/products/7630751727135/lifestyle_angle_c546fc3ce1ff375e576818b4c5aa6cdc.png,4,Nespresso Kaffeegläser Set 130706 Glas Transparent NEU,,,,,,,,,,,,,,,,,,,,
sku-0500263191,Namuk Schneehose Gr. EU 104 Kinder Polyester Schokolade NEU,"<p>Die Namuk Crusade Schneehose wurde speziell für aktive Kinder entwickelt, um optimalen Schutz bei winterlichen Outdoor-Aktivitäten zu gewährleisten. Ihr durchdachtes Design, konzipiert in der Schweiz, bürgt für höchste Qualitätsstandards und zuverlässige Performance. Dieses Modell steht für Langlebigkeit und Funktionalität, ideal für lange Tage im Schnee oder auf der Skipiste. Die robuste Konstruktion und sorgfältige Verarbeitung garantieren Schutz unter anspruchsvollen Bedingungen, während die Farbe Schokolade einen stilvollen Akzent setzt. Kinder sind mit dieser Schneehose bestens für kalte Temperaturen und feuchte Umgebungen gerüstet, um unbeschwert die Winterlandschaft zu erkunden. Sie bietet hervorragende Isolation und hält warm, während gleichzeitig eine optimale Bewegungsfreiheit gewährleistet ist.</p>",Namuk,Kinderbekleidung > Hosen > Schneehosen,Schneehose,"Schneehose, Schokolade, EU 104",TRUE,Title,Default Title,,,,,SKU-0500263191,,,1,deny,manual,119.00,,TRUE,TRUE,7640415026184,https://storage.googleapis.com/prodsandjobs/products/7640415026184/studio_front_9e4dd5cde32ad9121185d7f09e64bd4e.png,1,Namuk Schneehose Gr. EU 104 Kinder Polyester Schokolade NEU,FALSE,Namuk Schneehose Gr. EU 104 Kinder Polyester Schokolade NEU,"Die Namuk Crusade Schneehose wurde speziell für aktive Kinder entwickelt, um optimalen Schutz bei winterlichen Outdoor-Aktivitäten zu gewährleisten. Ihr durc...",,,,,new,TRUE,,g,,,,,,,,,active
