canonical_category_id,canonical_breadcrumb,depth,merged_count,merged_category_ids,source_roots
6406919,Haustierbedarf > Hunde > Hundeboxen & -käfige,3,1,6406919,Haustierbedarf
6406920,Haustierbedarf > Katzen,2,1,6406920,Haustierbedarf
6406921,Haustierbedarf > Katzen > Kratzbäume & Möbel,3,1,6406921,Haustierbedarf
6406922,Haustierbedarf > Katzen > Näpfe & Trinkbrunnen,3,1,6406922,Haustierbedarf
6406704,Haustierbedarf > Vogelkäfige & Volieren,2,1,6406704,Haustierbedarf
6406705,Heimwerker,1,1,6406705,Heimwerker
6406706,Heimwerker > Bad & Küche,2,1,6406706,Heimwerker
6407271,Heimwerker > Bad & Küche > Armaturen,3,1,6407271,Heimwerker
6407272,Heimwerker > Bad & Küche > Armaturen > Waschtischarmaturen,4,1,6407272,Heimwerker
6406923,Heimwerker > Bad & Küche > Bad,3,1,6406923,Heimwerker
6407273,Heimwerker > Bad & Küche > Badaccessoires,3,1,6407273,Heimwerker
6407274,Heimwerker > Bad & Küche > Badaccessoires > Handtuchhalter,4,1,6407274,Heimwerker
6407275,Heimwerker > Bad & Küche > Badarmaturen,3,1,6407275,Heimwerker
6407276,Heimwerker > Bad & Küche > Badarmaturen > Waschtischarmaturen,4,1,6407276,Heimwerker
6406924,Heimwerker > Bad & Küche > Küche,3,1,6406924,Heimwerker
6407277,Heimwerker > Bad & Küche > Küche > Küchenarmaturen,4,1,6407277,Heimwerker
6406925,Heimwerker > Elektromaterial,2,1,6406925,Heimwerker
6406926,"Heimwerker > Elektromaterial > Steckdosen, Schalter & Zubehör",3,1,6406926,Heimwerker
6407522,"Heimwerker > Elektromaterial > Steckdosen, Schalter & Zubehör > Smart-Steckdosen, -Wandschalter & -Zwischenstecker",4,1,6407522,Heimwerker
6407523,"Heimwerker > Elektromaterial > Steckdosen, Schalter & Zubehör > Smart-Steckdosen, -Wandschalter & -Zwischenstecker > Smart-Wandschalter",5,1,6407523,Heimwerker
6407278,Heimwerker > Erneuerbare Energie,2,1,6407278,Heimwerker
6407279,Heimwerker > Erneuerbare Energie > Solarenergie,3,1,6407279,Heimwerker
6407280,Heimwerker > Erneuerbare Energie > Solarenergie > Solarmodule,4,1,6407280,Heimwerker
6406927,"Heimwerker > Farben, Lasuren & Lacke",2,1,6406927,Heimwerker
6406928,"Heimwerker > Farben, Lasuren & Lacke > Holzschutzmittel",3,1,6406928,Heimwerker
6406929,"Heimwerker > Farben, Tapeten & Zubehör",2,1,6406929,Heimwerker
6406930,"Heimwerker > Farben, Tapeten & Zubehör > Tapeten, Werkzeuge & Zubehör",3,1,6406930,Heimwerker
6407281,"Heimwerker > Heizen, Klima & Sanitär",2,1,6407281,Heimwerker
6407282,"Heimwerker > Heizen, Klima & Sanitär > Heizungs-, Klima- & Sanitärprüfgeräte",3,1,6407282,Heimwerker
6407283,"Heimwerker > Heizen, Klima & Sanitär > Heizungs-, Klima- & Sanitärprüfgeräte > Rohrinstallations-Sets",4,1,6407283,Heimwerker
6407284,"Heimwerker > Heizen, Klima & Sanitär > Wasser",3,1,6407284,Heimwerker
6407285,"Heimwerker > Heizen, Klima & Sanitär > Wasser > Pumpen & Wasserfiltersysteme",4,1,6407285,Heimwerker
6407286,"Heimwerker > Heizen, Klima & Sanitär > Wasser > Ventile",4,1,6407286,Heimwerker
6406931,Heimwerker > Schrankbeschläge & -teile,2,1,6406931,Heimwerker
6406932,Heimwerker > Schrankbeschläge & -teile > Schubladenschienen,3,1,6406932,Heimwerker
6406933,"Heimwerker > Schwimmbecken, Saunen & Außenwhirlpools",2,1,6406933,Heimwerker
6406934,"Heimwerker > Schwimmbecken, Saunen & Außenwhirlpools > Schwimmbeckenbedarf",3,1,6406934,Heimwerker
6406935,Heimwerker > Werkzeuge,2,1,6406935,Heimwerker
6406936,Heimwerker > Werkzeuge > Elektrowerkzeug- & Druckluftgerät-Zubehör,3,1,6406936,Heimwerker
6407287,Heimwerker > Werkzeuge > Elektrowerkzeug- & Druckluftgerät-Zubehör > Bohrer-Bits,4,1,6407287,Heimwerker
6406937,Heimwerker > Werkzeuge > Elektrowerkzeuge,3,1,6406937,Heimwerker
6407288,Heimwerker > Werkzeuge > Elektrowerkzeuge > Schleifmaschinen,4,1,6407288,Heimwerker
6406938,Heimwerker > Werkzeuge > Handwerkzeuge,3,1,6406938,Heimwerker
6407289,Heimwerker > Werkzeuge > Handwerkzeuge > Messer,4,1,6407289,Heimwerker
6407290,Heimwerker > Werkzeuge > Handwerkzeuge > Schraubenschlüssel,4,1,6407290,Heimwerker
6407524,Heimwerker > Werkzeuge > Handwerkzeuge > Schraubenschlüssel > Steckschlüssel,5,1,6407524,Heimwerker
6407291,Heimwerker > Werkzeuge > Handwerkzeuge > Seilzüge & Winden,4,1,6407291,Heimwerker
6406939,Heimwerker > Werkzeuge > Messwerkzeuge & Messgeräte,3,1,6406939,Heimwerker
6407292,Heimwerker > Werkzeuge > Messwerkzeuge & Messgeräte > Messschieber,4,1,6407292,Heimwerker
6406943,Kleidung & Accessoires,1,1,6406943,Kleidung & Accessoires
6488402,Kleidung & Accessoires > Bademäntel,2,1,6488402,Kleidung & Accessoires
6488437,Kleidung & Accessoires > Bademoden,2,1,6488437,Kleidung & Accessoires
6488439,Kleidung & Accessoires > Bademoden > Bikinis,3,1,6488439,Kleidung & Accessoires
6488450,Kleidung & Accessoires > Bademoden > Bikinis > Bikini-Oberteile,4,1,6488450,Kleidung & Accessoires
6488463,Kleidung & Accessoires > Berufsbekleidung,2,1,6488463,Kleidung & Accessoires
6488383,Kleidung & Accessoires > Businesskleidungen,2,1,6488383,Kleidung & Accessoires
6488456,Kleidung & Accessoires > Businesskleidungen > Blazer,3,1,6488456,Kleidung & Accessoires
6488385,Kleidung & Accessoires > Businesskleidungen > Hosenanzüge,3,1,6488385,Kleidung & Accessoires
6406944,Kleidung & Accessoires > Damen,2,1,6406944,Kleidung & Accessoires
6407525,Kleidung & Accessoires > Damen > Damen-Accessoires,3,1,6407525,Kleidung & Accessoires
6407526,Kleidung & Accessoires > Damen > Damen-Accessoires > Sonnenbrillen & Zubehör,4,1,6407526,Kleidung & Accessoires
6407527,Kleidung & Accessoires > Damen > Damen-Accessoires > Sonnenbrillen & Zubehör > Sonnenbrillen,5,1,6407527,Kleidung & Accessoires
6467276,Kleidung & Accessoires > Damen > Damenmode,3,1,6467276,Kleidung & Accessoires
6467277,Kleidung & Accessoires > Damen > Damenmode > Leggings,4,1,6467277,Kleidung & Accessoires
6406945,Kleidung & Accessoires > Damen > Damenschuhe,3,1,6406945,Kleidung & Accessoires
6407293,Kleidung & Accessoires > Damen > Damenschuhe > Halbschuhe & Ballerinas,4,1,6407293,Kleidung & Accessoires
6407294,Kleidung & Accessoires > Damen > Damenschuhe > Sneaker,4,1,6407294,Kleidung & Accessoires
6407295,Kleidung & Accessoires > Damen > Damenschuhe > Stiefel & Stiefeletten,4,1,6407295,Kleidung & Accessoires
6488213,Kleidung & Accessoires > Damen > Röcke,3,1,6488213,Kleidung & Accessoires
6407296,Kleidung & Accessoires > Damen > Unterwäsche,3,1,6407296,Kleidung & Accessoires
6488296,Kleidung & Accessoires > Damen > Unterwäsche & Nachtwäsche,3,1,6488296,Kleidung & Accessoires
6488298,Kleidung & Accessoires > Damen > Unterwäsche & Nachtwäsche > Schlafanzüge & Pyjamas,4,1,6488298,Kleidung & Accessoires
6407297,Kleidung & Accessoires > Damen > Unterwäsche > Slips & Strings,4,1,6407297,Kleidung & Accessoires
6418474,Kleidung & Accessoires > Damen-Accessoires,2,1,6418474,Kleidung & Accessoires
6418475,Kleidung & Accessoires > Damen-Accessoires > Gürtel,3,1,6418475,Kleidung & Accessoires
6406946,Kleidung & Accessoires > Damenbekleidung,2,1,6406946,Kleidung & Accessoires
6488172,Kleidung & Accessoires > Damenbekleidung > Blazer,3,1,6488172,Kleidung & Accessoires
6488224,Kleidung & Accessoires > Damenbekleidung > Hosen,3,1,6488224,Kleidung & Accessoires
6407298,"Kleidung & Accessoires > Damenbekleidung > Jacken, Mäntel & Westen",3,1,6407298,Kleidung & Accessoires
6407299,"Kleidung & Accessoires > Damenbekleidung > Jacken, Mäntel & Westen > Mäntel",4,1,6407299,Kleidung & Accessoires
6406947,Kleidung & Accessoires > Damenbekleidung > Jeans,3,1,6406947,Kleidung & Accessoires
6488370,Kleidung & Accessoires > Damenbekleidung > Leggings,3,1,6488370,Kleidung & Accessoires
6488173,Kleidung & Accessoires > Damenbekleidung > Mäntel,3,1,6488173,Kleidung & Accessoires
6407300,Kleidung & Accessoires > Damenbekleidung > Pullover & Strickjacken,3,1,6407300,Kleidung & Accessoires
6407301,Kleidung & Accessoires > Damenbekleidung > Pullover & Strickjacken > Pullover,4,1,6407301,Kleidung & Accessoires
6406948,Kleidung & Accessoires > Damenmode,2,1,6406948,Kleidung & Accessoires
6488462,Kleidung & Accessoires > Damenmode > Bodysuits,3,1,6488462,Kleidung & Accessoires
6406949,Kleidung & Accessoires > Damenmode > Hosen,3,1,6406949,Kleidung & Accessoires
6418459,Kleidung & Accessoires > Damenmode > Hosen & Leggings,3,1,6418459,Kleidung & Accessoires
6418460,Kleidung & Accessoires > Damenmode > Hosen & Leggings > Leggings,4,1,6418460,Kleidung & Accessoires
6407302,Kleidung & Accessoires > Damenmode > Jacken & Mäntel,3,1,6407302,Kleidung & Accessoires
6407303,Kleidung & Accessoires > Damenmode > Jacken & Mäntel > Daunenjacken,4,1,6407303,Kleidung & Accessoires
6407304,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche,3,1,6407304,Kleidung & Accessoires
6407305,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > BHs,4,1,6407305,Kleidung & Accessoires
6488174,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > BHs & Bustiers,4,1,6488174,Kleidung & Accessoires
6407306,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > Shapewear,4,1,6407306,Kleidung & Accessoires
6488294,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > Slips,4,1,6488294,Kleidung & Accessoires
6407528,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > Unterwäsche,4,1,6407528,Kleidung & Accessoires
6407529,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > Unterwäsche > Strings & Tangas,5,1,6407529,Kleidung & Accessoires
6488167,Kleidung & Accessoires > Hemden,2,1,6488167,Kleidung & Accessoires
6406950,Kleidung & Accessoires > Herren,2,1,6406950,Kleidung & Accessoires
6488311,Kleidung & Accessoires > Herren > Hemden & Oberteile,3,1,6488311,Kleidung & Accessoires
6488313,Kleidung & Accessoires > Herren > Hemden & Oberteile > Poloshirts,4,1,6488313,Kleidung & Accessoires
6407307,Kleidung & Accessoires > Herren > Herren-Accessoires,3,1,6407307,Kleidung & Accessoires
6407308,Kleidung & Accessoires > Herren > Herren-Accessoires > Geldbörsen & Etuis,4,1,6407308,Kleidung & Accessoires
6407309,Kleidung & Accessoires > Herren > Herren-Accessoires > Handschuhe & Fäustlinge,4,1,6407309,Kleidung & Accessoires
6406951,Kleidung & Accessoires > Herren > Herrenmode,3,1,6406951,Kleidung & Accessoires
6407310,Kleidung & Accessoires > Herren > Herrenmode > Pullover & Strick,4,1,6407310,Kleidung & Accessoires
6407530,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden,4,1,6407530,Kleidung & Accessoires
6407531,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden > Freizeithemden & Shirts,5,1,6407531,Kleidung & Accessoires
6407532,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden > Poloshirts,5,1,6407532,Kleidung & Accessoires
6407533,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden > T-Shirts,5,1,6407533,Kleidung & Accessoires
6407311,Kleidung & Accessoires > Herren > Herrenmode > Unterwäsche,4,1,6407311,Kleidung & Accessoires
6407312,Kleidung & Accessoires > Herren > Herrenschuhe,3,1,6407312,Kleidung & Accessoires
6407313,Kleidung & Accessoires > Herren > Herrenschuhe > Hausschuhe,4,1,6407313,Kleidung & Accessoires
6407314,Kleidung & Accessoires > Herren > Herrenschuhe > Sandalen,4,1,6407314,Kleidung & Accessoires
6407315,Kleidung & Accessoires > Herren > Herrenschuhe > Sneaker,4,1,6407315,Kleidung & Accessoires
6407316,Kleidung & Accessoires > Herren > Herrenschuhe > Stiefel,4,1,6407316,Kleidung & Accessoires
6488214,Kleidung & Accessoires > Herren > Hosen,3,1,6488214,Kleidung & Accessoires
6488299,Kleidung & Accessoires > Herren > Hosen > Cargohosen,4,1,6488299,Kleidung & Accessoires
6488301,Kleidung & Accessoires > Herren > Hosen > Jogginghosen,4,1,6488301,Kleidung & Accessoires
6488303,Kleidung & Accessoires > Herren > Hosen > Trainingshosen,4,1,6488303,Kleidung & Accessoires
6488305,Kleidung & Accessoires > Herren > Jacken & Mäntel,3,1,6488305,Kleidung & Accessoires
6488307,Kleidung & Accessoires > Herren > Jacken & Mäntel > Mäntel,4,1,6488307,Kleidung & Accessoires
6488215,Kleidung & Accessoires > Herren > Poloshirts,3,1,6488215,Kleidung & Accessoires
6488212,Kleidung & Accessoires > Herren > Socken,3,1,6488212,Kleidung & Accessoires
6488216,Kleidung & Accessoires > Herren > Sweatshirts & Hoodies,3,1,6488216,Kleidung & Accessoires
6407317,Kleidung & Accessoires > Herren > Unterwäsche,3,1,6407317,Kleidung & Accessoires
6407318,Kleidung & Accessoires > Herren > Unterwäsche > Boxershorts,4,1,6407318,Kleidung & Accessoires
6488309,Kleidung & Accessoires > Herren > Unterwäsche > Boxershorts & Slips,4,1,6488309,Kleidung & Accessoires
6406952,Kleidung & Accessoires > Herren-Accessoires,2,1,6406952,Kleidung & Accessoires
6406953,Kleidung & Accessoires > Herren-Accessoires > Gürtel,3,1,6406953,Kleidung & Accessoires
6488217,Kleidung & Accessoires > Herren-T-Shirts & Hemden,2,1,6488217,Kleidung & Accessoires
6488218,Kleidung & Accessoires > Herren-T-Shirts & Hemden > Poloshirts,3,1,6488218,Kleidung & Accessoires
6406954,Kleidung & Accessoires > Herrenmode,2,1,6406954,Kleidung & Accessoires
6407319,Kleidung & Accessoires > Herrenmode > Hemden,3,1,6407319,Kleidung & Accessoires
6407320,Kleidung & Accessoires > Herrenmode > Hemden > Freizeithemden,4,1,6407320,Kleidung & Accessoires
6406955,Kleidung & Accessoires > Herrenmode > Hosen,3,1,6406955,Kleidung & Accessoires
6407321,Kleidung & Accessoires > Herrenmode > Hosen > Cargohosen,4,1,6407321,Kleidung & Accessoires
6488366,Kleidung & Accessoires > Herrenmode > Jacken & Mäntel,3,1,6488366,Kleidung & Accessoires
6488368,Kleidung & Accessoires > Herrenmode > Jacken & Mäntel > Jeansjacken,4,1,6488368,Kleidung & Accessoires
6406956,Kleidung & Accessoires > Herrenmode > Jeans,3,1,6406956,Kleidung & Accessoires
6488227,Kleidung & Accessoires > Herrenmode > Pullover & Strickwaren,3,1,6488227,Kleidung & Accessoires
6488315,Kleidung & Accessoires > Herrenmode > Shirts & Hemden,3,1,6488315,Kleidung & Accessoires
6488471,Kleidung & Accessoires > Herrenmode > Shirts & Hemden > Langarmshirts,4,1,6488471,Kleidung & Accessoires
6488317,Kleidung & Accessoires > Herrenmode > Shirts & Hemden > Poloshirts,4,1,6488317,Kleidung & Accessoires
6406957,Kleidung & Accessoires > Herrenmode > T-Shirts,3,1,6406957,Kleidung & Accessoires
6407322,Kleidung & Accessoires > Herrenmode > Unterwäsche,3,1,6407322,Kleidung & Accessoires
6407323,Kleidung & Accessoires > Herrenmode > Unterwäsche > Boxershorts,4,1,6407323,Kleidung & Accessoires
6488168,Kleidung & Accessoires > Hosen,2,1,6488168,Kleidung & Accessoires
6488219,Kleidung & Accessoires > Hosen > Cargohosen,3,1,6488219,Kleidung & Accessoires
6488364,Kleidung & Accessoires > Hosen > Jeans,3,1,6488364,Kleidung & Accessoires
6488394,Kleidung & Accessoires > Hosen > Leggings,3,1,6488394,Kleidung & Accessoires
6488169,Kleidung & Accessoires > Jacken,2,1,6488169,Kleidung & Accessoires
6488170,Kleidung & Accessoires > Jacken & Mäntel,2,1,6488170,Kleidung & Accessoires
6488469,Kleidung & Accessoires > Jacken > Daunenjacken,3,1,6488469,Kleidung & Accessoires
6488388,Kleidung & Accessoires > Jacken > Jeansjacken,3,1,6488388,Kleidung & Accessoires
6407534,Kleidung & Accessoires > Kinder,2,1,6407534,Kleidung & Accessoires
6488220,Kleidung & Accessoires > Kinder > Hosen,3,1,6488220,Kleidung & Accessoires
6488221,Kleidung & Accessoires > Kinder > Hosen > Schneehosen,4,1,6488221,Kleidung & Accessoires
6407535,Kleidung & Accessoires > Kinder > Jungen,3,1,6407535,Kleidung & Accessoires
6407536,Kleidung & Accessoires > Kinder > Jungen > Mode für Jungen,4,1,6407536,Kleidung & Accessoires
6407537,"Kleidung & Accessoires > Kinder > Jungen > Mode für Jungen > T-Shirts, Polos & Hemden",5,1,6407537,Kleidung & Accessoires
6407538,Kleidung & Accessoires > Kinder > Unisex für Kinder,3,1,6407538,Kleidung & Accessoires
6407539,Kleidung & Accessoires > Kinder > Unisex für Kinder > Unisex-Mode,4,1,6407539,Kleidung & Accessoires
6407540,Kleidung & Accessoires > Kinder > Unisex für Kinder > Unisex-Mode > Kapuzenpullover & Sweatshirts,5,1,6407540,Kleidung & Accessoires
6488225,Kleidung & Accessoires > Kinderkleidung,2,1,6488225,Kleidung & Accessoires
6488226,Kleidung & Accessoires > Kinderkleidung > T-Shirts & Tops,3,1,6488226,Kleidung & Accessoires
6407324,Kleidung & Accessoires > Kostüme & Verkleidungen,2,1,6407324,Kleidung & Accessoires
6407325,Kleidung & Accessoires > Kostüme & Verkleidungen > Kostüme,3,1,6407325,Kleidung & Accessoires
6407326,Kleidung & Accessoires > Kostüme & Verkleidungen > Kostüme > 70er & 80er Jahre Kostüme,4,1,6407326,Kleidung & Accessoires
6488390,Kleidung & Accessoires > Nachtwäsche & Homewear,2,1,6488390,Kleidung & Accessoires
6488392,Kleidung & Accessoires > Nachtwäsche & Homewear > Nachthemden,3,1,6488392,Kleidung & Accessoires
6488465,Kleidung & Accessoires > Nachtwäsche & Homewear > Schlafanzüge,3,1,6488465,Kleidung & Accessoires
6488432,Kleidung & Accessoires > Pullover,2,1,6488432,Kleidung & Accessoires
6488434,Kleidung & Accessoires > Pullover > Sweatshirts,3,1,6488434,Kleidung & Accessoires
6488409,Kleidung & Accessoires > Schuhe & Zubehör,2,1,6488409,Kleidung & Accessoires
6488411,Kleidung & Accessoires > Schuhe & Zubehör > Schuhe,3,1,6488411,Kleidung & Accessoires
6488413,Kleidung & Accessoires > Schuhe & Zubehör > Schuhe > Stiefeletten,4,1,6488413,Kleidung & Accessoires
6488404,Kleidung & Accessoires > Shirts,2,1,6488404,Kleidung & Accessoires
6488445,Kleidung & Accessoires > Shirts > Langarmshirts,3,1,6488445,Kleidung & Accessoires
6488442,Kleidung & Accessoires > Shirts > Poloshirts,3,1,6488442,Kleidung & Accessoires
6488405,Kleidung & Accessoires > Shirts > T-Shirts,3,1,6488405,Kleidung & Accessoires
6407327,Kleidung & Accessoires > Spezielle Anlässe,2,1,6407327,Kleidung & Accessoires
6407328,Kleidung & Accessoires > Spezielle Anlässe > Erotik,3,1,6407328,Kleidung & Accessoires
6407329,Kleidung & Accessoires > Spezielle Anlässe > Erotik > Kostüme für Damen,4,1,6407329,Kleidung & Accessoires
6407541,Kleidung & Accessoires > Spezielle Anlässe > Kostüme & Verkleidungen,3,1,6407541,Kleidung & Accessoires
6407542,Kleidung & Accessoires > Spezielle Anlässe > Kostüme & Verkleidungen > Kostüme,4,1,6407542,Kleidung & Accessoires
6407543,Kleidung & Accessoires > Spezielle Anlässe > Kostüme & Verkleidungen > Kostüme > Baby- & Kleinkinderkostüme,5,1,6407543,Kleidung & Accessoires
6407544,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode,3,1,6407544,Kleidung & Accessoires
6407545,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires,4,1,6407545,Kleidung & Accessoires
6407546,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires > Geldbörsen & Etuis,5,1,6407546,Kleidung & Accessoires
6407547,"Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires > Krawatten, -schals & Fliegen",5,1,6407547,Kleidung & Accessoires
6407548,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Herren,4,1,6407548,Kleidung & Accessoires
6407549,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Herren > Pullover & Strickjacken,5,1,6407549,Kleidung & Accessoires
6488451,Kleidung & Accessoires > Strümpfe & Socken,2,1,6488451,Kleidung & Accessoires
6488453,Kleidung & Accessoires > Strümpfe & Socken > Strumpfhosen,3,1,6488453,Kleidung & Accessoires
6488222,Kleidung & Accessoires > Taschen,2,1,6488222,Kleidung & Accessoires
6488420,Kleidung & Accessoires > Taschen > Koffer & Reisegepäck,3,1,6488420,Kleidung & Accessoires
6488422,Kleidung & Accessoires > Taschen > Koffer & Reisegepäck > Koffer & Zubehör,4,1,6488422,Kleidung & Accessoires
6488424,Kleidung & Accessoires > Taschen > Koffer & Reisegepäck > Koffer & Zubehör > Koffer,5,1,6488424,Kleidung & Accessoires
6488426,Kleidung & Accessoires > Taschen > Koffer & Reisegepäck > Koffer & Zubehör > Koffer > Trolleys,6,1,6488426,Kleidung & Accessoires
6488428,Kleidung & Accessoires > Taschen > Koffer & Reisegepäck > Reisetaschen,4,1,6488428,Kleidung & Accessoires
6488223,Kleidung & Accessoires > Taschen > Reisetaschen & Weekender,3,1,6488223,Kleidung & Accessoires
6488374,Kleidung & Accessoires > Trachten,2,1,6488374,Kleidung & Accessoires
6488376,Kleidung & Accessoires > Trachten > Dirndl-BHs,3,1,6488376,Kleidung & Accessoires
6488415,Kleidung & Accessoires > Umstandsmoden,2,1,6488415,Kleidung & Accessoires
6488417,Kleidung & Accessoires > Umstandsmoden > Umstandsnachtwäsche,3,1,6488417,Kleidung & Accessoires
6488448,Kleidung & Accessoires > Umstandsmoden > Umstandsoberteile,3,1,6488448,Kleidung & Accessoires
6488378,Kleidung & Accessoires > Unterwäsche & Dessous,2,1,6488378,Kleidung & Accessoires
6488458,Kleidung & Accessoires > Unterwäsche & Dessous > BHs,3,1,6488458,Kleidung & Accessoires
6488459,Kleidung & Accessoires > Unterwäsche & Dessous > BHs > Bustiers,4,1,6488459,Kleidung & Accessoires
6488380,Kleidung & Accessoires > Unterwäsche & Dessous > Unterhosen,3,1,6488380,Kleidung & Accessoires
6488443,Kleidung & Accessoires > Unterwäsche & Dessous > Unterhosen > Boxershorts,4,1,6488443,Kleidung & Accessoires
6488435,Kleidung & Accessoires > Unterwäsche & Dessous > Unterhosen > Slips,4,1,6488435,Kleidung & Accessoires
6488382,Kleidung & Accessoires > Unterwäsche & Dessous > Unterhosen > Strings,4,1,6488382,Kleidung & Accessoires
6488396,Kleidung & Accessoires > Verkleidungen,2,1,6488396,Kleidung & Accessoires
6488407,Kleidung & Accessoires > Verkleidungen > Kostüme,3,1,6488407,Kleidung & Accessoires
6488398,Kleidung & Accessoires > Verkleidungen > Kostümzubehör,3,1,6488398,Kleidung & Accessoires
6488400,Kleidung & Accessoires > Verkleidungen > Kostümzubehör > Kostümgürtel,4,1,6488400,Kleidung & Accessoires
6488430,Kleidung & Accessoires > Verkleidungen > Kostümzubehör > Kostümstrumpfhosen,4,1,6488430,Kleidung & Accessoires
6488171,Kleidung & Accessoires > Westen,2,1,6488171,Kleidung & Accessoires
6406709,Koffer & Gepäck,1,1,6406709,Koffer & Gepäck
6406710,Koffer & Gepäck > Koffer,2,1,6406710,Koffer & Gepäck
6406711,Koffer & Reisegepäck,1,1,6406711,Koffer & Reisegepäck
6406712,Koffer & Reisegepäck > Koffer,2,1,6406712,Koffer & Reisegepäck
6406713,Koffer & Reisegepäck > Koffer & Trolleys,2,1,6406713,Koffer & Reisegepäck
6467126,Körperpflege & Gesundheit,1,1,6467126,Körperpflege & Gesundheit
6467407,Körperpflege & Gesundheit > Gehhilfen,2,1,6467407,Körperpflege & Gesundheit
6467408,Körperpflege & Gesundheit > Gehhilfen > Rollatoren,3,1,6467408,Körperpflege & Gesundheit
6467424,Körperpflege & Gesundheit > Gehhilfen > Rollstuhl-Zubehör,3,1,6467424,Körperpflege & Gesundheit
6467268,Körperpflege & Gesundheit > Hautpflege,2,1,6467268,Körperpflege & Gesundheit
6467441,Körperpflege & Gesundheit > Hygiene,2,1,6467441,Körperpflege & Gesundheit
6467442,Körperpflege & Gesundheit > Hygiene > Damenhygiene,3,1,6467442,Körperpflege & Gesundheit
6467443,Körperpflege & Gesundheit > Hygiene > Damenhygiene > Periodenunterwäsche,4,1,6467443,Körperpflege & Gesundheit
6467127,Körperpflege & Gesundheit > Nagelpflege,2,1,6467127,Körperpflege & Gesundheit
6467128,Körperpflege & Gesundheit > Nagelpflege > Nageltattoos,3,1,6467128,Körperpflege & Gesundheit
6467154,Körperpflege & Gesundheit > Rasierer & Rasierzubehör,2,1,6467154,Körperpflege & Gesundheit
6467155,Körperpflege & Gesundheit > Rasierer & Rasierzubehör > Rasierer,3,1,6467155,Körperpflege & Gesundheit
6467156,Körperpflege & Gesundheit > Rasierer & Rasierzubehör > Rasierer > Rasiermesser,4,1,6467156,Körperpflege & Gesundheit
6406714,Kostüme & Verkleidungen,1,1,6406714,Kostüme & Verkleidungen
6406715,Kostüme & Verkleidungen > Damen-Kostüme,2,1,6406715,Kostüme & Verkleidungen
6406958,Kostüme & Verkleidungen > Herrenkostüme,2,1,6406958,Kostüme & Verkleidungen
6406959,Kostüme & Verkleidungen > Herrenkostüme > Hemden & Oberteile,3,1,6406959,Kostüme & Verkleidungen
6406960,Kostüme & Verkleidungen > Historische & Fantasy-Kostüme,2,1,6406960,Kostüme & Verkleidungen
6406961,Kostüme & Verkleidungen > Historische & Fantasy-Kostüme > Piraten & Seefahrer,3,1,6406961,Kostüme & Verkleidungen
6406716,Kostüme & Verkleidungen > Kinder-Kostüme,2,1,6406716,Kostüme & Verkleidungen
6406717,Kostüme & Verkleidungen > Kinderkostüme,2,1,6406717,Kostüme & Verkleidungen
6406718,Kostüme & Verkleidungen > Kostümzubehör,2,1,6406718,Kostüme & Verkleidungen
6406719,Küche & Haushalt,1,1,6406719,Küche & Haushalt
6406962,Küche & Haushalt > Aufbewahrung & Organisation,2,1,6406962,Küche & Haushalt
6406963,Küche & Haushalt > Aufbewahrung & Organisation > Schubladenteiler,3,1,6406963,Küche & Haushalt
6406966,Küche & Haushalt > Geschirr,2,1,6406966,Küche & Haushalt
6406964,Küche & Haushalt > Geschirr & Besteck,2,1,6406964,Küche & Haushalt
6406965,Küche & Haushalt > Geschirr & Besteck > Gläser,3,1,6406965,Küche & Haushalt
6406967,Küche & Haushalt > Geschirr > Glas-Sets,3,1,6406967,Küche & Haushalt
6406968,Küche & Haushalt > Gläser,2,1,6406968,Küche & Haushalt
6406969,Küche & Haushalt > Gläser > Kaffeegläser,3,1,6406969,Küche & Haushalt
6407330,Küche & Haushalt > Kleingeräte Küche,2,1,6407330,Küche & Haushalt
6407331,Küche & Haushalt > Kleingeräte Küche > Wassersprudler & Zubehör,3,1,6407331,Küche & Haushalt
6407332,Küche & Haushalt > Kleingeräte Küche > Wassersprudler & Zubehör > CO2-Zylinder,4,1,6407332,Küche & Haushalt
6407333,Küche & Haushalt > Kochen & Genießen,2,1,6407333,Küche & Haushalt
