category_id,breadcrumb,kaufland_category_id,match_method,match_key
6554575,Haushaltsgeräte > Kleingeräte Küche > Küchenmaschinen,10331,suffix_1,Küchenmaschinen
6554576,Haushaltsgeräte > Kleingeräte Küche > Mikrowellen,10411,suffix_1,Mikrowellen
6554580,Haushaltsgeräte > Kleingeräte Küche > Nudelmaschinen,10231,suffix_1,Nudelmaschinen
6554582,Haushaltsgeräte > Kleingeräte Küche > Popcornmaschinen,9991,suffix_1,Popcornmaschinen
6554583,Haushaltsgeräte > Kleingeräte Küche > Raclettes,10091,suffix_1,Raclettes
6554584,Haushaltsgeräte > Kleingeräte Küche > Reiskocher,10111,suffix_1,Reiskocher
6554587,Haushaltsgeräte > Kleingeräte Küche > Schnellkochtöpfe,11841,suffix_1,Schnellkochtöpfe
6554588,Haushaltsgeräte > Kleingeräte Küche > Schokoladenbrunnen,10041,suffix_1,Schokoladenbrunnen
6554592,Haushaltsgeräte > Kleingeräte Küche > Stabmixer,11111,suffix_1,Stabmixer
6554593,Haushaltsgeräte > Kleingeräte Küche > Standmixer,11101,suffix_1,Standmixer
6554594,Haushaltsgeräte > Kleingeräte Küche > Toaster,10071,suffix_1,Toaster
6554595,Haushaltsgeräte > Kleingeräte Küche > Waffeleisen,10101,suffix_1,Waffeleisen
6554597,Haushaltsgeräte > Kleingeräte Küche > Wasserkocher,10311,suffix_1,Wasserkocher
6554603,Haushaltsgeräte > Kleingeräte Küche > Zuckerwattemaschinen,68929,suffix_1,Zuckerwattemaschinen
6559346,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Ventilatoren & Luftbehandlung > Deckenventilatoren,41871,suffix_1,Deckenventilatoren
6559349,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Ventilatoren & Luftbehandlung > Luftbefeuchter,31951,suffix_1,Luftbefeuchter
6559351,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Ventilatoren & Luftbehandlung > Luftreiniger,31971,suffix_1,Luftreiniger
6554610,Haushaltsgeräte > Sonstige > Rauchmelder,29981,suffix_1,Rauchmelder
6554616,Haushaltsgeräte > Sonstige > Zeitschaltuhren,58281,suffix_1,Zeitschaltuhren
6551310,Haushaltsgeräte > Staubsauger & Zubehör,32001,suffix_1,Staubsauger & Zubehör
6554622,Haushaltsgeräte > Staubsauger & Zubehör > Staubsaugerbeutel,22691,suffix_1,Staubsaugerbeutel
6554634,Haushaltsgeräte > Waschmaschinen & Trockner > Waschmaschinen,34101,suffix_1,Waschmaschinen
6554637,Haushaltsgeräte > Waschmaschinen & Trockner > Waschtrockner,69319,suffix_1,Waschtrockner
6554638,Haustierbedarf > Fische & Aquarien > Aquarien,44171,suffix_1,Aquarien
6554649,Haustierbedarf > Fische & Aquarien > Futterautomaten,69645,suffix_1,Futterautomaten
6554652,Haustierbedarf > Fische & Aquarien > Luftpumpen,15181,suffix_1,Luftpumpen
6554655,Haustierbedarf > Fische & Aquarien > Pflanzen,24421,suffix_1,Pflanzen
6554666,Haustierbedarf > Hunde > Decken,4861,suffix_1,Decken
6554672,Haustierbedarf > Hunde > Hundefutter,50221,suffix_1,Hundefutter
6554673,Haustierbedarf > Hunde > Hundehütten,50111,suffix_1,Hundehütten
6554682,Haustierbedarf > Hunde > Kostüme,20701,suffix_1,Kostüme
6559374,Haustierbedarf > Hunde > Training & Gehorsamkeit > Clicker,50081,suffix_1,Clicker
6559377,Haustierbedarf > Hunde > Training & Gehorsamkeit > Maulkörbe,50191,suffix_1,Maulkörbe
6559378,Haustierbedarf > Hunde > Training & Gehorsamkeit > Pfeifen,23361,suffix_1,Pfeifen
6559385,Haustierbedarf > Hunde > Transport & Reisen > Buggys,10871,suffix_1,Buggys
6554704,Haustierbedarf > Katzen > Katzenfutter,50601,suffix_1,Katzenfutter
6554706,Haustierbedarf > Katzen > Katzenklappen,50581,suffix_1,Katzenklappen
6554708,Haustierbedarf > Katzen > Katzensnacks,50641,suffix_1,Katzensnacks
6554709,Haustierbedarf > Katzen > Katzenstreu,51531,suffix_1,Katzenstreu
6554710,Haustierbedarf > Katzen > Katzentoiletten,50571,suffix_1,Katzentoiletten
6554735,Haustierbedarf > Reptilien > Luftbefeuchter,31951,suffix_1,Luftbefeuchter
6554738,Haustierbedarf > Reptilien > Pflanzen,24421,suffix_1,Pflanzen
6554741,Haustierbedarf > Reptilien > Terrarien,44191,suffix_1,Terrarien
6559434,Heimwerker > Bad & Küche > Bad > Dampfduschen,28321,suffix_1,Dampfduschen
6563042,"Heimwerker > Bad & Küche > Bad > Duschen, Badewannen & Teile > Badewannen",43411,suffix_1,Badewannen
6563052,"Heimwerker > Bad & Küche > Bad > Duschen, Badewannen & Teile > Duschschläuche",28351,suffix_1,Duschschläuche
6563054,"Heimwerker > Bad & Küche > Bad > Duschen, Badewannen & Teile > Duschwannen",28371,suffix_1,Duschwannen
6563060,Heimwerker > Bad & Küche > Bad > Waschbecken & Waschtische > Waschbecken,28421,suffix_1,Waschbecken
6563063,Heimwerker > Bad & Küche > Bad > Waschbecken & Waschtische > Waschtische,69207,suffix_1,Waschtische
6563065,"Heimwerker > Bad & Küche > Bad > WCs, Bidets & Teile > Bidets",28411,suffix_1,Bidets
6563066,"Heimwerker > Bad & Küche > Bad > WCs, Bidets & Teile > WC-Sitze",57311,suffix_1,WC-Sitze
6563068,"Heimwerker > Bad & Küche > Bad > WCs, Bidets & Teile > WCs",28431,suffix_1,WCs
6559439,Heimwerker > Bad & Küche > Küche > Küchenarmaturen,45831,suffix_1,Küchenarmaturen
6554760,Heimwerker > Baustoffe & Holz > Bauschaum,28581,suffix_1,Bauschaum
6559459,"Heimwerker > Baustoffe & Holz > Wandverkleidung, Leisten & Außenverkleidung > Vordächer",67251,suffix_1,Vordächer
6559461,"Heimwerker > Baustoffe & Holz > Wandverkleidung, Leisten & Außenverkleidung > Zierleisten",17531,suffix_1,Zierleisten
6554782,Heimwerker > Bodenbeläge & Fliesen > Parkett,29381,suffix_1,Parkett
6554793,Heimwerker > Eisenwaren > Briefkästen,5181,suffix_1,Briefkästen
6559484,"Heimwerker > Eisenwaren > Nägel, Schrauben & Befestigung > Dübel",29691,suffix_1,Dübel
6559486,"Heimwerker > Eisenwaren > Nägel, Schrauben & Befestigung > Muttern",29761,suffix_1,Muttern
6559487,"Heimwerker > Eisenwaren > Nägel, Schrauben & Befestigung > Nägel",29771,suffix_1,Nägel
6559488,"Heimwerker > Eisenwaren > Nägel, Schrauben & Befestigung > Nieten",29781,suffix_1,Nieten
6559489,"Heimwerker > Eisenwaren > Nägel, Schrauben & Befestigung > Schrauben",29811,suffix_1,Schrauben
6559492,"Heimwerker > Eisenwaren > Nägel, Schrauben & Befestigung > Unterlegscheiben",29871,suffix_1,Unterlegscheiben
6559498,"Heimwerker > Elektromaterial > Elektrische Kabel, Leitungen & Zubehör > Kabelbinder",30091,suffix_1,Kabelbinder
6559524,Heimwerker > Elektromaterial > Verlängerungskabel & Zubehör > Verlängerungskabel,58311,suffix_1,Verlängerungskabel
6559539,Heimwerker > Erneuerbare Energie > Windenergie > Windkraftanlagen,69756,suffix_1,Windkraftanlagen
6559548,"Heimwerker > Farben, Tapeten & Zubehör > Farben, Beizen & Lacke > Holzwachse",37071,suffix_1,Holzwachse
6559551,"Heimwerker > Farben, Tapeten & Zubehör > Farben, Beizen & Lacke > Lacke",28721,suffix_1,Lacke
6559560,"Heimwerker > Farben, Tapeten & Zubehör > Farbsprühsysteme & -Zubehör > Farbroller",28731,suffix_1,Farbroller
6559568,"Heimwerker > Farben, Tapeten & Zubehör > Farbsprühsysteme & -Zubehör > Schläuche",68900,suffix_1,Schläuche
6559583,"Heimwerker > Farben, Tapeten & Zubehör > Tapeten, Werkzeuge & Zubehör > Fototapeten",28881,suffix_1,Fototapeten
6559585,"Heimwerker > Farben, Tapeten & Zubehör > Tapeten, Werkzeuge & Zubehör > Tapeten",28771,suffix_1,Tapeten
6559589,"Heimwerker > Fenster, Türen & Treppen > Fenster & Fensterbeschläge > Fenster",43441,suffix_1,Fenster
6559590,"Heimwerker > Fenster, Türen & Treppen > Fenster & Fensterbeschläge > Fensterbänke",29061,suffix_1,Fensterbänke
6559597,"Heimwerker > Fenster, Türen & Treppen > Fenster & Fensterbeschläge > Kellerfenster",29111,suffix_1,Kellerfenster
6559607,"Heimwerker > Fenster, Türen & Treppen > Treppen & Geländer > Treppen",69204,suffix_1,Treppen
6559615,"Heimwerker > Fenster, Türen & Treppen > Türen & Türbeschläge > Türen",43461,suffix_1,Türen
6559616,"Heimwerker > Fenster, Türen & Treppen > Türen & Türbeschläge > Türklingelanlagen",43481,suffix_1,Türklingelanlagen
6559621,"Heimwerker > Fenster, Türen & Treppen > Türen & Türbeschläge > Türschließer",29331,suffix_1,Türschließer
6559625,"Heimwerker > Heizen, Klima & Sanitär > Heizungs- & Klimaanlagen-Teile & -Zubehör > Auffangwannen",35091,suffix_1,Auffangwannen
6559627,"Heimwerker > Heizen, Klima & Sanitär > Heizungs- & Klimaanlagen-Teile & -Zubehör > Druckregler",35061,suffix_1,Druckregler
6559640,"Heimwerker > Heizen, Klima & Sanitär > Heizungs- & Klimaanlagen-Teile & -Zubehör > Kreiselpumpen",69626,suffix_1,Kreiselpumpen
6559644,"Heimwerker > Heizen, Klima & Sanitär > Heizungs- & Klimaanlagen-Teile & -Zubehör > Luftreiniger",31971,suffix_1,Luftreiniger
6559645,"Heimwerker > Heizen, Klima & Sanitär > Heizungs- & Klimaanlagen-Teile & -Zubehör > Lüftungsgitter",67421,suffix_1,Lüftungsgitter
6559658,"Heimwerker > Heizen, Klima & Sanitär > Heizungs- & Klimakomponenten > Kondensatoren",43191,suffix_1,Kondensatoren
6559659,"Heimwerker > Heizen, Klima & Sanitär > Heizungs- & Klimakomponenten > Lüftungsanlagen",69835,suffix_1,Lüftungsanlagen
6559663,"Heimwerker > Heizen, Klima & Sanitär > Heizungs- & Klimasysteme > Fußbodenheizungen",69283,suffix_1,Fußbodenheizungen
6559664,"Heimwerker > Heizen, Klima & Sanitär > Heizungs- & Klimasysteme > Heizkörper",67011,suffix_1,Heizkörper
6559669,"Heimwerker > Heizen, Klima & Sanitär > Heizungs- & Klimasysteme > Wärmepumpen",70148,suffix_1,Wärmepumpen
6559683,"Heimwerker > Heizen, Klima & Sanitär > Kamine, Öfen & Zubehör > Kaminbestecke",34311,suffix_1,Kaminbestecke
6559684,"Heimwerker > Heizen, Klima & Sanitär > Kamine, Öfen & Zubehör > Kamine",47451,suffix_1,Kamine
6559694,"Heimwerker > Heizen, Klima & Sanitär > Warmwassergeräte > Durchlauferhitzer",66651,suffix_1,Durchlauferhitzer
6559696,"Heimwerker > Heizen, Klima & Sanitär > Warmwassergeräte > Tauchsieder",10181,suffix_1,Tauchsieder
6559697,"Heimwerker > Heizen, Klima & Sanitär > Warmwassergeräte > Warmwasserspeicher",69425,suffix_1,Warmwasserspeicher
6559700,"Heimwerker > Heizen, Klima & Sanitär > Wasser > Fittings",69662,suffix_1,Fittings
6559703,"Heimwerker > Heizen, Klima & Sanitär > Wasser > Rohre",66571,suffix_1,Rohre
6559705,"Heimwerker > Heizen, Klima & Sanitär > Wasser > Ventile",43271,suffix_1,Ventile
6554842,Heimwerker > Leisten & Zierwerk > Stuckleisten,67091,suffix_1,Stuckleisten
6554849,Heimwerker > Schrankbeschläge & -teile > Scharniere,58851,suffix_1,Scharniere
6554857,"Heimwerker > Schwimmbecken, Saunen & Außenwhirlpools > Gartenduschen",25941,suffix_1,Gartenduschen
6559731,"Heimwerker > Schwimmbecken, Saunen & Außenwhirlpools > Wasserpflegeprodukte & -tester > Thermometer",10961,suffix_1,Thermometer
6551347,Heimwerker > Sicherheitstechnik,27821,suffix_1,Sicherheitstechnik
6554873,Heimwerker > Sicherheitstechnik > Alarmanlagen,29911,suffix_2,Sicherheitstechnik > Alarmanlagen
6554879,Heimwerker > Sicherheitstechnik > Glasbruchmelder,29961,suffix_2,Sicherheitstechnik > Glasbruchmelder
6554895,Heimwerker > Sicherheitstechnik > Tresore,56741,suffix_2,Sicherheitstechnik > Tresore
6554898,Heimwerker > Sicherheitstechnik > Türsprechanlagen,30011,suffix_2,Sicherheitstechnik > Türsprechanlagen
6554899,Heimwerker > Sicherheitstechnik > Vorhängeschlösser,30001,suffix_1,Vorhängeschlösser
6554901,Heimwerker > Sicherheitstechnik > Zeitschaltuhren,58281,suffix_1,Zeitschaltuhren
6554907,Heimwerker > Überwachungstechnik > Überwachungskameras,30021,suffix_1,Überwachungskameras
6554910,Heimwerker > Werkstattausrüstung > Arbeitsleuchten,29591,suffix_1,Arbeitsleuchten
6554913,Heimwerker > Werkstattausrüstung > Leitern,27891,suffix_1,Leitern
6554914,Heimwerker > Werkstattausrüstung > Nass- & Trockensauger,33931,suffix_1,Nass- & Trockensauger
6554916,Heimwerker > Werkstattausrüstung > Schleifpapier,32241,suffix_1,Schleifpapier
6554919,Heimwerker > Werkstattausrüstung > Werkbänke,31011,suffix_1,Werkbänke
6554922,Heimwerker > Werkstattausrüstung > Werkstattwagen,30831,suffix_1,Werkstattwagen
6559751,Heimwerker > Werkstattausrüstung > Werkzeugkoffer & Lagersysteme > Werkzeugkoffer,30781,suffix_1,Werkzeugkoffer
6559752,Heimwerker > Werkstattausrüstung > Werkzeugkoffer & Lagersysteme > Werkzeugschränke,58301,suffix_1,Werkzeugschränke
6559755,Heimwerker > Werkzeuge > Arbeitskleidung & Arbeitsschutz > Feuerlöscher,29941,suffix_1,Feuerlöscher
6559759,Heimwerker > Werkzeuge > Arbeitskleidung & Arbeitsschutz > Schutzbrillen,33861,suffix_1,Schutzbrillen
6559776,Heimwerker > Werkzeuge > Druckluftgeräte & Kompressoren > Kompressoren,31131,suffix_1,Kompressoren
6559793,Heimwerker > Werkzeuge > Elektrowerkzeug- & Druckluftgerät-Zubehör > Sägeblätter,58881,suffix_1,Sägeblätter
6563103,Heimwerker > Werkzeuge > Elektrowerkzeug- & Druckluftgerät-Zubehör > Schleifmittel > Schleifbänder,32261,suffix_1,Schleifbänder
6563111,Heimwerker > Werkzeuge > Elektrowerkzeug- & Druckluftgerät-Zubehör > Schleifmittel > Topfbürsten,32231,suffix_1,Topfbürsten
6559800,Heimwerker > Werkzeuge > Elektrowerkzeuge > Akkuschrauber,31241,suffix_1,Akkuschrauber
6559802,Heimwerker > Werkzeuge > Elektrowerkzeuge > Bohrmaschinen,43501,suffix_1,Bohrmaschinen
6559807,Heimwerker > Werkzeuge > Elektrowerkzeuge > Heißklebepistolen,62331,suffix_1,Heißklebepistolen
6559808,Heimwerker > Werkzeuge > Elektrowerkzeuge > Heißluftpistolen,31121,suffix_3,Werkzeuge > Elektrowerkzeuge > Heißluftpistolen
6559809,Heimwerker > Werkzeuge > Elektrowerkzeuge > Hobel,61581,suffix_1,Hobel
6559813,Heimwerker > Werkzeuge > Elektrowerkzeuge > Rotationswerkzeuge,31151,suffix_3,Werkzeuge > Elektrowerkzeuge > Rotationswerkzeuge
6559815,Heimwerker > Werkzeuge > Elektrowerkzeuge > Sägen,31101,suffix_3,Werkzeuge > Elektrowerkzeuge > Sägen
6563112,Heimwerker > Werkzeuge > Elektrowerkzeuge > Sägen > Bandsägen,32361,suffix_3,Elektrowerkzeuge > Sägen > Bandsägen
6563113,Heimwerker > Werkzeuge > Elektrowerkzeuge > Sägen > Betonsägen,32371,suffix_3,Elektrowerkzeuge > Sägen > Betonsägen
6563114,Heimwerker > Werkzeuge > Elektrowerkzeuge > Sägen > Dekupiersägen,32381,suffix_3,Elektrowerkzeuge > Sägen > Dekupiersägen
6563117,Heimwerker > Werkzeuge > Elektrowerkzeuge > Sägen > Kappsägen,32401,suffix_3,Elektrowerkzeuge > Sägen > Kappsägen
6563118,Heimwerker > Werkzeuge > Elektrowerkzeuge > Sägen > Kreissägen,32301,suffix_3,Elektrowerkzeuge > Sägen > Kreissägen
6563119,Heimwerker > Werkzeuge > Elektrowerkzeuge > Sägen > Säbelsägen,32461,suffix_3,Elektrowerkzeuge > Sägen > Säbelsägen
6563120,Heimwerker > Werkzeuge > Elektrowerkzeuge > Sägen > Stichsägen,32471,suffix_3,Elektrowerkzeuge > Sägen > Stichsägen
6563121,Heimwerker > Werkzeuge > Elektrowerkzeuge > Sägen > Tischkreissägen,32351,suffix_1,Tischkreissägen
6559816,Heimwerker > Werkzeuge > Elektrowerkzeuge > Schlagbohrmaschinen,32051,suffix_1,Schlagbohrmaschinen
6559817,Heimwerker > Werkzeuge > Elektrowerkzeuge > Schlagschrauber,31321,suffix_1,Schlagschrauber
6559818,Heimwerker > Werkzeuge > Elektrowerkzeuge > Schleifmaschinen,43511,suffix_1,Schleifmaschinen
6559823,Heimwerker > Werkzeuge > Elektrowerkzeuge > Tacker,23101,suffix_1,Tacker
6559826,Heimwerker > Werkzeuge > Elektrowerkzeuge > Winkelschleifer,32211,suffix_1,Winkelschleifer
6554935,Heimwerker > Werkzeuge > Handwerkzeuge,31041,suffix_2,Werkzeuge > Handwerkzeuge
6559829,Heimwerker > Werkzeuge > Handwerkzeuge > Blechscheren,59241,suffix_3,Werkzeuge > Handwerkzeuge > Blechscheren
6559830,Heimwerker > Werkzeuge > Handwerkzeuge > Drahtbürsten,60011,suffix_3,Werkzeuge > Handwerkzeuge > Drahtbürsten
6559843,Heimwerker > Werkzeuge > Handwerkzeuge > Plattenheber,53371,suffix_1,Plattenheber
6559844,Heimwerker > Werkzeuge > Handwerkzeuge > Sägen,31101,suffix_1,Sägen
6559846,Heimwerker > Werkzeuge > Handwerkzeuge > Schraubendreher,32521,suffix_3,Werkzeuge > Handwerkzeuge > Schraubendreher
6563123,Heimwerker > Werkzeuge > Handwerkzeuge > Schraubenschlüssel > Drehmomentschlüssel,33561,suffix_1,Drehmomentschlüssel
6563131,Heimwerker > Werkzeuge > Handwerkzeuge > Schraubenschlüssel > Rollgabelschlüssel,33521,suffix_1,Rollgabelschlüssel
6563135,Heimwerker > Werkzeuge > Handwerkzeuge > Schraubenschlüssel > Steckschlüssel,33541,suffix_1,Steckschlüssel
6559852,Heimwerker > Werkzeuge > Handwerkzeuge > Tacker,23101,suffix_1,Tacker
6559854,Heimwerker > Werkzeuge > Handwerkzeuge > Zangen,32541,suffix_3,Werkzeuge > Handwerkzeuge > Zangen
6559857,Heimwerker > Werkzeuge > Messwerkzeuge & Messgeräte > Lasermessgeräte,30351,suffix_1,Lasermessgeräte
6559860,Heimwerker > Werkzeuge > Messwerkzeuge & Messgeräte > Messschieber,61561,suffix_1,Messschieber
6559863,Heimwerker > Werkzeuge > Messwerkzeuge & Messgeräte > Thermometer,10961,suffix_1,Thermometer
6559864,Heimwerker > Werkzeuge > Messwerkzeuge & Messgeräte > Waagen,10971,suffix_1,Waagen
6559865,Heimwerker > Werkzeuge > Messwerkzeuge & Messgeräte > Wasserwaagen,30671,suffix_1,Wasserwaagen
6559866,Heimwerker > Werkzeuge > Messwerkzeuge & Messgeräte > Winkelmesser,38631,suffix_1,Winkelmesser
6559867,Kleidung & Accessoires > Babys > Accessoires für Babys > Gürtel,42531,suffix_1,Gürtel
6559871,Kleidung & Accessoires > Babys > Accessoires für Babys > Krawatten,27811,suffix_1,Krawatten
6559872,Kleidung & Accessoires > Babys > Accessoires für Babys > Schals & Tücher,27371,suffix_1,Schals & Tücher
6559873,Kleidung & Accessoires > Babys > Accessoires für Babys > Sonnenbrillen,27981,suffix_1,Sonnenbrillen
6559874,Kleidung & Accessoires > Babys > Mode für Babys > Anzüge,23151,suffix_1,Anzüge
6559878,Kleidung & Accessoires > Babys > Mode für Babys > Kleider,21271,suffix_1,Kleider
6559883,Kleidung & Accessoires > Babys > Mode für Babys > Röcke,21261,suffix_1,Röcke
6559892,Kleidung & Accessoires > Damen > Damen-Accessoires > Gürtel,42531,suffix_1,Gürtel
6559893,Kleidung & Accessoires > Damen > Damen-Accessoires > Gürtelschnallen,27581,suffix_1,Gürtelschnallen
6559900,Kleidung & Accessoires > Damen > Damen-Accessoires > Schals & Tücher,27371,suffix_1,Schals & Tücher
6559902,Kleidung & Accessoires > Damen > Damen-Accessoires > Schlüsselanhänger,27941,suffix_1,Schlüsselanhänger
6563137,Kleidung & Accessoires > Damen > Damen-Accessoires > Sonnenbrillen & Zubehör > Sonnenbrillen,27981,suffix_1,Sonnenbrillen
6563139,Kleidung & Accessoires > Damen > Damenmode > Fitnessmode > Kurze Sporthosen,69413,suffix_1,Kurze Sporthosen
6563141,Kleidung & Accessoires > Damen > Damenmode > Fitnessmode > Sport-BHs,23621,suffix_1,Sport-BHs
6563143,Kleidung & Accessoires > Damen > Damenmode > Fitnessmode > Sportjacken,52661,suffix_1,Sportjacken
6563145,Kleidung & Accessoires > Damen > Damenmode > Fitnessmode > Sporttops,63881,suffix_1,Sporttops
6559911,Kleidung & Accessoires > Damen > Damenmode > Jeans,21911,suffix_1,Jeans
6559912,Kleidung & Accessoires > Damen > Damenmode > Kleider,21271,suffix_1,Kleider
6559913,Kleidung & Accessoires > Damen > Damenmode > Leggings,22031,suffix_1,Leggings
6559915,Kleidung & Accessoires > Damen > Damenmode > Overalls,21251,suffix_1,Overalls
6559917,Kleidung & Accessoires > Damen > Damenmode > Röcke,21261,suffix_1,Röcke
6563147,Kleidung & Accessoires > Damen > Damenmode > Socken & Strümpfe > Socken,24061,suffix_1,Socken
6563149,Kleidung & Accessoires > Damen > Damenmode > Socken & Strümpfe > Strumpfhosen,24091,suffix_1,Strumpfhosen
6563150,Kleidung & Accessoires > Damen > Damenmode > Socken & Strümpfe > Stulpen,24111,suffix_1,Stulpen
6563151,Kleidung & Accessoires > Damen > Damenmode > Trachtenmode > Accessoires,1851,suffix_1,Accessoires
6563152,Kleidung & Accessoires > Damen > Damenmode > Trachtenmode > Blusen,21301,suffix_1,Blusen
6563156,Kleidung & Accessoires > Damen > Damenmode > Trachtenmode > Röcke,21261,suffix_1,Röcke
6563159,Kleidung & Accessoires > Damen > Damenmode > Unterwäsche > Bodys,23861,suffix_1,Bodys
6563161,Kleidung & Accessoires > Damen > Damenmode > Unterwäsche > Mieder,23901,suffix_1,Mieder
6563165,Kleidung & Accessoires > Damen > Damenmode > Unterwäsche > Unterhemden,23841,suffix_1,Unterhemden
6559922,Kleidung & Accessoires > Damen > Damenschuhe > Gesundheitsschuhe,25151,suffix_1,Gesundheitsschuhe
6559924,Kleidung & Accessoires > Damen > Damenschuhe > Hausschuhe,24991,suffix_1,Hausschuhe
6559925,Kleidung & Accessoires > Damen > Damenschuhe > Pumps,24561,suffix_1,Pumps
6559926,Kleidung & Accessoires > Damen > Damenschuhe > Sandalen,24661,suffix_1,Sandalen
6559927,Kleidung & Accessoires > Damen > Damenschuhe > Sneaker,24261,suffix_1,Sneaker
6559933,Kleidung & Accessoires > Herren > Herren-Accessoires > Gürtel,42531,suffix_1,Gürtel
6559934,Kleidung & Accessoires > Herren > Herren-Accessoires > Gürtelschnallen,27581,suffix_1,Gürtelschnallen
6559936,Kleidung & Accessoires > Herren > Herren-Accessoires > Hosenträger,27641,suffix_1,Hosenträger
6559940,Kleidung & Accessoires > Herren > Herren-Accessoires > Schals & Tücher,27371,suffix_1,Schals & Tücher
6559942,Kleidung & Accessoires > Herren > Herren-Accessoires > Schlüsselanhänger,27941,suffix_1,Schlüsselanhänger
6563168,Kleidung & Accessoires > Herren > Herren-Accessoires > Sonnenbrillen & -zubehör > Sonnenbrillen,27981,suffix_1,Sonnenbrillen
6559945,Kleidung & Accessoires > Herren > Herren-Accessoires > Taschentücher,57441,suffix_1,Taschentücher
6559946,Kleidung & Accessoires > Herren > Herrenmode > Anzüge,23151,suffix_1,Anzüge
6563170,Kleidung & Accessoires > Herren > Herrenmode > Fitnessmode > Kurze Sporthosen,69413,suffix_1,Kurze Sporthosen
6563173,Kleidung & Accessoires > Herren > Herrenmode > Fitnessmode > Sportjacken,52661,suffix_1,Sportjacken
6563174,Kleidung & Accessoires > Herren > Herrenmode > Fitnessmode > Sporttops,63881,suffix_1,Sporttops
6559951,Kleidung & Accessoires > Herren > Herrenmode > Jeans,21911,suffix_1,Jeans
6563178,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden > Poloshirts,21411,suffix_1,Poloshirts
6563179,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden > T-Shirts,21391,suffix_1,T-Shirts
6559956,Kleidung & Accessoires > Herren > Herrenmode > Socken,24061,suffix_1,Socken
6563180,Kleidung & Accessoires > Herren > Herrenmode > Trachtenmode > Accessoires,1851,suffix_1,Accessoires
6563181,Kleidung & Accessoires > Herren > Herrenmode > Trachtenmode > Hemden,21311,suffix_1,Hemden
6559960,Kleidung & Accessoires > Herren > Herrenschuhe > Halbschuhe,56541,suffix_1,Halbschuhe
6559961,Kleidung & Accessoires > Herren > Herrenschuhe > Hausschuhe,24991,suffix_1,Hausschuhe
6559962,Kleidung & Accessoires > Herren > Herrenschuhe > Sandalen,24661,suffix_1,Sandalen
6559963,Kleidung & Accessoires > Herren > Herrenschuhe > Sneaker,24261,suffix_1,Sneaker
6559964,Kleidung & Accessoires > Herren > Herrenschuhe > Stiefel,24271,suffix_1,Stiefel
6551122,Kleidung & Accessoires > Herren > Shirts & Hemden > T-Shirts,21391,suffix_1,T-Shirts
6563188,Kleidung & Accessoires > Kinder > Jungen > Jungen-Accessoires > Hosenträger,27641,suffix_1,Hosenträger
6563190,Kleidung & Accessoires > Kinder > Jungen > Jungen-Accessoires > Krawatten,27811,suffix_1,Krawatten
6563191,Kleidung & Accessoires > Kinder > Jungen > Jungen-Accessoires > Schals,27401,suffix_1,Schals
6563193,Kleidung & Accessoires > Kinder > Jungen > Jungen-Accessoires > Schlüsselanhänger,27941,suffix_1,Schlüsselanhänger
6563194,Kleidung & Accessoires > Kinder > Jungen > Jungen-Accessoires > Sonnenbrillen,27981,suffix_1,Sonnenbrillen
6563195,Kleidung & Accessoires > Kinder > Jungen > Mode für Jungen > Anzüge,23151,suffix_1,Anzüge
6564229,Kleidung & Accessoires > Kinder > Jungen > Mode für Jungen > Fitnessmode > Kurze Sporthosen,69413,suffix_1,Kurze Sporthosen
6564232,Kleidung & Accessoires > Kinder > Jungen > Mode für Jungen > Fitnessmode > Sportjacken,52661,suffix_1,Sportjacken
6564233,Kleidung & Accessoires > Kinder > Jungen > Mode für Jungen > Fitnessmode > Sporttops,63881,suffix_1,Sporttops
6563199,Kleidung & Accessoires > Kinder > Jungen > Mode für Jungen > Jeans,21911,suffix_1,Jeans
6563200,Kleidung & Accessoires > Kinder > Jungen > Mode für Jungen > Kapuzenpullover,69009,suffix_1,Kapuzenpullover
6563205,Kleidung & Accessoires > Kinder > Jungen > Mode für Jungen > Shorts,21971,suffix_1,Shorts
6563206,Kleidung & Accessoires > Kinder > Jungen > Mode für Jungen > Socken,24061,suffix_1,Socken
6563217,Kleidung & Accessoires > Kinder > Mädchen > Mädchen-Accessoires > Schals & Tücher,27371,suffix_1,Schals & Tücher
6563219,Kleidung & Accessoires > Kinder > Mädchen > Mädchen-Accessoires > Schlüsselanhänger,27941,suffix_1,Schlüsselanhänger
6563221,Kleidung & Accessoires > Kinder > Mädchen > Mädchen-Accessoires > Sonnenbrillen,27981,suffix_1,Sonnenbrillen
6564235,Kleidung & Accessoires > Kinder > Mädchen > Mode für Mädchen > Fitnessmode > Kurze Sporthosen,69413,suffix_1,Kurze Sporthosen
6564238,Kleidung & Accessoires > Kinder > Mädchen > Mode für Mädchen > Fitnessmode > Sportjacken,52661,suffix_1,Sportjacken
6564240,Kleidung & Accessoires > Kinder > Mädchen > Mode für Mädchen > Fitnessmode > Sporttops,63881,suffix_1,Sporttops
6563225,Kleidung & Accessoires > Kinder > Mädchen > Mode für Mädchen > Jeans,21911,suffix_1,Jeans
