productId,sku,title,title_len,brand,category,barcode_count,invalid_barcodes,nonstandard_barcodes,flags
SKU-3190070125,SKU-3190070125,GREELUE Aufbewahrungskorb SNK3T-WH SNK3T-WH Weiß PP NEU Gr. 34.5 cm Stapelbar,77,GREELUE,Möbel & Wohnen > Möbel > Regale & Aufbewahrung,1,,,
SKU-3210037840,SKU-3210037840,Beautex Jersey Spannbettlaken 90x200cm Dunkelbraun für Boxspringbetten,70,Beautex,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Bettwäsche",1,,,
SKU-3213392901,SKU-3213392901,Nike Tennisschuh Zoom Vapor 12 CLY für Herren - Top Sandplatz-Performance,73,Nike,Sport > Weitere Ballsportarten > Tennis,0,,,barcode_missing
SKU-3226209432,SKU-3226209432,"WOLTU Standregal Weiß – Kompakt, vielseitig & platzsparend für jeden Raum",73,WOLTU,Möbel & Wohnen > Möbel > Regale & Aufbewahrung,0,,,barcode_missing
SKU-3368481451,SKU-3368481451,Puma Clyde Palais Artisan Unisex Sneaker Chocotart-Frosted Ivory NEU OVP Gr. 38,79,PUMA,Kleidung & Accessoires > Damen > Damenschuhe,1,,,
SKU-3475457190,SKU-3475457190,Upgrade4cars X2 Sitzauflagen Universal – Optimaler Schutz für Vordersitze,73,,Baby > Kinderwagen & Zubehör > Kinderwagenzubehör > Sitzauflagen,0,,,barcode_missing
SKU-3566484007,SKU-3566484007,Steambow Bodkinpfeile AR-Serie: 6er Set für höchste Präzision & Schwarz,71,Steambow,Sport > Weitere Sportarten > Bogenschießen,1,,,
SKU-3588671475,SKU-3588671475,Topeak Ratchet Rocket Essential Fahrradwerkzeugset für präzise Reparaturen,74,Topeak,Sport > Radsport > Fahrradreparatur & Werkzeug > Werkzeug,1,,,
SKU-3622017850,SKU-3622017850,Mackie HM-4 Kopfhörerverstärker für professionelles 4-Kanal Monitoring,70,Mackie,"TV, Video & Audio > Heim-Audio & HiFi > Verstärker & Vorverstärker",2,,,
SKU-3734657776,SKU-3734657776,Hansgrohe Waschtischarmatur Vernis Blend 100 Chrom – Spart Wasser mit EcoSmart,78,Hansgrohe,Heimwerker > Bad & Küche,1,,,
SKU-3783198734,SKU-3783198734,HOLMENKOL Oxydstein Oxyd MINI 20561 Rosa NEU Ski Snowboard Max. Gleitfähigkeit,78,HOLMENKOL,Beauty & Gesundheit > Körperpflege,1,,,
SKU-3818412905,SKU-3818412905,Hermès Eau de Toilette 107188VQ NEU Zerstäuber Terre EDT zeitlose Eleganz,73,Hermès,Beauty & Gesundheit > Parfums > Herren,1,,,
SKU-3963918245,SKU-3963918245,Success Courier Pumpensteuerung DSK-1: Konstanter Druck & Trockenlaufschutz,75,Success Courier,"Heimwerker > Heizen, Klima & Sanitär > Wasser > Pumpen & Wasserfiltersysteme",0,,,barcode_missing
SKU-3992211748,SKU-3992211748,"Nike Defy All Day Damen Sneaker Weiß, Schwarz, Rot Gr. 39 (DJ1196-101)",70,Nike,Kleidung & Accessoires > Herren > Herren-Accessoires > Handschuhe & Fäustlinge,1,,,
SKU-4008377248,SKU-4008377248,Divasya Yoga Yoga & Pilates Pink NEU Yogamatte Profi-Grip sichere stabile,73,Divasya Yoga,Sport > Fitness & Jogging > Yoga & Pilates,1,,,
SKU-4017783375,SKU-4017783375,Blivrig LED Strahler DQTGD01300W Schwarz Aluminium NEU Fluter IP66 Extrem,73,Blivrig,Heimwerker,0,,,barcode_missing|category_too_broad|category_text_not_breadcrumb
SKU-4069701323,SKU-4069701323,"Jolly Doppelfasermaler Superstars Duo: 24 brillante, auswaschbare Farben",72,Jolly,Spielzeug > Basteln & Kreativität,1,,,
SKU-4118229261,SKU-4118229261,ROCKBROS Fahrradteile & -komponenten 806-TEAM-B Schwarz NEU Minipumpe Halterung,79,ROCKBROS,Sport > Radsport > Fahrradteile & -komponenten,1,,,
SKU-4204090012,SKU-4204090012,Villa Grinario Jersey-Spannbettuch 100x200 cm Blau – Bügelfrei & Hautfreundlich,79,Villa Grinario,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Bettlaken",0,,,barcode_missing
SKU-4212491486,SKU-4212491486,Unbekannt Handpan SKU-4212491486 Schwarz matt Lackierter Stahl,62,Unbekannt,Musikinstrumente > Drums & Percussion > Folklore & Welt > Handpans,0,,,title_lt_70|barcode_missing
SKU-4264334297,SKU-4264334297,"lionelo Laufgitter Willow Beige Sand NEU Gr. 20.5 cm Faltbar, Tragbar Sichere",77,lionelo,Baby > Möbel > Laufgitter,1,,,
SKU-4304000683,SKU-4304000683,LEONARDO Geschirr & Besteck NEU SWING Trinkgläser Set Bunt Spülmaschinenfest,76,LEONARDO,Möbel & Wohnen > Kochen & Genießen > Gläser & Glaswaren,1,,,
SKU-4349960147,SKU-4349960147,WMF Topf-Set Provence Plus 07.2304.6380 Silber Edelstahl NEU Induktionsgeeignet,79,WMF,Möbel & Wohnen > Kochen & Genießen > Töpfe & Pfannen > Sets,1,,,
SKU-4358173575,SKU-4358173575,SEEK DISCOMFORT SPARK Kartenspiel – Komfortzone erweitern & Beziehungen stärken,79,SEEK DISCOMFORT,Sammeln & Seltenes > Rollenspiele & Tabletops > Kartenspiele,1,,,
SKU-4391085581,SKU-4391085581,Lacoste T-Clip Set 224 2 SMA Herren Sneaker Weiß (White/White) Gr. 10 NEU,73,Lacoste,Kleidung & Accessoires > Herren > Herrenschuhe > Sneaker,1,,,
SKU-4433223955,SKU-4433223955,Yogamatte The Big Mat Blau/Grau marmoriert NEU Rutschfest Lululemon Maximaler,77,,Sport > Fitness & Jogging > Yoga & Pilates > Yogamatten,0,,,barcode_missing
SKU-4434702791,SKU-4434702791,"Lexar Computer, Tablets & Netzwerk LD4AS008G-B3200ASST LD4AS008G-B3200ASST NEU",78,Lexar,"Computer, Tablets & Netzwerk",1,,,category_too_broad|category_text_not_breadcrumb
SKU-4488972962,SKU-4488972962,"Gusskönig Dutch Oven Set 4,5L Gusseisen für vielseitiges Outdoor-Kochen",71,Gusskönig,Sport > Camping & Outdoor > Camping-Küchenbedarf > Kochgeschirr,1,,,
SKU-4541378818,SKU-4541378818,Longking Selbstklebefliesen für Küche & Bad – Schnelle & stilvolle LKA003WGuk,77,Longking,"Heimwerker > Farben, Tapeten & Zubehör > Tapeten, Werkzeuge & Zubehör",0,,,barcode_missing
SKU-4541440236,SKU-4541440236,"LEQISMART E-Scooter A11 für ShenZhen LEQI Intelligent Technology Co., Ltd. NEU",78,LEQISMART,Auto & Motorrad: Fahrzeuge > Automobile > Smart,2,,,
SKU-4561934561,SKU-4561934561,GLOCK Pistolenkoffer: Robuster Hartschalenkoffer mit Schaumstoffschutz,70,GLOCK,Sport > Funsport > Airsoft > Waffen > Pistolen,0,,,barcode_missing
SKU-4607569519,SKU-4607569519,SONAX Scheinwerfer AufbereitungsSet 04057410 NEU Klare Sicht Sicherheit,71,SONAX,Auto & Motorrad: Fahrzeuge,1,,,category_too_broad|category_text_not_breadcrumb
SKU-4660262942,SKU-4660262942,NY 90 Sneaker Core Black/Carbon (Schwarz) NEU JI1897 Leder Sport Neu mit Karton,79,,Kleidung & Accessoires > Herren > Herrenschuhe > Sneaker,1,,,
SKU-4679981655,SKU-4679981655,Jolly Bleistifte NEU Graphit Kinderfest Robust Sicher Büro Schreibwaren,71,Jolly,Büro & Schreibwaren > Schulbedarf > Schul- & Jugendschreibgeräte > Bleistifte,1,,,
SKU-4743695203,SKU-4743695203,molino Frieder Stöckle – Hannelore: Zauberhaftes Zirkusabenteuer Hardcover NEU,78,molino,Bücher & Zeitschriften,1,,,category_too_broad|category_text_not_breadcrumb
SKU-4802639881,SKU-4802639881,FITGRIFF Gewichthebergürtel: Maximale Stabilität & optimaler Rückenschutz,73,FITGRIFF,Sport > Fitness & Jogging > Krafttraining & Gewichte > Gewichthebergürtel,1,,,
SKU-4820097368,SKU-4820097368,"TAN.TOMI Rolltop Rucksack – Flexibel, wasserabweisend & Laptopfach – Daypack",76,TAN.TOMI,Sport > Sporttaschen & Rucksäcke > Rucksäcke,1,,,
SKU-4846525236,SKU-4846525236,QinnFSIYANG E-Scooter F6 – Faltbar für agile und umweltfreundliche Elektroroller,80,QinnFSIYANG,Auto & Motorrad: Teile > Motorrad- & Rollerteile & -zubehör > Elektromotorrad- & Elektrorollerteile & -zubehör,0,,,barcode_missing
SKU-4919757592,SKU-4919757592,Flanellhemd Hemd Herren Blau Gr. L 100% Baumwolle NEU Neu mit Etikett Fashion,77,Flanellhemd,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden > Freizeithemden & Shirts,0,,,barcode_missing
SKU-4930006198,SKU-4930006198,tillvex Poolschlauch 38mm für klares Poolwasser und effiziente Zirkulation,74,,"Auto & Motorrad: Teile > Autoteile & Zubehör > Klima- & Heizungsanlagen > Klimaleitungen, -schläuche & Anschlüsse",1,,,
SKU-4949389854,SKU-4949389854,evoTrek Fahrradanhänger Loop B0CVL5FR3S Schwarz NEU Fahrradabschleppsystem,74,evoTrek,Sport > Radsport > Fahrradzubehör > Fahrradanhänger,1,,,
SKU-4990478200,SKU-4990478200,"BBQ-Toro Gusseisen Wok Ø35,5cm für authentische & krosse Bratergebnisse",71,BBQ-Toro,Möbel & Wohnen > Kochen & Genießen > Töpfe & Pfannen > Woks,1,,,
SKU-4996518676,SKU-4996518676,"Topeak Satteltasche BAG29601 Schwarz 210D & 420D Nylon, PU-beschichtet NEU",74,Topeak,Sport > Radsport > Fahrradzubehör > Transportkoffer/-taschen,1,,,
SKU-5017039989,SKU-5017039989,Mountain Guide Cuando Sneaker NEU Outdoor-Schuh SKU-5017039989 Mesh/Synthetik,77,Mountain Guide,Sport > Camping & Outdoor > Bekleidung > Wanderschuhe,1,,,
SKU-5032047149,SKU-5032047149,Goldhof Logistik Hochschrank Weiß – Platzsparend & Elegant für Ihr Bad,70,Goldhof Logistik GmbH,Heimwerker > Bad & Küche > Bad,1,,,
SKU-5037405516,SKU-5037405516,"LOBERON Kräuterschere 23085 Schwarz, Silber Stahl, Eisen NEU Zum Aufhängen",74,LOBERON,Garten & Terrasse > Motor-Gartengeräte & -zubehör,1,,,
SKU-5091393302,SKU-5091393302,"Laser-Tonerkartusche Schwarz Ersatz für Brother TN-423K Kompatibel mit DCP, HL,",79,Unbekannt,"Computer, Tablets & Netzwerk > Drucker, Scanner & Zubehör > Tinte, Toner & Papier",2,,,
SKU-5127373339,SKU-5127373339,"UnionSine Externe Festplatte HD2510 HD2510 Schwarz NEU Plug & Play, Tragbar",75,UnionSine,"Computer, Tablets & Netzwerk > Computer-Komponenten & -Teile",1,,,
SKU-5320447988,SKU-5320447988,"Jolly Pinselset Mehrfarbig, Neon Synthetik, Kunststoff NEU Schulpinsel-Set",74,Jolly,Spielzeug > Basteln & Kreativität > Malen & Zeichnen,1,,,
SKU-5392843955,SKU-5392843955,Brevillier's CRETACOLOR Artino Zeichenset - 10-tlg. für kreative Entfaltung,75,Brevillier's CRETACOLOR,Spielzeug > Puppen & Zubehör,1,,,
SKU-5403685857,SKU-5403685857,"Brennenstuhl Steckdosenleiste 8-fach, 5m Kabel, Schalter, Made in Germany",73,Brennenstuhl,"Heimwerker > Elektromaterial > Steckdosen, Schalter & Zubehör",1,,,
SKU-5427858806,SKU-5427858806,Shure MV6 USB Gaming Mikrofon für Kristallklaren Sound & Streaming ohne Störung,79,Shure,"TV, Video & Audio > DJ-Equipment > Mikrofone",1,,,
SKU-5462953053,SKU-5462953053,"IPOZON Stunt-Scooter passgenau für FOOT NEU Lila, Schwarz maximale Kontrolle",76,IPOZON,Auto & Motorrad: Fahrzeuge > Motorräder > Roller,0,,,barcode_missing
SKU-5582443660,SKU-5582443660,Biologika Sachbuch: Organ Atlas für proaktive Gesundheit & Wohlbefinden,71,Biologika,Bücher & Zeitschriften > Bücher,1,,,
SKU-5598085433,SKU-5598085433,"Samsung Interne SSD 870 QVO MZ-77Q1T0BW Schwarz NEU Stoßfest, Energieeffizient",78,Samsung,"Computer, Tablets & Netzwerk > Laufwerke & Speichermedien > Festplatten (HDD, SSD & NAS) > Solid State Drives (SSD)",1,,,
SKU-5633394973,SKU-5633394973,"Classic Flyer Hörnerschlitten Davos 110cm – TÜV-geprüft, sicher & langlebig",75,Classic Flyer,Sport > Weitere Wintersportarten,1,,,
SKU-5638382329,SKU-5638382329,Angela Merkel – Freiheit: Erinnerungen 1954 – 2021 Hardcover NEU Sachbuch,73,Kiepenheuer & Witsch,Modellbau > Modelleisenbahn > Sachbücher & Ratgeber,1,,,
SKU-5658638116,SKU-5658638116,Jolly Superstars One Fasermaler 12 Farben auswaschbar für Kinder Made in Austria,80,Jolly,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Schreiben & Korrigieren > Filzstifte",1,,,
SKU-5674295862,SKU-5674295862,RHINOWALK Fahrradzubehör RF260 NEU Transporttasche Zoll Faltfahrrad Optimaler,77,RHINOWALK,Sport > Radsport > Fahrradzubehör,0,,,barcode_missing
SKU-5687802687,SKU-5687802687,Homerella UNIFLOW Badewanneneinlage für sicheren Halt & schnellen Ablauf,72,Homerella,Baby > Badezubehör > Badewannen,0,,,barcode_missing
SKU-5701110636,SKU-5701110636,Siemens Entkalkungstabletten 2in1 für EQ Kaffeevollautomaten – Optimaler Schutz,79,Siemens,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen > Kaffeevollautomaten",2,,,
SKU-5722168408,SKU-5722168408,Puma Road Rider SD Unisex Erwachsene Sneaker Blau / Weiß / Gelb / Vapor Gray,76,Puma,"Spielzeug > Bären, -kleidung & Zubehör > Bärenkleidung & Accessoires",1,,,
SKU-5729537867,SKU-5729537867,Astrid Lindgren – Oetinger Bilderbuch Papier Gebundene Ausgabe Deutsch,70,Oetinger,Baby > Bücher & Zeitschriften > Bücher,1,,,
SKU-5740515403,SKU-5740515403,Altra Laufschuh Herren Escalante Racer 2: Agilität & natürliches Laufgefühl,75,Altra,Sport > Fitness & Jogging > Fitness- & Laufschuhe,2,,,
SKU-5740939127,SKU-5740939127,Leonardo Schalen-Set 5-tlg. Glas – Spülmaschinenfest & vielseitig einsetzbar,76,Leonardo,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Servierplatten & -schalen,1,,,
SKU-5780092798,SKU-5780092798,SW-Stahl Ring-Maulschlüssel 00828L Silber Stahllegierung NEU SW-Stahl GmbH,74,SW-Stahl,Heimwerker > Werkzeuge > Handwerkzeuge > Schraubenschlüssel,1,,,
SKU-5795572847,SKU-5795572847,ADVENTURE Strandmuscheln NEU Pop-Up 50+ Schutz Blitzaufbau Sport Camping,72,ADVENTURE,Sport > Camping & Outdoor > Zelte & Strandmuscheln > Strandmuscheln,0,,,barcode_missing
SKU-5799111421,SKU-5799111421,Philips LED High Bay Hallenleuchte LV70007 LV70007 Schwarz Aluminium NEU,72,Philips,Möbel & Wohnen > Beleuchtung,1,,,
SKU-5814356347,SKU-5814356347,Tefal Pfannenset Ingenio Emission Induction L8975P04 Silber Edelstahl NEU,73,Tefal,Möbel & Wohnen > Kochen & Genießen > Töpfe & Pfannen,1,,,
SKU-5842899450,SKU-5842899450,Stahlia Schubladenschiene SKU-5842899450 Silber Stahl (verzinkt) NEU Vollauszug,79,Stahlia,Heimwerker > Schrankbeschläge & -teile > Schubladenschienen,1,,,
SKU-5869700759,SKU-5869700759,MSI Mainboard PRO B650M-P Schwarz NEU Gaming Workstation AM5 DDR5 Computer,74,MSI,"Computer, Tablets & Netzwerk > Computer-Komponenten & -Teile > Mainboards",1,,,
SKU-5943400007,SKU-5943400007,Cretacolor Farbstifte 250er Set: Brillante Farben für grenzenlose Kreativität,77,Cretacolor,Bastel- & Künstlerbedarf > Künstler- & Zeichenbedarf > Zeichnen > Farbstifte & Zeichenkohle,1,,,
SKU-5946216503,SKU-5946216503,reviMED TENS-Gerät Revi Tens für effektive Schmerzlinderung & Muskelstimulation,79,reviMED,Beauty & Gesundheit > Pflege- & Medizinischer Bedarf,2,,,
SKU-6099130668,SKU-6099130668,Canon Tonerkartusche 718 718 Schwarz NEU Original gestochen scharfe Laserdrucke,79,Canon,"Computer, Tablets & Netzwerk > Drucker, Scanner & Zubehör > Tinte, Toner & Papier",1,,,
SKU-6148008788,SKU-6148008788,TPE YOGA Yogamatten Grün TPE NEU Gr. 61 cm Rutschfest Gelenkschonend Pilates,76,TPE YOGA,Sport > Fitness & Jogging > Yoga & Pilates > Yogamatten,0,,,barcode_missing
SKU-6307001376,SKU-6307001376,Tommy Hilfiger Damen Sneaker Essential Runner Metallics – Stilvoll & Komfortabel,80,Tommy Hilfiger,Kleidung & Accessoires > Herren > Herrenschuhe > Sneaker,1,,,
SKU-6315915149,SKU-6315915149,Jolly Bleistifte HB Set – Präzises Schreiben & Bruchfest für Schule & Büro,74,Jolly,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Schreiben & Korrigieren > Bleistifte & Druckbleistifte",1,,,
SKU-6346907299,SKU-6346907299,GoveeLife Smart Thermo-Hygrometer H5100 NEU Weiß Kunststoff präzises Raumklima,78,GoveeLife,Auto & Motorrad: Teile > Autoteile & Zubehör > Luft- & Kraftstoffversorgung > Lufteinlass- & Kraftstoffsensoren,0,,,barcode_missing
SKU-6369067650,SKU-6369067650,Philips Ersatzklingen OneBlade 360 QP430/50 Grün Metall NEU präzise Rasur,73,Philips,Beauty & Gesundheit > Enthaarung & Rasur > Rasierer & Rasierklingen > Herren Rasierklingen,1,,,
SKU-6427883146,SKU-6427883146,"NEXTCOVER Faltschloss Schwarz Gehärteter Stahl, Kunststoffummantelung NEU",73,NEXTCOVER,Sport > Radsport > Fahrradzubehör > Schlösser & Sicherheit,1,,,
SKU-6537574821,SKU-6537574821,VCM Aufsatzwaschbecken Keramik – Platzsparend für Gäste-WC & kleine Bäder,73,VCM,Baby > Badezubehör > Kinderwaschbecken,1,,,
SKU-6544112261,SKU-6544112261,Ninja Heißluftfritteuse AF451EU: Dual Zone für 2 Gerichte gleichzeitig,70,Ninja,Haushaltsgeräte > Kleingeräte Küche > Fritteusen,2,,,
SKU-6558668236,SKU-6558668236,Blumtal Doppelrollo Lila 100% Polyester NEU SKU-6558668236 Gr. 85 Klemmfix,74,Blumtal,"Spielzeug > Bären, -kleidung & Zubehör > Bärenkleidung & Accessoires",1,,,
SKU-6586579725,SKU-6586579725,CENTA-STAR Bettdecke 0870.00 Weiß Gr. 135 x 200 cm High-Tech-Faser mit,70,CENTA-STAR,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche > Bettdecken,1,,,
SKU-6603765179,SKU-6603765179,Terry Fahrradzubehör 423 900 20 NEU Sattel Regenschutz Wasserdichter trockene,77,Terry,Sport > Radsport > Fahrradzubehör,1,,,
SKU-6614383452,SKU-6614383452,Leonardo Karaffe Swing Transparent Glas NEU Gr. ca. 21 cm 1.2L Eleganz,70,Leonardo,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Dekanter,0,,,barcode_missing
SKU-6673544963,SKU-6673544963,Puma Court Classico Damen Sneaker für Komfort - Weiß / Navy Leder NEU OVP Gr. 38,80,PUMA,Kleidung & Accessoires > Herren > Herrenschuhe > Sneaker,1,,,
SKU-6830410442,SKU-6830410442,"FIREFIX Ofenrohr DN 180, 1000mm, Senotherm Schwarz für sichere Abführung",72,,Heimwerker,1,,,category_too_broad|category_text_not_breadcrumb
SKU-6847456474,SKU-6847456474,WOLTU Sitzmöbel SH69gr NEU Sitzhocker Stauraum faltbar bequem gepolstert,72,WOLTU,Büro & Schreibwaren > Büromöbel > Sitzmöbel,1,,,
SKU-6965414859,SKU-6965414859,Jolly Tempera Malfarben Set 14 Farben - Brillante Deckkraft für Kreative,72,Jolly,Spielzeug > Basteln & Kreativität > Malen & Zeichnen,1,,,
SKU-7049665224,SKU-7049665224,H&M Damen Strickjacke: Eleganter Zopfmuster Cardigan für Stil & Komfort,71,H&M,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Herren > Pullover & Strickjacken,0,,,barcode_missing
SKU-7151143475,SKU-7151143475,Birkenstock Arizona Herren Pantoletten – Komfortables Naturkork-Fußbett,71,Birkenstock,Kleidung & Accessoires > Herren > Herrenschuhe > Sandalen,1,,,
SKU-7209250640,SKU-7209250640,"Tatonka Campingtopf Silber Edelstahl NEU Mit Deckel, Klappgriffe 4L Robust",74,Tatonka,Spielzeug > Puppen & Zubehör,1,,,
SKU-7234186083,SKU-7234186083,ASICS ASICS EX89 Unisex Erwachsene Sneaker Cremeweiß/Weiß Gr. 41.5 NEU,70,ASICS,"Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern > Schuhe & Boots > Herrenschuhe & -boots",1,,,
SKU-7237772440,SKU-7237772440,Topeak Standpumpe JoeBlow Urban EX für Urban & E-Bikes – Präziser Reifendruck,77,Topeak,Sport > Radsport > Fahrradzubehör,1,,,
SKU-7245071607,SKU-7245071607,DIGITAL REVOLUTION Kompatibel LC422 DZ108154 Gelb NEU Tintenpatrone 550,71,DIGITAL REVOLUTION,"Computer, Tablets & Netzwerk > Drucker, Scanner & Zubehör > Tinte, Toner & Papier > Tintenpatronen",1,,,
SKU-7270723982,SKU-7270723982,Kitchen Sink Einbauspüle SKU-7270723982 Silber Edelstahl,56,Kitchen Sink,Heimwerker > Bad & Küche > Küche,0,,,title_lt_70|barcode_missing
SKU-7290912165,SKU-7290912165,"Marco Tozzi Pumps Damen Nude – Vegan, elegant & bequem für jeden Anlass",71,Marco Tozzi,Kleidung & Accessoires > Damen > Damenschuhe,1,,,
SKU-7350795017,SKU-7350795017,"Primewire Antennenkabel 302867 Schwarz NEU Vergoldete Kontakte, Gewinkelt",73,Primewire,Handys & Kommunikation > Funktechnik > Antennen > Amateurfunkantennen,1,,,
SKU-7473377331,SKU-7473377331,CORSAIR PC-Netzteil RM1000x Schwarz NEU Gr. 150 mm 1000W ATX 3.1 PCIe 5.1,73,CORSAIR,Münzen > Historische Wertpapiere > USA & Kanada > Elektronik & Computer,2,,,
SKU-7499091535,SKU-7499091535,Ninja Plancha-Grillplatte XL: Schonendes Garen für perfekte Ergebnisse,70,Ninja,"Garten & Terrasse > Grills, Heizstrahler & Picknickzubehör > Grillzubehör",1,,,
SKU-7543211550,SKU-7543211550,"CMP Kinder Schneestiefel Rae WP – Warm, trocken und sicher durch den Winter",75,CMP,Kleidung & Accessoires > Herren > Herrenschuhe > Stiefel,1,,,
SKU-7627745924,SKU-7627745924,"NEOLYMP Yogamatten Lime (Neongrün) Biologisch abbaubar, PVC-, Latex-, Gummi-,",77,NEOLYMP,Sport > Fitness & Jogging > Yoga & Pilates > Yogamatten,1,,,
SKU-7680238839,SKU-7680238839,Polo Ralph Lauren Theron V Unisex Kinder Sneaker Weiß NEU RF104105 Synthetik,76,Polo Ralph Lauren,Kleidung & Accessoires > Herren > Herrenschuhe > Sneaker,1,,,
SKU-7721659409,SKU-7721659409,db-tronic Raspberry Pi 5 Starter-Set 8GB RAM für anspruchsvolle Projekte,72,db-tronic,Münzen > Historische Wertpapiere > USA & Kanada > Elektronik & Computer,0,,,barcode_missing
SKU-7800997883,SKU-7800997883,Tamaris Slingpumps Damen – Zeitloser Komfort für jeden Anlass Damen Sneaker,75,Tamaris,Kleidung & Accessoires > Damen > Damenschuhe,0,,,barcode_missing
SKU-7892887285,SKU-7892887285,Canon Toner 057H Schwarz für professionelle Druckergebnisse & 10.000 Seiten,75,Canon,"Computer, Tablets & Netzwerk > Drucker, Scanner & Zubehör > Tinte, Toner & Papier",1,,,
SKU-7926913408,SKU-7926913408,TOPTREK Fahrradzubehör 846236311 NEU Fahrradabdeckung Ganzjahresschutz,70,TOPTREK,Sport > Radsport > Fahrradzubehör,2,,,
SKU-7948301538,SKU-7948301538,"Laser-Tonerkartusche Magenta Ersatz für Brother TN-423M Kompatibel mit DCP, HL,",79,Unbekannt,"Computer, Tablets & Netzwerk > Drucker, Scanner & Zubehör > Tinte, Toner & Papier",1,,,
SKU-7961309823,SKU-7961309823,Engelbert Strauss Bundhose e.s. motion 2020 Winter: Optimaler Kälteschutz,73,,Sport > Reit- & Fahrsport > Reithelme & Schutzkleidung,1,,,
SKU-7998641824,SKU-7998641824,Rohema Drumsticks Premium Holz NEU Präzision Langlebigkeit Antiquitäten,71,Rohema,"Musikinstrumente > Drums & Percussion > Ersatzteile > Sticks, Besen & Schlägel",0,,,barcode_missing
SKU-8004480244,SKU-8004480244,Trotec Standventilator TVE 16 S: Sofortige Erfrischung & angenehmes Raumklima,77,,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Ventilatoren & Luftbehandlung > Stand- & Tischventilatoren,1,,,
SKU-8035511646,SKU-8035511646,Cretacolor Harte Pastellkreiden Braun für präzise Linien & sanfte Übergänge,75,Brevillier's CRETACOLOR,Bastel- & Künstlerbedarf > Künstler- & Zeichenbedarf > Zeichnen > Pastell,1,,,
SKU-8064565799,SKU-8064565799,UGG Tazz Damen Sneaker Sand NEU Hausschuhe Wildleder Luxuriöser Komfort,71,UGG,Kleidung & Accessoires > Herren > Herrenschuhe > Hausschuhe,1,,,
SKU-8112287411,SKU-8112287411,Desigual Sweatshirt Damen Rosa Gr. XXL 100% Baumwolle NEU 23WMSK05/3022,71,Desigual,Sport > Fitness & Jogging > Bekleidung > Damen > Sweatshirts & Kapuzenpullover,1,,,
SKU-8133187753,SKU-8133187753,GULNABIO Jersey-Spannbettlaken Rot 100x200 cm – Perfekte Passform & Komfort,75,GULNABIO,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Bettlaken",0,,,barcode_missing
SKU-8151275535,SKU-8151275535,FUVSHU UV-Matratzenstaubsauger BT-Y02 für Tiefenreinigung & Milbenschutz,72,FUVSHU,Haushaltsgeräte > Staubsauger & Zubehör > Staubsauger,0,,,barcode_missing
SKU-8197874459,SKU-8197874459,New Balance 515 Herren Sneaker Schwarz NEU Handschuhe & Fäustlinge ML515AGR,75,New Balance,Kleidung & Accessoires > Herren > Herren-Accessoires > Handschuhe & Fäustlinge,1,,,
SKU-8236064906,SKU-8236064906,KNIPEX Zangenschlüssel 200mm – Präzises Greifen & Schrauben ohne Beschädigung,77,KNIPEX,Heimwerker > Werkzeuge > Handwerkzeuge,1,,,
SKU-8245288059,SKU-8245288059,LICO Boulder V Kinder Sneaker Pink/Türkis Gr. 31 NEU Hallenschuhe 360652,72,LICO,Kleidung & Accessoires > Herren > Herren-Accessoires > Handschuhe & Fäustlinge,1,,,
SKU-8249181407,SKU-8249181407,Sony DJ-Kopfhörer WH-CH720N WH-CH720N Schwarz NEU Over-Ear Aktiver Video,72,Sony,"TV, Video & Audio > DJ-Equipment > DJ-Kopfhörer",1,,,
SKU-8310896573,SKU-8310896573,"IKEA RANARP Pendelleuchte: Zeitloses Design für warmes, gezieltes Licht",71,IKEA,Möbel & Wohnen > Möbel > Regale & Aufbewahrung,0,,,barcode_missing
SKU-8317603092,SKU-8317603092,SETEX Matratzenschoner Noppen 140x200cm – Optimaler Schutz & Belüftung,70,,Baby > Bettausstattung > Matratzenschoner & -auflagen,1,,,
SKU-8367978772,SKU-8367978772,Pelikan Büro & Schreibwaren 519637 NEU Farbband Gr. 156 Correctable präzise,75,Pelikan,Büro & Schreibwaren,1,,,category_too_broad|category_text_not_breadcrumb
SKU-8380347833,SKU-8380347833,"Casey Stehleuchten DEL8LIT03-189 Gold / Champagner Metall (Eisen), Glas",71,Casey,Büro & Schreibwaren > Büromöbel > Leuchten & Leuchtmittel > Stehleuchten,1,,,
SKU-8462375603,SKU-8462375603,Puma Smash V2 L Damen Sneaker für Komfort - Schwarz / Weiß NEU OVP Gr. 40,73,PUMA,Kleidung & Accessoires > Damen > Damenschuhe,1,,,
